序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-01-16,132.989,4733.50,96.46,-6.79%,37.87%,5.136,6.93%,6.81
2,2026-01-15,131.877,5509.05,96.88,-6.40%,36.12%,5.136,8.13%,6.84
3,2026-01-14,132.188,5276.18,96.74,-6.50%,36.64%,5.136,7.77%,6.83
4,2026-01-13,131.448,3031.13,95.47,-6.23%,37.69%,5.136,4.47%,6.74
5,2026-01-12,132.435,3695.75,96.18,-6.57%,37.70%,5.136,5.44%,6.79
6,2026-01-09,131.001,3118.92,95.33,-6.04%,37.42%,5.136,4.64%,6.73
7,2026-01-08,130.650,2913.24,95.04,-5.91%,37.46%,5.136,4.34%,6.71
8,2026-01-07,130.230,2969.38,93.91,-5.76%,38.68%,5.136,4.43%,6.63
9,2026-01-06,130.764,2272.38,94.62,-5.94%,38.20%,5.136,3.38%,6.68
10,2026-01-05,129.868,3468.13,94.48,-5.62%,37.46%,5.136,5.20%,6.67
11,2025-12-31,128.453,2809.14,93.34,-5.08%,37.61%,5.136,4.26%,6.59
12,2025-12-30,128.165,2323.51,93.20,-4.97%,37.51%,5.136,3.53%,6.58
13,2025-12-29,128.180,2233.03,94.19,-4.97%,36.08%,5.136,3.39%,6.65
14,2025-12-26,128.678,3353.93,93.91,-5.13%,37.02%,5.136,5.07%,6.63
15,2025-12-25,128.722,4923.73,94.62,-5.14%,36.04%,5.136,7.46%,6.68
16,2025-12-24,127.149,2916.91,94.19,-4.57%,34.99%,5.136,4.46%,6.65
17,2025-12-23,127.200,2325.72,93.77,-4.58%,35.65%,5.136,3.57%,6.62
18,2025-12-22,127.200,2845.18,93.63,-4.58%,35.86%,5.136,4.36%,6.61
19,2025-12-19,127.215,2895.31,94.33,-4.56%,34.86%,5.136,4.44%,6.66
20,2025-12-18,126.457,1783.26,92.49,-4.29%,36.72%,5.136,2.75%,6.53
21,2025-12-17,125.234,1971.74,90.51,-3.84%,38.36%,5.136,3.08%,6.39
22,2025-12-16,124.972,2809.90,90.65,-3.74%,37.86%,5.136,4.38%,6.40
23,2025-12-15,125.780,2639.71,92.21,-4.03%,36.41%,5.136,4.09%,6.51
24,2025-12-12,125.330,2172.10,90.79,-3.85%,38.04%,5.136,3.36%,6.41
25,2025-12-11,126.200,1806.29,92.92,-4.16%,35.82%,5.136,2.78%,6.56
26,2025-12-10,127.301,3648.72,94.62,-4.54%,34.54%,5.136,5.58%,6.68
27,2025-12-09,127.355,2464.49,95.89,-4.56%,32.81%,5.136,3.76%,6.77
28,2025-12-08,128.290,2696.30,97.31,-4.88%,31.84%,5.136,4.08%,6.87
29,2025-12-05,128.569,3752.38,97.59,-4.95%,31.74%,5.136,5.70%,6.89
30,2025-12-04,127.107,2211.90,95.75,-4.44%,32.75%,5.136,3.39%,6.76
