序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-02-13,142.199,2397.81,100.23,-4.44%,41.87%,2.999,5.62%,12.94
2,2026-02-12,142.563,2423.61,100.70,-4.50%,41.58%,2.999,5.66%,13.00
3,2026-02-11,142.006,2058.74,102.01,-4.40%,39.20%,2.999,4.83%,13.17
4,2026-02-10,141.863,2329.85,101.47,-4.37%,39.81%,2.999,5.48%,13.10
5,2026-02-09,141.663,2793.61,100.70,-4.33%,40.68%,2.999,6.59%,13.00
6,2026-02-06,140.838,2549.19,100.62,-4.17%,39.97%,2.999,6.03%,12.99
7,2026-02-05,139.447,2154.97,99.46,-3.91%,40.21%,2.999,5.17%,12.84
8,2026-02-04,140.113,3738.62,99.07,-4.03%,41.43%,2.999,8.92%,12.79
9,2026-02-03,139.480,2453.09,97.91,-3.91%,42.46%,2.999,5.88%,12.64
10,2026-02-02,137.056,4036.59,98.14,-3.45%,39.65%,2.999,9.71%,12.67
11,2026-01-30,139.394,4057.64,101.01,-3.88%,38.00%,2.999,9.69%,13.04
12,2026-01-29,141.109,2815.74,100.08,-4.20%,41.00%,2.999,6.64%,12.92
13,2026-01-28,141.836,4268.46,100.31,-4.33%,41.40%,2.999,10.09%,12.95
14,2026-01-27,138.908,2763.07,98.61,-3.79%,40.87%,2.999,6.66%,12.73
15,2026-01-26,139.423,2230.67,99.54,-3.88%,40.07%,2.999,5.29%,12.85
16,2026-01-23,141.081,2248.31,100.54,-4.17%,40.32%,2.999,5.34%,12.98
17,2026-01-22,140.091,4437.30,99.23,-3.99%,41.18%,2.999,10.64%,12.81
18,2026-01-21,137.400,1468.25,96.98,-3.49%,41.68%,2.999,3.58%,12.52
19,2026-01-20,135.971,1917.89,95.43,-3.22%,42.48%,2.999,4.68%,12.32
20,2026-01-19,137.243,2411.01,96.67,-3.45%,41.97%,2.999,5.88%,12.48
21,2026-01-16,136.427,2314.99,94.81,-3.29%,43.89%,2.999,5.63%,12.24
22,2026-01-15,136.524,2532.25,95.97,-3.31%,42.25%,2.999,6.21%,12.39
23,2026-01-14,135.606,3185.76,93.73,-3.13%,44.68%,2.999,7.83%,12.10
24,2026-01-13,135.217,3054.74,94.66,-3.06%,42.85%,2.999,7.50%,12.22
25,2026-01-12,136.249,2366.08,94.97,-3.25%,43.47%,2.999,5.81%,12.26
26,2026-01-09,135.149,2163.77,95.20,-3.04%,41.97%,2.999,5.34%,12.29
27,2026-01-08,134.584,1529.83,94.89,-2.93%,41.84%,2.999,3.78%,12.25
28,2026-01-07,134.445,2855.60,93.88,-2.90%,43.21%,2.999,7.09%,12.12
29,2026-01-06,134.665,3021.42,95.51,-2.94%,41.00%,2.999,7.47%,12.33
30,2026-01-05,133.670,2238.64,94.97,-2.75%,40.76%,2.999,5.58%,12.26
