序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-04-21,131.981,4308.46,66.80,-5.89%,97.58%,3.958,8.27%,5.07
2,2026-04-20,133.645,4745.59,67.33,-5.95%,98.51%,3.958,9.00%,5.11
3,2026-04-17,132.020,1753.69,67.06,-5.34%,96.86%,3.958,3.35%,5.09
4,2026-04-16,132.499,1668.65,68.51,-5.50%,93.40%,3.958,3.19%,5.20
5,2026-04-15,131.149,2140.49,66.93,-5.00%,95.95%,3.958,4.11%,5.08
6,2026-04-14,131.140,1950.04,67.59,-4.99%,94.03%,3.958,3.77%,5.13
7,2026-04-13,130.545,1511.74,67.72,-4.77%,92.77%,3.958,2.92%,5.14
8,2026-04-10,131.154,2566.55,68.12,-4.97%,92.55%,3.958,4.93%,5.17
9,2026-04-09,131.251,2885.56,67.59,-5.00%,94.19%,3.958,5.54%,5.13
10,2026-04-08,132.100,4105.78,69.96,-5.30%,88.82%,3.958,7.88%,5.31
11,2026-04-07,129.660,4009.76,67.46,-4.41%,92.21%,3.958,7.81%,5.12
12,2026-04-03,128.938,2019.65,65.48,-4.12%,96.91%,3.958,3.95%,4.97
13,2026-04-02,129.556,1593.96,68.51,-4.34%,89.10%,3.958,3.11%,5.20
14,2026-04-01,130.296,2706.95,69.83,-4.60%,86.59%,3.958,5.26%,5.30
15,2026-03-31,128.507,1834.04,68.91,-3.94%,86.49%,3.958,3.59%,5.23
16,2026-03-30,129.180,2452.11,69.43,-4.18%,86.05%,3.958,4.80%,5.27
17,2026-03-27,129.700,2407.27,67.85,-4.36%,91.15%,3.958,4.69%,5.15
18,2026-03-26,128.952,2382.99,66.80,-4.08%,93.05%,3.958,4.66%,5.07
19,2026-03-25,130.440,2611.74,67.85,-4.61%,92.24%,3.958,5.08%,5.15
20,2026-03-24,129.273,4004.52,66.27,-4.18%,95.07%,3.958,7.93%,5.03
21,2026-03-23,126.300,3458.50,63.11,-3.08%,100.13%,3.958,6.90%,4.79
22,2026-03-20,128.886,2094.14,67.33,-4.02%,91.44%,3.958,4.09%,5.11
23,2026-03-19,130.694,1367.46,69.83,-4.67%,87.16%,3.958,2.64%,5.30
24,2026-03-18,131.893,1715.30,72.20,-5.08%,82.68%,3.958,3.30%,5.48
25,2026-03-17,130.889,2771.97,71.67,-4.72%,82.62%,3.958,5.30%,5.44
26,2026-03-16,133.075,2682.51,72.86,-5.48%,82.65%,3.958,5.13%,5.53
27,2026-03-13,132.000,2229.17,73.25,-5.09%,80.19%,3.958,4.24%,5.56
28,2026-03-12,133.588,2697.89,73.78,-5.63%,81.06%,3.958,5.07%,5.60
29,2026-03-11,134.621,1541.89,74.57,-5.97%,80.53%,3.958,2.90%,5.66
30,2026-03-10,134.120,2254.17,75.10,-5.79%,78.59%,3.958,4.25%,5.70
