序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-01-16,143.417,25280.29,140.68,-5.18%,1.95%,5.488,32.13%,16.15
2,2026-01-15,140.965,45539.06,136.15,-4.70%,3.54%,5.488,57.45%,15.63
3,2026-01-14,155.605,15573.46,138.15,-7.37%,12.63%,5.488,18.03%,15.86
4,2026-01-13,155.148,12576.28,138.33,-7.29%,12.16%,5.488,14.57%,15.88
5,2026-01-12,161.384,12099.66,142.68,-8.33%,13.11%,5.488,13.66%,16.38
6,2026-01-09,161.959,15314.05,145.21,-8.40%,11.54%,5.488,17.16%,16.67
7,2026-01-08,163.504,44662.02,147.91,-8.65%,10.54%,5.488,49.62%,16.98
8,2026-01-07,159.741,26657.45,141.73,-8.03%,12.71%,5.488,30.72%,16.27
9,2026-01-06,160.328,105628.44,145.21,-8.12%,10.41%,5.488,123.14%,16.67
10,2026-01-05,150.384,9123.22,131.97,-6.42%,13.95%,5.488,11.08%,15.15
11,2025-12-31,148.301,5283.02,130.05,-6.02%,14.03%,5.488,6.51%,14.93
12,2025-12-30,147.665,5249.07,128.92,-5.90%,14.54%,5.488,6.51%,14.80
13,2025-12-29,146.180,3206.32,128.31,-5.62%,13.93%,5.488,3.99%,14.73
14,2025-12-26,146.621,6563.73,127.61,-5.69%,14.89%,5.488,8.11%,14.65
15,2025-12-25,148.952,7085.03,130.31,-6.11%,14.30%,5.488,8.71%,14.96
16,2025-12-24,146.730,6319.83,128.57,-5.70%,14.12%,5.488,7.87%,14.76
17,2025-12-23,145.091,6291.57,126.39,-5.40%,14.79%,5.488,7.85%,14.51
18,2025-12-22,147.633,12874.85,130.58,-5.86%,13.06%,5.488,15.89%,14.99
19,2025-12-19,145.373,8267.98,126.66,-5.43%,14.78%,5.488,10.35%,14.54
20,2025-12-18,144.160,6908.35,124.56,-5.21%,15.73%,5.488,8.70%,14.30
21,2025-12-17,143.491,6707.92,123.96,-5.08%,15.76%,5.488,8.52%,14.23
22,2025-12-16,143.101,17272.90,124.56,-5.00%,14.88%,5.488,21.99%,14.30
23,2025-12-15,142.196,3688.78,122.91,-4.83%,15.69%,5.488,4.72%,14.11
24,2025-12-12,143.628,4168.37,123.26,-5.08%,16.53%,5.488,5.30%,14.15
25,2025-12-11,142.583,3919.93,122.91,-4.88%,16.01%,5.488,5.00%,14.11
26,2025-12-10,143.506,3911.88,124.74,-5.05%,15.05%,5.488,4.98%,14.32
27,2025-12-09,143.289,3827.12,124.22,-5.01%,15.35%,5.488,4.85%,14.26
28,2025-12-08,144.884,4223.25,125.78,-5.30%,15.18%,5.488,5.32%,14.44
29,2025-12-05,144.222,4914.71,125.78,-5.17%,14.66%,5.488,6.25%,14.44
30,2025-12-04,143.147,5087.43,125.26,-4.96%,14.28%,5.488,6.48%,14.38
