序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-01-16,122.777,4113.64,91.13,-13.05%,34.72%,14.760,2.27%,6.99
2,2026-01-15,122.260,7312.85,91.13,-12.54%,34.15%,14.760,4.07%,6.99
3,2026-01-14,122.174,10547.04,89.05,-12.41%,37.20%,14.760,5.81%,6.83
4,2026-01-13,123.118,5369.65,90.09,-13.23%,36.66%,14.760,2.94%,6.91
5,2026-01-12,124.488,5956.99,91.27,-14.40%,36.40%,14.760,3.24%,7.00
6,2026-01-09,124.159,4493.45,92.96,-13.97%,33.56%,14.760,2.45%,7.13
7,2026-01-08,124.300,7525.37,93.61,-14.04%,32.78%,14.760,4.09%,7.18
8,2026-01-07,125.044,7208.66,94.39,-14.64%,32.47%,14.760,3.90%,7.24
9,2026-01-06,125.000,7781.35,95.31,-14.55%,31.16%,14.760,4.22%,7.31
10,2026-01-05,123.679,6361.49,95.44,-13.37%,29.59%,14.760,3.49%,7.32
11,2025-12-31,122.848,3951.26,95.70,-12.43%,28.37%,14.760,2.18%,7.34
12,2025-12-30,123.305,7103.45,95.96,-12.79%,28.50%,14.760,3.89%,7.36
13,2025-12-29,122.871,5204.36,95.96,-12.37%,28.05%,14.760,2.86%,7.36
14,2025-12-26,123.470,7987.30,95.83,-12.76%,28.85%,14.760,4.38%,7.35
15,2025-12-25,123.039,11449.51,95.18,-12.36%,29.28%,14.760,6.33%,7.30
16,2025-12-24,121.231,4824.37,90.87,-10.77%,33.41%,14.760,2.70%,6.97
17,2025-12-23,120.586,3632.17,89.96,-10.17%,34.04%,14.760,2.05%,6.90
18,2025-12-22,120.947,5445.37,88.92,-10.45%,36.02%,14.760,3.05%,6.82
19,2025-12-19,121.000,2747.41,89.31,-10.40%,35.48%,14.760,1.54%,6.85
20,2025-12-18,121.000,3198.64,88.27,-10.37%,37.09%,14.760,1.79%,6.77
21,2025-12-17,121.010,3390.27,88.27,-10.35%,37.10%,14.760,1.90%,6.77
22,2025-12-16,120.863,5436.19,88.14,-10.19%,37.13%,14.760,3.05%,6.76
23,2025-12-15,120.870,1474.80,88.01,-10.16%,37.34%,14.760,0.83%,6.75
24,2025-12-12,121.191,2333.84,88.27,-10.34%,37.30%,14.760,1.31%,6.77
25,2025-12-11,121.110,1836.15,88.14,-10.24%,37.41%,14.760,1.03%,6.76
26,2025-12-10,121.780,2589.67,88.53,-10.77%,37.56%,14.760,1.45%,6.79
27,2025-12-09,121.363,2866.17,88.40,-10.39%,37.29%,14.760,1.60%,6.78
28,2025-12-08,121.909,3282.21,89.31,-10.81%,36.50%,14.760,1.82%,6.85
29,2025-12-05,122.143,5078.40,89.57,-10.90%,36.37%,14.760,2.83%,6.87
30,2025-12-04,120.650,2014.12,87.22,-9.65%,38.32%,14.760,1.13%,6.69
