序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-04-21,147.141,16034.45,134.52,-7.96%,9.38%,24.810,4.42%,9.82
2,2026-04-20,145.800,19803.45,131.37,-7.66%,10.98%,24.810,5.51%,9.59
3,2026-04-17,144.806,15615.82,130.69,-7.42%,10.81%,24.810,4.37%,9.54
4,2026-04-16,144.000,33288.22,132.33,-7.24%,8.82%,24.810,9.28%,9.66
5,2026-04-15,144.180,40479.76,132.47,-7.27%,8.84%,24.810,11.22%,9.67
6,2026-04-14,146.910,23895.12,132.60,-7.86%,10.79%,24.810,6.52%,9.68
7,2026-04-13,149.300,20650.21,131.51,-8.36%,13.53%,24.810,5.55%,9.60
8,2026-04-10,148.627,32041.89,132.06,-8.20%,12.55%,24.810,8.60%,9.64
9,2026-04-09,151.000,30993.86,131.37,-8.68%,14.94%,24.810,8.17%,9.59
10,2026-04-08,155.000,35075.65,133.70,-9.49%,15.93%,24.810,9.26%,9.76
11,2026-04-07,145.199,8602.67,126.03,-7.44%,15.21%,24.810,2.38%,9.20
12,2026-04-03,145.380,15875.27,126.58,-7.45%,14.86%,24.810,4.40%,9.24
13,2026-04-02,146.200,12892.73,128.63,-7.62%,13.66%,24.810,3.58%,9.39
14,2026-04-01,147.900,23387.81,131.10,-7.98%,12.82%,24.810,6.41%,9.57
15,2026-03-31,143.076,40707.15,127.67,-6.93%,12.07%,24.810,11.17%,9.32
16,2026-03-30,149.700,16674.39,127.67,-8.34%,17.25%,24.810,4.47%,9.32
17,2026-03-27,152.630,15958.58,128.08,-8.92%,19.17%,24.810,4.18%,9.35
18,2026-03-26,152.950,11770.09,127.67,-8.77%,19.80%,24.810,3.10%,9.32
19,2026-03-25,154.821,37359.02,130.00,-9.14%,19.09%,24.810,9.62%,9.49
20,2026-03-24,153.999,36234.95,126.71,-8.97%,21.53%,24.810,9.71%,9.25
21,2026-03-23,146.400,40681.50,123.43,-7.38%,18.61%,24.810,11.15%,9.01
22,2026-03-20,150.000,18765.03,130.14,-8.12%,15.26%,24.810,5.00%,9.50
23,2026-03-19,151.000,27924.21,132.06,-8.32%,14.35%,24.810,7.46%,9.64
24,2026-03-18,156.597,24167.41,135.62,-9.43%,15.47%,24.810,6.34%,9.90
25,2026-03-17,154.596,36928.40,137.26,-9.03%,12.63%,24.810,9.44%,10.02
26,2026-03-16,159.020,28853.90,137.26,-9.88%,15.85%,24.810,7.21%,10.02
27,2026-03-13,166.855,42992.04,141.37,-11.30%,18.03%,24.810,10.27%,10.32
28,2026-03-12,173.200,25322.80,142.88,-12.39%,21.22%,24.810,5.81%,10.43
29,2026-03-11,183.518,6679.05,146.03,-14.06%,25.67%,24.810,1.47%,10.66
30,2026-03-10,184.000,12285.17,146.16,-14.12%,25.89%,24.810,2.70%,10.67
