序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-02-13,125.980,2781.59,78.63,-5.62%,60.22%,23.598,0.93%,6.99
2,2026-02-12,126.602,1340.94,79.19,-5.84%,59.87%,23.598,0.45%,7.04
3,2026-02-11,126.698,3638.92,80.20,-5.87%,57.97%,23.598,1.22%,7.13
4,2026-02-10,125.875,4536.25,80.09,-5.55%,57.17%,23.598,1.53%,7.12
5,2026-02-09,125.918,4271.05,80.54,-5.56%,56.34%,23.598,1.44%,7.16
6,2026-02-06,125.550,6352.83,80.54,-5.40%,55.89%,23.598,2.14%,7.16
7,2026-02-05,125.290,4754.36,80.77,-5.30%,55.13%,23.598,1.61%,7.18
8,2026-02-04,125.200,5481.04,81.22,-5.26%,54.16%,23.598,1.86%,7.22
9,2026-02-03,124.613,8206.59,80.43,-5.03%,54.94%,23.598,2.79%,7.15
10,2026-02-02,123.740,13261.01,80.20,-4.69%,54.28%,23.598,4.53%,7.13
11,2026-01-30,125.275,7410.08,80.88,-5.25%,54.89%,23.598,2.50%,7.19
12,2026-01-29,125.865,4703.95,81.22,-5.46%,54.98%,23.598,1.58%,7.22
13,2026-01-28,125.933,4776.43,81.67,-5.48%,54.21%,23.598,1.61%,7.26
14,2026-01-27,125.151,7739.83,80.99,-5.18%,54.53%,23.598,2.62%,7.20
15,2026-01-26,125.427,7994.76,81.78,-5.28%,53.38%,23.598,2.69%,7.27
16,2026-01-23,126.098,7173.94,80.99,-5.50%,55.70%,23.598,2.42%,7.20
17,2026-01-22,124.517,3227.52,80.65,-4.91%,54.39%,23.598,1.10%,7.17
18,2026-01-21,123.443,4207.57,80.54,-4.51%,53.27%,23.598,1.45%,7.16
19,2026-01-20,123.395,3791.78,80.65,-4.48%,53.00%,23.598,1.30%,7.17
20,2026-01-19,122.598,4784.16,79.42,-4.18%,54.38%,23.598,1.66%,7.06
21,2026-01-16,121.750,4535.34,77.95,-3.84%,56.18%,23.598,1.57%,6.93
22,2026-01-15,122.160,5751.57,78.07,-3.99%,56.48%,23.598,2.00%,6.94
23,2026-01-14,122.706,5798.46,77.28,-4.19%,58.79%,23.598,2.01%,6.87
24,2026-01-13,122.418,7185.12,78.07,-4.08%,56.81%,23.598,2.48%,6.94
25,2026-01-12,122.704,8485.35,78.18,-4.18%,56.96%,23.598,2.94%,6.95
26,2026-01-09,121.294,4137.76,77.62,-3.63%,56.28%,23.598,1.45%,6.90
27,2026-01-08,120.521,8207.09,77.84,-3.33%,54.83%,23.598,2.88%,6.92
28,2026-01-07,120.161,9327.16,77.17,-3.19%,55.72%,23.598,3.28%,6.86
29,2026-01-06,120.307,9704.00,77.50,-3.24%,55.23%,23.598,3.42%,6.89
30,2026-01-05,119.983,4694.39,76.83,-3.11%,56.17%,23.598,1.66%,6.83
