序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-01-16,183.872,57338.09,135.79,-8.35%,35.41%,3.080,101.42%,17.30
2,2026-01-15,171.630,9631.50,127.08,-7.19%,35.06%,3.080,18.26%,16.19
3,2026-01-14,169.471,8916.50,124.88,-6.97%,35.70%,3.080,16.98%,15.91
4,2026-01-13,171.072,10152.98,126.30,-7.13%,35.45%,3.080,18.95%,16.09
5,2026-01-12,174.758,21837.02,130.46,-7.48%,33.96%,3.080,40.32%,16.62
6,2026-01-09,176.828,36370.66,140.17,-7.67%,26.15%,3.080,68.01%,17.83
7,2026-01-08,174.079,94521.06,133.88,-7.40%,30.02%,3.080,175.66%,17.03
8,2026-01-07,168.953,179160.66,124.69,-6.90%,35.50%,3.080,342.03%,15.86
9,2026-01-06,158.997,7403.25,113.37,-5.87%,40.25%,3.080,15.02%,14.42
10,2026-01-05,159.046,11937.80,113.99,-5.87%,39.52%,3.080,24.45%,14.50
11,2025-12-31,154.305,24904.24,113.68,-5.35%,35.74%,3.080,52.42%,14.46
12,2025-12-30,150.593,42835.91,114.47,-4.93%,31.56%,3.080,91.57%,14.56
13,2025-12-29,147.406,1697.33,105.74,-4.56%,39.41%,3.080,3.73%,13.45
14,2025-12-26,148.031,2297.23,105.67,-4.63%,40.09%,3.080,5.01%,13.42
15,2025-12-25,148.493,4694.77,107.48,-4.68%,38.16%,3.080,10.28%,13.65
16,2025-12-24,147.124,1670.55,106.30,-4.52%,38.41%,3.080,3.69%,13.50
17,2025-12-23,146.470,2642.13,105.43,-4.44%,38.92%,3.080,5.86%,13.39
18,2025-12-22,147.689,3027.96,108.27,-4.58%,36.41%,3.080,6.67%,13.75
19,2025-12-19,147.005,6973.37,108.27,-4.49%,35.78%,3.080,15.43%,13.75
20,2025-12-18,144.906,2832.40,103.78,-4.24%,39.63%,3.080,6.33%,13.18
21,2025-12-17,145.061,3586.92,103.94,-4.26%,39.57%,3.080,8.04%,13.20
22,2025-12-16,145.242,5376.04,104.57,-4.28%,38.90%,3.080,12.00%,13.28
23,2025-12-15,145.054,5334.25,104.02,-4.26%,39.45%,3.080,11.90%,13.21
24,2025-12-12,148.037,4426.57,108.35,-4.60%,36.63%,3.080,9.74%,13.76
25,2025-12-11,147.691,6135.15,109.45,-4.55%,34.94%,3.080,13.40%,13.90
26,2025-12-10,147.521,6474.79,107.80,-4.53%,36.85%,3.080,14.29%,13.69
27,2025-12-09,145.654,3710.96,104.02,-4.31%,40.03%,3.080,8.26%,13.21
28,2025-12-08,145.682,2606.46,102.91,-4.32%,41.56%,3.080,5.81%,13.07
29,2025-12-05,145.175,3996.07,101.73,-4.25%,42.70%,3.080,8.98%,12.92
30,2025-12-04,144.870,2830.32,102.28,-4.21%,41.64%,3.080,6.33%,12.99
