序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-02-13,153.728,6869.56,114.14,-7.30%,34.68%,5.998,7.40%,19.13
2,2026-02-12,156.509,9966.79,119.33,-7.79%,31.15%,5.998,10.60%,20.00
3,2026-02-11,156.002,30868.83,118.80,-7.70%,31.32%,5.998,32.84%,19.91
4,2026-02-10,150.931,5932.55,112.35,-6.77%,34.34%,5.998,6.54%,18.83
5,2026-02-09,153.400,9645.08,116.35,-7.22%,31.85%,5.998,10.44%,19.50
6,2026-02-06,152.791,29816.40,116.95,-7.09%,30.65%,5.998,32.42%,19.60
7,2026-02-05,149.044,15420.21,112.89,-6.40%,32.03%,5.998,17.09%,18.92
8,2026-02-04,153.910,82845.26,117.96,-7.28%,30.48%,5.998,89.11%,19.77
9,2026-02-03,147.465,11489.38,107.22,-6.09%,37.54%,5.998,13.11%,17.97
10,2026-02-02,141.550,11224.27,101.55,-4.93%,39.39%,5.998,13.06%,17.02
11,2026-01-30,145.951,12128.28,106.38,-5.78%,37.19%,5.998,13.72%,17.83
12,2026-01-29,147.708,23765.41,104.95,-6.11%,40.74%,5.998,26.68%,17.59
13,2026-01-28,144.955,6507.41,101.97,-5.58%,42.16%,5.998,7.52%,17.09
14,2026-01-27,143.400,8324.79,103.28,-5.27%,38.84%,5.998,9.69%,17.31
15,2026-01-26,144.511,15353.49,105.07,-5.48%,37.54%,5.998,17.55%,17.61
16,2026-01-23,150.890,46811.27,110.92,-6.67%,36.04%,5.998,51.93%,18.59
17,2026-01-22,142.850,6147.22,100.84,-5.14%,41.67%,5.998,7.18%,16.90
18,2026-01-21,143.200,24386.23,102.63,-5.21%,39.54%,5.998,28.38%,17.20
19,2026-01-20,143.500,102109.82,104.36,-5.26%,37.51%,5.998,115.95%,17.49
20,2026-01-19,140.768,24553.73,94.87,-4.72%,48.38%,5.998,29.27%,15.90
21,2026-01-16,134.998,4420.08,89.50,-3.53%,50.84%,5.998,5.44%,15.00
22,2026-01-15,135.405,4742.56,88.60,-3.61%,52.82%,5.998,5.88%,14.85
23,2026-01-14,134.613,7270.28,88.01,-3.44%,52.96%,5.998,8.93%,14.75
24,2026-01-13,135.007,5718.63,88.54,-3.52%,52.47%,5.998,7.05%,14.84
25,2026-01-12,135.786,2969.05,89.68,-3.68%,51.42%,5.998,3.65%,15.03
26,2026-01-09,134.997,3476.65,89.20,-3.51%,51.34%,5.998,4.28%,14.95
27,2026-01-08,136.400,5497.59,90.75,-3.80%,50.30%,5.998,6.74%,15.21
28,2026-01-07,134.178,2314.91,86.70,-3.33%,54.77%,5.998,2.88%,14.53
29,2026-01-06,133.564,1706.73,86.93,-3.20%,53.64%,5.998,2.13%,14.57
30,2026-01-05,132.750,4709.25,86.87,-3.02%,52.81%,5.998,5.93%,14.56
