序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-03-20,149.629,6852.13,104.90,-4.52%,42.64%,5.197,8.80%,23.75
2,2026-03-19,146.441,2672.53,102.47,-4.12%,42.91%,5.197,3.47%,23.20
3,2026-03-18,152.348,2040.16,105.61,-4.85%,44.26%,5.197,2.62%,23.91
4,2026-03-17,148.794,2921.69,104.68,-4.41%,42.14%,5.197,3.74%,23.70
5,2026-03-16,154.115,3620.85,109.10,-5.06%,41.26%,5.197,4.56%,24.70
6,2026-03-13,155.290,3990.56,108.70,-5.19%,42.86%,5.197,4.87%,24.61
7,2026-03-12,155.854,1733.88,106.71,-5.25%,46.05%,5.197,2.13%,24.16
8,2026-03-11,158.590,2994.07,109.19,-5.57%,45.25%,5.197,3.63%,24.72
9,2026-03-10,157.301,3588.81,108.22,-5.41%,45.36%,5.197,4.41%,24.50
10,2026-03-09,153.198,4502.44,105.96,-4.93%,44.58%,5.197,5.72%,23.99
11,2026-03-06,154.883,1978.06,104.37,-5.12%,48.39%,5.197,2.45%,23.63
12,2026-03-05,155.360,4487.19,103.45,-5.17%,50.19%,5.197,5.48%,23.42
13,2026-03-04,158.907,38399.81,103.00,-5.58%,54.27%,5.197,46.15%,23.32
14,2026-03-03,152.272,2764.54,101.99,-4.80%,49.30%,5.197,3.47%,23.09
15,2026-03-02,155.103,3168.54,103.27,-5.14%,50.19%,5.197,3.92%,23.38
16,2026-02-27,155.651,2676.57,106.98,-5.19%,45.50%,5.197,3.31%,24.22
17,2026-02-26,157.339,1877.37,109.41,-5.39%,43.81%,5.197,2.29%,24.77
18,2026-02-25,160.229,3558.70,109.63,-5.71%,46.16%,5.197,4.25%,24.82
19,2026-02-24,160.852,2691.61,110.38,-5.78%,45.73%,5.197,3.23%,24.99
20,2026-02-13,159.884,3137.49,110.03,-5.64%,45.31%,5.197,3.76%,24.91
21,2026-02-12,163.040,5515.21,111.53,-5.98%,46.19%,5.197,6.51%,25.25
22,2026-02-11,160.914,2172.17,111.97,-5.75%,43.71%,5.197,2.60%,25.35
23,2026-02-10,161.044,4324.36,113.78,-5.76%,41.54%,5.197,5.18%,25.76
24,2026-02-09,161.574,18324.83,112.59,-5.81%,43.51%,5.197,21.60%,25.49
25,2026-02-06,155.454,3615.17,106.41,-5.12%,46.10%,5.197,4.48%,24.09
26,2026-02-05,154.286,4109.51,104.68,-4.98%,47.39%,5.197,5.12%,23.70
27,2026-02-04,156.379,5211.29,104.68,-5.22%,49.38%,5.197,6.33%,23.70
28,2026-02-03,156.959,3266.10,103.22,-5.28%,52.06%,5.197,4.04%,23.37
29,2026-02-02,152.933,3124.03,102.30,-4.81%,49.50%,5.197,3.86%,23.16
30,2026-01-30,159.007,7358.38,105.92,-5.50%,50.12%,5.197,8.86%,23.98
