序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-01-20,131.000,1525.60,85.53,-3.72%,53.16%,5.041,2.31%,44.64
2,2026-01-19,131.033,2277.05,85.51,-3.73%,53.23%,5.041,3.45%,44.63
3,2026-01-16,129.955,1335.86,83.83,-3.40%,55.03%,5.041,2.04%,43.75
4,2026-01-15,129.880,1991.15,84.31,-3.37%,54.06%,5.041,3.05%,44.00
5,2026-01-14,129.799,2129.71,84.25,-3.35%,54.06%,5.041,3.25%,43.97
6,2026-01-13,129.824,2139.96,84.54,-3.35%,53.57%,5.041,3.26%,44.12
7,2026-01-12,130.939,3345.84,84.52,-3.67%,54.92%,5.041,5.07%,44.11
8,2026-01-09,130.459,2103.05,83.68,-3.52%,55.91%,5.041,3.21%,43.67
9,2026-01-08,129.586,2325.06,82.35,-3.26%,57.35%,5.041,3.57%,42.98
10,2026-01-07,128.885,2200.43,82.16,-3.05%,56.87%,5.041,3.38%,42.88
11,2026-01-06,129.174,1162.91,82.68,-3.13%,56.24%,5.041,1.79%,43.15
12,2026-01-05,127.941,2116.93,81.78,-2.77%,56.45%,5.041,3.29%,42.68
13,2025-12-31,126.662,1138.78,80.92,-2.37%,56.54%,5.041,1.79%,42.23
14,2025-12-30,126.568,734.02,80.69,-2.34%,56.86%,5.041,1.15%,42.11
15,2025-12-29,126.816,1443.34,81.51,-2.41%,55.58%,5.041,2.26%,42.54
16,2025-12-26,126.843,1605.85,81.97,-2.41%,54.74%,5.041,2.51%,42.78
17,2025-12-25,127.310,1205.07,81.97,-2.55%,55.31%,5.041,1.88%,42.78
18,2025-12-24,126.959,969.33,83.25,-2.44%,52.50%,5.041,1.51%,43.45
19,2025-12-23,126.782,2012.21,83.35,-2.39%,52.11%,5.041,3.14%,43.50
20,2025-12-22,127.268,1905.51,84.25,-2.53%,51.06%,5.041,2.97%,43.97
21,2025-12-19,126.890,1062.00,83.87,-2.41%,51.30%,5.041,1.66%,43.77
22,2025-12-18,126.373,959.34,82.24,-2.25%,53.67%,5.041,1.51%,42.92
23,2025-12-17,126.177,1527.95,82.26,-2.19%,53.39%,5.041,2.41%,42.93
24,2025-12-16,125.456,2348.09,81.78,-1.97%,53.41%,5.041,3.71%,42.68
25,2025-12-15,125.539,1613.23,81.05,-2.00%,54.89%,5.041,2.55%,42.30
26,2025-12-12,125.897,1067.10,81.28,-2.10%,54.89%,5.041,1.68%,42.42
27,2025-12-11,126.218,802.99,81.89,-2.19%,54.13%,5.041,1.26%,42.74
28,2025-12-10,126.765,888.56,82.56,-2.35%,53.54%,5.041,1.39%,43.09
29,2025-12-09,126.446,641.55,82.09,-2.25%,54.04%,5.041,1.00%,42.84
30,2025-12-08,127.364,804.42,83.08,-2.52%,53.30%,5.041,1.25%,43.36
