序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-02-13,265.000,156928.64,218.51,-33.55%,21.27%,2.581,214.79%,37.65
2,2026-02-12,263.750,4121.12,203.19,-33.35%,29.80%,2.581,6.03%,35.01
3,2026-02-11,264.001,4560.33,207.49,-33.34%,27.24%,2.581,6.66%,35.75
4,2026-02-10,265.260,5308.85,209.98,-33.47%,26.32%,2.581,7.72%,36.18
5,2026-02-09,267.400,14667.57,213.76,-33.71%,25.10%,2.581,21.30%,36.83
6,2026-02-06,268.698,18842.39,214.16,-33.76%,25.47%,2.581,27.44%,36.90
7,2026-02-05,262.201,13082.59,214.80,-32.88%,22.07%,2.581,19.48%,37.01
8,2026-02-04,265.100,21202.64,222.11,-33.22%,19.35%,2.581,30.72%,38.27
9,2026-02-03,264.890,17220.36,221.59,-33.16%,19.54%,2.581,25.97%,38.18
10,2026-02-02,248.200,17107.94,213.18,-30.86%,16.43%,2.581,25.98%,36.73
11,2026-01-30,262.000,60845.23,223.91,-32.63%,17.01%,2.581,89.04%,38.58
12,2026-01-29,255.044,31403.25,231.98,-31.67%,9.94%,2.581,48.55%,39.97
13,2026-01-28,247.171,15284.76,231.11,-30.54%,6.95%,2.581,23.61%,39.82
14,2026-01-27,255.000,18639.42,233.72,-31.59%,9.10%,2.581,28.51%,40.27
15,2026-01-26,254.200,76026.19,233.31,-31.45%,8.95%,2.581,113.12%,40.20
16,2026-01-23,244.365,20493.42,224.03,-29.73%,9.08%,2.581,31.92%,38.60
17,2026-01-22,245.000,9602.25,220.14,-29.79%,11.29%,2.581,15.21%,37.93
18,2026-01-21,242.240,9678.95,219.85,-29.35%,10.18%,2.581,15.40%,37.88
19,2026-01-20,244.625,18338.67,220.60,-29.66%,10.89%,2.581,28.89%,38.01
20,2026-01-19,259.250,9785.21,226.47,-31.66%,14.48%,2.581,14.55%,39.02
21,2026-01-16,258.500,9597.32,230.64,-31.45%,12.08%,2.581,14.25%,39.74
22,2026-01-15,261.990,16051.39,229.37,-31.87%,14.22%,2.581,23.65%,39.52
23,2026-01-14,270.000,19919.47,230.59,-32.86%,17.09%,2.581,28.34%,39.73
24,2026-01-13,264.530,11641.57,230.01,-32.13%,15.01%,2.581,16.77%,39.63
25,2026-01-12,271.516,13041.26,232.15,-32.97%,16.96%,2.581,18.65%,40.00
26,2026-01-09,271.525,22837.80,234.07,-32.86%,16.00%,2.581,32.32%,40.33
27,2026-01-08,270.000,23181.07,230.47,-32.64%,17.15%,2.581,33.29%,39.71
28,2026-01-07,261.000,23512.00,226.81,-31.46%,15.07%,2.581,34.78%,39.08
29,2026-01-06,254.800,43472.30,220.55,-30.61%,15.53%,2.581,66.94%,38.00
30,2026-01-05,242.299,11254.70,214.39,-28.82%,13.02%,2.581,18.02%,36.94
