序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-02-13,141.075,3344.62,121.59,-12.65%,16.03%,5.959,3.96%,8.28
2,2026-02-12,141.657,3281.93,122.47,-12.84%,15.67%,5.959,3.89%,8.34
3,2026-02-11,141.615,3160.72,123.64,-12.81%,14.54%,5.959,3.74%,8.42
4,2026-02-10,141.284,4535.55,123.35,-12.67%,14.54%,5.959,5.38%,8.40
5,2026-02-09,142.010,4596.02,123.64,-12.91%,14.86%,5.959,5.44%,8.42
6,2026-02-06,141.214,5753.17,124.38,-12.57%,13.54%,5.959,6.84%,8.47
7,2026-02-05,139.726,6423.35,123.64,-12.02%,13.01%,5.959,7.74%,8.42
8,2026-02-04,140.057,5988.49,124.08,-12.12%,12.87%,5.959,7.20%,8.45
9,2026-02-03,140.133,6934.05,122.47,-12.13%,14.43%,5.959,8.36%,8.34
10,2026-02-02,137.586,7873.91,121.73,-11.19%,13.02%,5.959,9.58%,8.29
11,2026-01-30,140.047,5773.38,125.11,-12.03%,11.94%,5.959,6.90%,8.52
12,2026-01-29,141.799,4360.59,125.84,-12.63%,12.68%,5.959,5.16%,8.57
13,2026-01-28,142.021,4546.02,125.40,-12.69%,13.25%,5.959,5.39%,8.54
14,2026-01-27,140.164,6021.89,124.08,-12.02%,12.96%,5.959,7.23%,8.45
15,2026-01-26,140.390,5712.11,125.84,-12.08%,11.56%,5.959,6.79%,8.57
16,2026-01-23,140.752,5329.51,124.82,-12.16%,12.77%,5.959,6.34%,8.50
17,2026-01-22,141.092,6523.54,125.11,-12.26%,12.77%,5.959,7.76%,8.52
18,2026-01-21,139.797,5526.26,123.05,-11.79%,13.61%,5.959,6.67%,8.38
19,2026-01-20,138.649,4961.07,123.79,-11.36%,12.00%,5.959,6.00%,8.43
20,2026-01-19,138.779,4452.28,122.91,-11.39%,12.91%,5.959,5.39%,8.37
21,2026-01-16,138.016,3886.35,121.59,-11.07%,13.51%,5.959,4.70%,8.28
22,2026-01-15,138.454,5170.39,122.17,-11.21%,13.33%,5.959,6.28%,8.32
23,2026-01-14,138.434,7497.52,121.88,-11.19%,13.58%,5.959,9.05%,8.30
24,2026-01-13,138.621,7354.62,122.32,-11.24%,13.33%,5.959,8.87%,8.33
25,2026-01-12,139.965,7820.81,122.03,-11.69%,14.70%,5.959,9.39%,8.31
26,2026-01-09,138.742,4112.73,121.15,-11.22%,14.53%,5.959,4.97%,8.25
27,2026-01-08,137.888,8187.45,121.00,-10.90%,13.96%,5.959,9.93%,8.24
28,2026-01-07,138.406,5020.15,120.41,-11.07%,14.94%,5.959,6.08%,8.20
29,2026-01-06,138.205,4897.62,121.15,-10.98%,14.08%,5.959,5.95%,8.25
30,2026-01-05,136.785,5127.85,120.41,-10.46%,13.60%,5.959,6.30%,8.20
