序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-04-21,144.054,10902.46,115.48,-8.43%,24.74%,33.892,2.23%,38.79
2,2026-04-20,144.928,32226.78,116.14,-8.64%,24.79%,33.892,6.60%,39.01
3,2026-04-17,142.741,16183.24,108.96,-8.06%,31.00%,33.892,3.36%,36.60
4,2026-04-16,141.772,17917.02,106.73,-7.81%,32.83%,33.892,3.75%,35.85
5,2026-04-15,139.894,11481.51,105.57,-7.32%,32.52%,33.892,2.40%,35.46
6,2026-04-14,141.276,18103.00,107.92,-7.67%,30.91%,33.892,3.80%,36.25
7,2026-04-13,139.638,13303.38,106.22,-7.24%,31.46%,33.892,2.80%,35.68
8,2026-04-10,139.905,18811.78,105.69,-7.28%,32.38%,33.892,3.93%,35.50
9,2026-04-09,141.206,21400.71,104.91,-7.61%,34.59%,33.892,4.45%,35.24
10,2026-04-08,141.329,32718.03,104.35,-7.63%,35.44%,33.892,6.89%,35.05
11,2026-04-07,135.148,8670.08,96.31,-6.00%,40.33%,33.892,1.89%,32.35
12,2026-04-03,134.765,11855.70,96.58,-5.87%,39.54%,33.892,2.59%,32.44
13,2026-04-02,134.124,13097.82,95.86,-5.69%,39.91%,33.892,2.88%,32.20
14,2026-04-01,136.350,18857.52,99.35,-6.29%,37.25%,33.892,4.12%,33.37
15,2026-03-31,131.606,13525.65,96.96,-4.99%,35.73%,33.892,3.00%,32.57
16,2026-03-30,134.636,12581.25,99.76,-5.82%,34.96%,33.892,2.76%,33.51
17,2026-03-27,135.751,11719.42,99.52,-6.10%,36.40%,33.892,2.55%,33.43
18,2026-03-26,135.430,9522.68,98.75,-6.00%,37.14%,33.892,2.06%,33.17
19,2026-03-25,137.146,19826.62,100.09,-6.45%,37.02%,33.892,4.26%,33.62
20,2026-03-24,136.255,19746.56,99.94,-6.21%,36.34%,33.892,4.33%,33.57
21,2026-03-23,132.413,20468.89,98.60,-5.17%,34.29%,33.892,4.57%,33.12
22,2026-03-20,133.549,17840.54,103.13,-5.46%,29.50%,33.892,3.89%,34.64
23,2026-03-19,136.044,18778.89,105.98,-6.12%,28.36%,33.892,4.09%,35.60
24,2026-03-18,138.423,18714.10,109.35,-6.74%,26.59%,33.892,4.02%,36.73
25,2026-03-17,136.334,18056.83,107.68,-6.19%,26.61%,33.892,3.86%,36.17
26,2026-03-16,139.724,24189.57,111.49,-7.05%,25.32%,33.892,5.16%,37.45
27,2026-03-13,138.638,9335.98,108.54,-6.76%,27.72%,33.892,1.98%,36.46
28,2026-03-12,139.910,20584.43,109.85,-7.07%,27.36%,33.892,4.32%,36.90
29,2026-03-11,143.689,11757.44,111.49,-8.00%,28.88%,33.892,2.40%,37.45
30,2026-03-10,144.707,15380.05,113.04,-8.24%,28.01%,33.892,3.15%,37.97
