序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-04-21,138.173,3962.70,106.11,-22.22%,30.22%,14.992,1.92%,10.95
2,2026-04-20,138.407,8346.61,106.69,-22.30%,29.73%,14.992,4.03%,11.01
3,2026-04-17,136.880,9363.74,103.97,-21.14%,31.65%,14.992,4.57%,10.73
4,2026-04-16,135.488,7760.40,101.94,-20.20%,32.91%,14.992,3.83%,10.52
5,2026-04-15,133.562,5273.96,100.10,-18.88%,33.43%,14.992,2.61%,10.33
6,2026-04-14,134.057,7353.81,100.48,-19.15%,33.41%,14.992,3.67%,10.37
7,2026-04-13,132.908,8435.13,99.42,-18.34%,33.69%,14.992,4.22%,10.26
8,2026-04-10,133.758,11632.17,98.45,-18.74%,35.86%,14.992,5.77%,10.16
9,2026-04-09,135.080,10489.41,98.35,-19.53%,37.34%,14.992,5.19%,10.15
10,2026-04-08,135.489,16285.71,99.13,-19.73%,36.68%,14.992,8.05%,10.23
11,2026-04-07,130.428,10483.74,94.38,-16.38%,38.19%,14.992,5.38%,9.74
12,2026-04-03,129.292,11631.68,94.28,-15.43%,37.13%,14.992,6.02%,9.73
13,2026-04-02,127.528,8378.32,95.35,-14.17%,33.75%,14.992,4.38%,9.84
14,2026-04-01,129.312,10809.00,97.97,-15.36%,32.00%,14.992,5.61%,10.11
15,2026-03-31,127.155,25391.68,99.71,-13.83%,27.53%,14.992,13.20%,10.29
16,2026-03-30,127.014,9352.34,95.54,-13.70%,32.94%,14.992,4.89%,9.86
17,2026-03-27,128.837,7854.43,94.67,-14.82%,36.09%,14.992,4.08%,9.77
18,2026-03-26,127.804,7757.14,93.80,-14.09%,36.25%,14.992,4.05%,9.68
19,2026-03-25,129.010,11780.93,93.02,-14.86%,38.69%,14.992,6.07%,9.60
20,2026-03-24,128.030,16051.32,91.67,-14.16%,39.67%,14.992,8.54%,9.46
21,2026-03-23,124.054,18090.45,87.69,-11.36%,41.46%,14.992,9.66%,9.05
22,2026-03-20,128.494,10004.58,94.57,-13.11%,35.87%,14.992,5.16%,9.76
23,2026-03-19,128.582,11106.92,94.86,-13.14%,35.54%,14.992,5.70%,9.79
24,2026-03-18,133.640,9517.48,98.84,-16.40%,35.21%,14.992,4.81%,10.20
25,2026-03-17,131.589,10297.33,98.45,-15.05%,33.66%,14.992,5.18%,10.16
26,2026-03-16,133.973,12249.41,99.71,-16.53%,34.36%,14.992,6.12%,10.29
27,2026-03-13,134.827,12507.38,102.04,-16.93%,32.14%,14.992,6.11%,10.53
28,2026-03-12,137.696,7456.47,104.65,-18.59%,31.58%,14.992,3.59%,10.80
29,2026-03-11,138.998,5418.68,104.65,-19.30%,32.82%,14.992,2.60%,10.80
30,2026-03-10,139.564,7655.84,105.43,-19.57%,32.38%,14.992,3.67%,10.88
