序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-05-07,299.451,0.00,289.71,-89.16%,3.36%,0.006,0.00%,61.65
2,2026-05-06,299.451,0.00,321.90,-89.16%,-6.97%,0.007,0.00%,68.50
3,2026-04-30,299.451,0.00,293.52,-89.16%,2.02%,0.025,0.00%,62.46
4,2026-04-29,299.451,585038.29,306.86,-89.16%,-2.41%,0.178,11189.77%,65.30
5,2026-04-28,280.303,766839.33,282.52,-85.30%,-0.78%,0.964,2813.91%,60.12
6,2026-04-27,264.355,373949.65,265.04,-81.65%,-0.26%,1.131,1234.30%,56.40
7,2026-04-24,263.743,717703.04,270.58,-80.59%,-2.53%,1.319,2038.37%,57.58
8,2026-04-23,264.847,876513.00,261.04,-80.53%,1.46%,2.302,1499.91%,55.55
9,2026-04-22,237.563,293148.72,237.31,-73.68%,0.11%,2.354,514.22%,50.50
10,2026-04-21,246.112,605570.29,246.85,-75.61%,-0.30%,2.446,980.72%,52.53
11,2026-04-20,245.985,300699.54,241.59,-75.30%,1.82%,2.932,414.11%,51.41
12,2026-04-17,250.873,301434.34,246.71,-75.63%,1.69%,2.946,399.25%,52.50
13,2026-04-16,264.677,620307.22,263.16,-78.42%,0.58%,2.946,789.37%,56.00
14,2026-04-15,262.477,1239936.60,260.81,-77.67%,0.64%,2.956,1635.09%,55.50
15,2026-04-14,236.141,877193.91,239.47,-71.16%,-1.39%,2.972,1267.24%,50.96
16,2026-04-13,224.482,575661.52,225.89,-67.69%,-0.62%,3.760,678.22%,48.07
17,2026-04-10,227.081,1268414.58,233.04,-67.70%,-2.56%,3.927,1436.14%,49.59
18,2026-04-09,213.312,953691.21,213.82,-63.36%,-0.24%,4.526,975.38%,45.50
19,2026-04-08,225.963,585369.79,203.20,-66.90%,11.20%,4.560,584.87%,43.24
20,2026-04-07,190.907,485258.65,184.73,-55.05%,3.35%,4.561,551.72%,39.31
21,2026-04-03,190.076,760045.64,187.97,-53.96%,1.12%,4.561,814.52%,40.00
22,2026-04-02,196.918,1189541.20,198.87,-56.33%,-0.98%,4.640,1274.26%,42.32
23,2026-04-01,188.557,698258.48,186.98,-52.99%,0.84%,4.746,777.19%,39.79
24,2026-03-31,198.850,607791.09,192.20,-56.63%,3.46%,4.756,646.50%,40.90
25,2026-03-30,221.460,718369.31,202.54,-63.56%,9.34%,4.756,660.00%,43.10
26,2026-03-27,219.127,934347.93,184.12,-62.25%,19.02%,4.757,944.95%,39.18
27,2026-03-26,183.986,621285.66,167.39,-50.10%,9.92%,4.758,739.70%,35.62
28,2026-03-25,161.141,345830.32,152.16,-39.40%,5.90%,4.759,447.32%,32.38
29,2026-03-24,150.463,165995.48,138.35,-33.27%,8.76%,4.762,233.91%,29.44
30,2026-03-23,140.556,57475.14,125.75,-26.81%,11.77%,4.764,83.88%,26.76
