序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-03-20,159.953,6590.63,97.91,-5.56%,63.36%,5.800,7.01%,33.33
2,2026-03-19,161.856,12032.13,102.00,-5.75%,58.69%,5.800,12.61%,34.72
3,2026-03-18,168.601,90528.76,104.26,-6.42%,61.71%,5.800,92.00%,35.49
4,2026-03-17,160.315,2944.18,94.77,-5.59%,69.16%,5.800,3.13%,32.26
5,2026-03-16,165.689,6605.13,100.56,-6.13%,64.77%,5.800,6.94%,34.23
6,2026-03-13,162.623,1779.58,95.12,-5.81%,70.96%,5.800,1.88%,32.38
7,2026-03-12,163.812,2249.06,95.59,-5.93%,71.36%,5.800,2.35%,32.54
8,2026-03-11,166.381,4244.71,97.65,-6.18%,70.39%,5.800,4.36%,33.24
9,2026-03-10,166.799,4968.76,98.15,-6.22%,69.94%,5.800,5.16%,33.41
10,2026-03-09,162.671,4136.10,93.51,-5.81%,73.97%,5.800,4.40%,31.83
11,2026-03-06,165.806,3809.30,95.27,-6.11%,74.04%,5.800,3.99%,32.43
12,2026-03-05,162.996,4481.71,90.42,-5.83%,80.26%,5.800,4.69%,30.78
13,2026-03-04,161.887,2941.67,88.66,-5.71%,82.59%,5.800,3.13%,30.18
14,2026-03-03,161.905,3479.47,89.16,-5.71%,81.59%,5.800,3.64%,30.35
15,2026-03-02,169.440,2762.86,94.39,-6.46%,79.51%,5.800,2.79%,32.13
16,2026-02-27,172.883,4111.44,97.21,-6.78%,77.85%,5.800,4.07%,33.09
17,2026-02-26,179.100,6068.67,100.15,-7.35%,78.84%,5.800,5.83%,34.09
18,2026-02-25,177.786,3141.10,96.68,-7.22%,83.89%,5.800,3.04%,32.91
19,2026-02-24,176.954,3046.42,95.48,-7.14%,85.34%,5.800,2.97%,32.50
20,2026-02-13,175.069,1939.04,93.71,-6.94%,86.81%,5.800,1.90%,31.90
21,2026-02-12,175.693,2353.60,93.33,-6.99%,88.25%,5.800,2.31%,31.77
22,2026-02-11,175.925,4493.42,94.18,-7.01%,86.79%,5.800,4.39%,32.06
23,2026-02-10,176.686,9782.64,93.13,-7.07%,89.73%,5.800,9.57%,31.70
24,2026-02-09,172.534,3851.57,91.28,-6.69%,89.03%,5.800,3.85%,31.07
25,2026-02-06,169.703,4731.03,88.90,-6.41%,90.90%,5.800,4.80%,30.26
26,2026-02-05,168.715,5892.24,88.51,-6.31%,90.61%,5.800,5.96%,30.13
27,2026-02-04,175.060,10535.55,89.69,-6.91%,95.19%,5.800,10.24%,30.53
28,2026-02-03,174.111,8502.20,90.36,-6.82%,92.68%,5.800,8.53%,30.76
29,2026-02-02,168.564,10027.06,88.43,-6.29%,90.63%,5.800,9.93%,30.10
30,2026-01-30,181.406,7121.09,89.87,-7.46%,101.87%,5.800,6.81%,30.59
