序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-03-20,146.586,163297.14,130.83,-30.47%,12.05%,4.764,227.39%,27.84
2,2026-03-19,141.487,11391.35,118.94,-27.08%,18.96%,4.764,16.87%,25.31
3,2026-03-18,144.933,26769.49,123.87,-29.23%,17.00%,4.764,38.97%,26.36
4,2026-03-17,143.938,84489.89,123.87,-28.50%,16.20%,4.764,121.28%,26.36
5,2026-03-16,142.101,15314.94,118.09,-27.21%,20.33%,4.764,22.70%,25.13
6,2026-03-13,142.607,71669.74,119.22,-27.27%,19.62%,4.764,104.70%,25.37
7,2026-03-12,138.544,4476.50,108.37,-24.50%,27.85%,4.764,6.73%,23.06
8,2026-03-11,140.799,5228.18,109.96,-25.92%,28.04%,4.764,7.76%,23.40
9,2026-03-10,142.055,8302.31,109.35,-26.65%,29.91%,4.764,12.31%,23.27
10,2026-03-09,139.261,7664.67,106.11,-24.74%,31.24%,4.764,11.60%,22.58
11,2026-03-06,139.299,37544.37,104.84,-24.53%,32.87%,4.764,56.28%,22.31
12,2026-03-05,135.616,3019.91,96.71,-21.96%,40.23%,4.764,4.66%,20.58
13,2026-03-04,135.027,5722.35,95.49,-21.48%,41.41%,4.764,8.90%,20.32
14,2026-03-03,135.313,5378.98,98.36,-21.61%,37.58%,4.764,8.23%,20.93
15,2026-03-02,139.869,3534.64,103.81,-24.59%,34.74%,4.764,5.30%,22.09
16,2026-02-27,139.725,3796.82,105.17,-24.27%,32.86%,4.764,5.73%,22.38
17,2026-02-26,138.963,2727.96,100.71,-23.70%,37.99%,4.764,4.11%,21.43
18,2026-02-25,140.607,1948.27,101.08,-24.67%,39.10%,4.764,2.90%,21.51
19,2026-02-24,140.434,2091.61,100.89,-24.49%,39.19%,4.764,3.12%,21.47
20,2026-02-13,139.958,2282.49,99.53,-23.39%,40.62%,4.764,3.40%,21.18
21,2026-02-12,140.664,2957.47,99.44,-23.75%,41.46%,4.764,4.42%,21.16
22,2026-02-11,140.016,2766.86,100.19,-23.29%,39.75%,4.764,4.15%,21.32
23,2026-02-10,139.738,3756.85,100.56,-23.05%,38.95%,4.764,5.65%,21.40
24,2026-02-09,139.710,5399.57,100.19,-22.97%,39.45%,4.764,8.12%,21.32
25,2026-02-06,139.274,4724.59,100.89,-22.50%,38.04%,4.764,7.12%,21.47
26,2026-02-05,137.730,6191.82,98.78,-21.49%,39.43%,4.764,9.42%,21.02
27,2026-02-04,139.388,4193.60,98.07,-22.44%,42.13%,4.764,6.31%,20.87
28,2026-02-03,139.573,8848.91,80.53,-22.48%,73.32%,4.764,13.42%,20.68
29,2026-02-02,136.621,4855.86,79.17,-20.62%,72.57%,4.764,7.49%,20.33
30,2026-01-30,138.609,5256.60,83.02,-21.65%,66.95%,4.764,7.95%,21.32
