序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-03-20,132.349,22493.54,108.51,-10.51%,21.96%,69.951,2.41%,18.99
2,2026-03-19,132.328,17116.93,105.83,-10.49%,25.04%,69.951,1.84%,18.52
3,2026-03-18,133.652,12745.54,105.94,-10.97%,26.15%,69.951,1.37%,18.54
4,2026-03-17,133.461,15736.66,107.37,-10.89%,24.30%,69.951,1.67%,18.79
5,2026-03-16,134.190,14500.81,106.74,-11.14%,25.71%,69.951,1.54%,18.68
6,2026-03-13,135.097,19293.47,107.83,-11.42%,25.29%,69.951,2.03%,18.87
7,2026-03-12,135.118,9853.66,108.23,-11.42%,24.85%,69.951,1.04%,18.94
8,2026-03-11,136.101,13663.35,107.37,-11.75%,26.76%,69.951,1.43%,18.79
9,2026-03-10,135.812,11898.53,106.06,-11.63%,28.06%,69.951,1.26%,18.56
10,2026-03-09,135.522,18943.29,105.09,-11.51%,28.96%,69.951,2.01%,18.39
11,2026-03-06,133.509,10004.07,102.86,-10.73%,29.80%,69.951,1.07%,18.00
12,2026-03-05,134.172,10237.12,101.49,-10.96%,32.21%,69.951,1.08%,17.76
13,2026-03-04,134.884,15725.07,100.91,-11.20%,33.66%,69.951,1.69%,17.66
14,2026-03-03,133.894,12366.33,102.80,-10.83%,30.25%,69.951,1.32%,17.99
15,2026-03-02,133.960,12727.22,103.54,-10.84%,29.38%,69.951,1.35%,18.12
16,2026-02-27,134.625,13429.37,104.69,-11.03%,28.60%,69.951,1.43%,18.32
17,2026-02-26,134.362,9433.12,104.40,-10.92%,28.70%,69.951,1.00%,18.27
18,2026-02-25,136.096,11749.37,106.11,-11.52%,28.25%,69.951,1.23%,18.57
19,2026-02-24,136.570,13883.56,104.46,-11.67%,30.74%,69.951,1.46%,18.28
20,2026-02-13,135.599,10459.45,103.60,-11.16%,30.89%,69.951,1.10%,18.13
21,2026-02-12,136.137,10629.95,105.66,-11.33%,28.85%,69.951,1.11%,18.49
22,2026-02-11,135.980,11935.15,106.23,-11.26%,28.01%,69.951,1.25%,18.59
23,2026-02-10,136.000,13817.91,107.49,-11.25%,26.53%,69.951,1.45%,18.81
24,2026-02-09,136.727,27641.30,109.60,-11.49%,24.75%,69.951,2.89%,19.18
25,2026-02-06,134.786,23872.66,104.91,-10.77%,28.47%,69.951,2.53%,18.36
26,2026-02-05,134.413,27358.73,104.17,-10.63%,29.03%,69.951,2.91%,18.23
27,2026-02-04,137.126,37314.30,110.34,-11.54%,24.27%,69.951,3.91%,19.31
28,2026-02-03,136.024,27411.26,106.11,-11.15%,28.19%,69.951,2.91%,18.57
29,2026-02-02,131.900,31529.61,100.80,-9.69%,30.85%,69.951,3.42%,17.64
30,2026-01-30,132.954,26551.84,102.17,-10.03%,30.13%,69.951,2.85%,17.88
