序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-01-16,152.200,13001.90,110.36,-11.41%,37.92%,15.342,5.58%,164.10
2,2026-01-15,148.390,14124.87,106.05,-10.48%,39.93%,15.342,6.20%,157.69
3,2026-01-14,150.625,12236.32,106.70,-11.01%,41.17%,15.342,5.27%,158.66
4,2026-01-13,150.280,8723.91,108.73,-10.92%,38.22%,15.342,3.76%,161.68
5,2026-01-12,152.500,14287.16,109.03,-11.44%,39.87%,15.342,6.12%,162.13
6,2026-01-09,152.611,20162.89,112.05,-11.43%,36.20%,15.342,8.60%,166.62
7,2026-01-08,148.800,8716.84,104.04,-10.50%,43.03%,15.342,3.79%,154.70
8,2026-01-07,149.040,8892.89,103.73,-10.55%,43.68%,15.342,3.89%,154.25
9,2026-01-06,149.935,9810.75,106.97,-10.75%,40.16%,15.342,4.23%,159.07
10,2026-01-05,148.134,8159.29,107.42,-10.30%,37.90%,15.342,3.59%,159.74
11,2025-12-31,146.146,8776.58,106.16,-9.76%,37.67%,15.342,3.91%,157.86
12,2025-12-30,147.544,21960.18,110.59,-10.10%,33.42%,15.342,9.81%,164.44
13,2025-12-29,142.667,11153.52,106.81,-8.86%,33.57%,15.342,5.10%,158.83
14,2025-12-26,141.605,7629.98,102.89,-8.56%,37.63%,15.342,3.49%,153.00
15,2025-12-25,143.013,7841.28,105.31,-8.91%,35.80%,15.342,3.60%,156.60
16,2025-12-24,141.876,4851.40,101.21,-8.61%,40.18%,15.342,2.24%,150.50
17,2025-12-23,141.276,4438.79,101.68,-8.45%,38.95%,15.342,2.04%,151.19
18,2025-12-22,142.292,5301.45,100.44,-8.70%,41.66%,15.342,2.42%,149.36
19,2025-12-19,141.580,6115.74,101.12,-8.49%,40.02%,15.342,2.81%,150.36
20,2025-12-18,141.023,9285.95,100.58,-8.34%,40.21%,15.342,4.31%,149.56
21,2025-12-17,139.400,7623.38,99.82,-7.91%,39.65%,15.342,3.58%,148.43
22,2025-12-16,138.203,7943.90,98.85,-7.58%,39.81%,15.342,3.74%,146.99
23,2025-12-15,138.967,4599.07,100.40,-7.78%,38.41%,15.342,2.15%,149.30
24,2025-12-12,140.818,4894.26,103.03,-8.23%,36.68%,15.342,2.27%,153.20
25,2025-12-11,141.000,3531.07,102.83,-8.27%,37.12%,15.342,1.63%,152.91
26,2025-12-10,141.972,5747.00,103.23,-8.51%,37.53%,15.342,2.65%,153.50
27,2025-12-09,141.000,14239.49,102.29,-8.26%,37.85%,15.342,6.50%,152.10
28,2025-12-08,145.340,13185.98,110.09,-9.33%,32.01%,15.342,5.93%,163.71
29,2025-12-05,142.959,5350.52,106.56,-8.72%,34.16%,15.342,2.46%,158.45
30,2025-12-04,141.247,12503.21,106.76,-8.28%,32.31%,15.342,5.77%,158.75
