序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-04-21,129.786,4970.61,77.06,-4.73%,68.42%,19.994,1.92%,28.89
2,2026-04-20,129.772,6613.09,77.54,-4.72%,67.36%,19.994,2.55%,29.07
3,2026-04-17,129.950,6586.80,76.93,-4.76%,68.93%,19.994,2.54%,28.84
4,2026-04-16,129.639,6291.03,78.18,-4.67%,65.82%,19.994,2.43%,29.31
5,2026-04-15,128.656,8188.02,78.05,-4.41%,64.84%,19.994,3.17%,29.26
6,2026-04-14,129.485,12345.98,78.85,-4.62%,64.22%,19.994,4.77%,29.56
7,2026-04-13,128.769,6048.51,78.90,-4.43%,63.20%,19.994,2.35%,29.58
8,2026-04-10,128.926,7593.63,77.91,-4.46%,65.47%,19.994,2.93%,29.21
9,2026-04-09,129.285,5651.56,76.90,-4.55%,68.12%,19.994,2.17%,28.83
10,2026-04-08,130.949,9158.37,79.19,-4.97%,65.35%,19.994,3.51%,29.69
11,2026-04-07,128.565,5981.62,78.47,-4.35%,63.83%,19.994,2.32%,29.42
12,2026-04-03,128.447,5623.50,80.42,-4.30%,59.72%,19.994,2.18%,30.15
13,2026-04-02,128.951,9318.94,84.05,-4.43%,53.42%,19.994,3.62%,31.51
14,2026-04-01,129.482,13037.72,84.50,-4.56%,53.23%,19.994,5.04%,31.68
15,2026-03-31,128.070,10947.24,86.29,-4.19%,48.42%,19.994,4.24%,32.35
16,2026-03-30,128.517,12272.07,85.38,-4.31%,50.52%,19.994,4.75%,32.01
17,2026-03-27,129.176,9134.20,86.21,-4.46%,49.84%,19.994,3.54%,32.32
18,2026-03-26,128.948,7056.82,85.12,-4.40%,51.50%,19.994,2.73%,31.91
19,2026-03-25,130.394,17806.64,86.40,-4.77%,50.93%,19.994,6.85%,32.39
20,2026-03-24,129.585,19316.31,86.16,-4.56%,50.41%,19.994,7.48%,32.30
21,2026-03-23,127.632,26905.46,82.98,-4.05%,53.81%,19.994,10.47%,31.11
22,2026-03-20,127.124,5727.03,75.43,-3.91%,68.52%,19.994,2.24%,28.28
23,2026-03-19,127.533,6234.24,75.97,-4.01%,67.88%,19.994,2.44%,28.48
24,2026-03-18,128.026,6134.99,76.82,-4.13%,66.66%,19.994,2.40%,28.80
25,2026-03-17,127.582,10473.44,77.86,-4.01%,63.86%,19.994,4.08%,29.19
26,2026-03-16,127.886,7473.51,76.93,-4.09%,66.24%,19.994,2.94%,28.81
27,2026-03-13,127.073,5177.96,76.88,-3.87%,65.30%,19.994,2.03%,28.79
28,2026-03-12,127.120,5304.56,76.26,-3.88%,66.69%,19.994,2.08%,28.56
29,2026-03-11,128.034,4872.39,75.27,-4.11%,70.09%,19.994,1.90%,28.19
30,2026-03-10,128.258,3348.80,75.51,-4.16%,69.85%,19.994,1.31%,28.28
