序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-03-20,162.124,6787.83,102.97,-10.70%,57.45%,2.793,14.84%,29.80
2,2026-03-19,168.500,9100.84,105.74,-11.94%,59.36%,2.793,18.92%,30.60
3,2026-03-18,171.260,2804.26,110.12,-12.45%,55.52%,2.793,5.88%,31.87
4,2026-03-17,172.000,12338.17,111.99,-12.57%,53.58%,2.793,25.38%,32.41
5,2026-03-16,172.500,21314.84,111.06,-12.65%,55.33%,2.793,44.05%,32.14
6,2026-03-13,170.995,30517.78,107.12,-12.34%,59.63%,2.793,62.61%,31.00
7,2026-03-12,173.101,9982.01,107.53,-12.72%,60.98%,2.793,20.39%,31.12
8,2026-03-11,175.200,20077.51,113.20,-13.08%,54.77%,2.793,41.01%,32.76
9,2026-03-10,172.999,67172.22,112.13,-12.67%,54.29%,2.793,137.56%,32.45
10,2026-03-09,167.600,43263.64,107.46,-11.66%,55.96%,2.793,90.73%,31.10
11,2026-03-06,168.999,23620.46,103.53,-11.89%,63.25%,2.793,50.46%,29.96
12,2026-03-05,163.500,15026.74,99.65,-10.83%,64.07%,2.793,32.88%,28.84
13,2026-03-04,164.500,63309.48,99.14,-11.01%,65.93%,2.793,138.18%,28.69
14,2026-03-03,159.200,38987.71,96.55,-9.95%,64.90%,2.793,87.39%,27.94
15,2026-03-02,155.200,15202.69,97.51,-9.12%,59.16%,2.793,35.19%,28.22
16,2026-02-27,152.180,6099.28,97.37,-8.45%,56.28%,2.793,14.15%,28.18
17,2026-02-26,155.000,3056.19,95.37,-9.04%,62.53%,2.793,7.02%,27.60
18,2026-02-25,157.197,18205.75,96.82,-9.49%,62.36%,2.793,40.74%,28.02
19,2026-02-24,158.043,29326.34,95.89,-9.65%,64.82%,2.793,67.29%,27.75
20,2026-02-13,151.999,30859.87,91.33,-8.30%,66.43%,2.793,72.40%,26.43
21,2026-02-12,151.300,14607.52,90.71,-8.14%,66.80%,2.793,33.85%,26.25
22,2026-02-11,154.000,18281.39,89.53,-8.71%,72.01%,2.793,42.43%,25.91
23,2026-02-10,159.000,16298.83,90.67,-9.72%,75.36%,2.793,36.40%,26.24
24,2026-02-09,162.661,7087.19,90.91,-10.43%,78.92%,2.793,15.38%,26.31
25,2026-02-06,166.088,10339.08,90.43,-11.05%,83.67%,2.793,22.23%,26.17
26,2026-02-05,165.480,15092.29,90.64,-10.93%,82.58%,2.793,32.53%,26.23
27,2026-02-04,169.640,70971.02,92.26,-11.69%,83.87%,2.793,147.67%,26.70
28,2026-02-03,165.410,13824.59,92.85,-10.89%,78.15%,2.793,30.00%,26.87
29,2026-02-02,165.330,14645.31,92.33,-10.87%,79.07%,2.793,31.32%,26.72
30,2026-01-30,169.300,57039.63,94.85,-11.57%,78.49%,2.793,119.76%,27.45
