序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-04-21,126.688,5351.38,49.15,-24.66%,157.74%,18.424,2.28%,16.25
2,2026-04-20,128.111,14894.24,49.70,-26.33%,157.78%,18.424,6.31%,16.43
3,2026-04-17,128.608,26868.74,51.06,-26.54%,151.88%,18.424,11.27%,16.88
4,2026-04-16,126.929,6770.56,49.27,-24.34%,157.60%,18.424,2.90%,16.29
5,2026-04-15,126.224,12640.30,49.94,-23.34%,152.75%,18.424,5.43%,16.51
6,2026-04-14,125.131,10880.07,48.67,-21.85%,157.11%,18.424,4.75%,16.09
7,2026-04-13,122.943,2478.55,47.91,-18.93%,156.60%,18.424,1.10%,15.84
8,2026-04-10,122.299,7908.39,48.97,-17.82%,149.73%,18.424,3.48%,16.19
9,2026-04-09,122.990,5478.80,47.67,-18.62%,158.00%,18.424,2.42%,15.76
10,2026-04-08,122.438,7136.68,48.58,-17.83%,152.04%,18.424,3.15%,16.06
11,2026-04-07,120.822,3845.85,47.97,-15.64%,151.85%,18.424,1.73%,15.86
12,2026-04-03,120.363,4006.96,48.03,-14.75%,150.58%,18.424,1.81%,15.88
13,2026-04-02,119.977,5871.49,49.91,-14.18%,140.39%,18.424,2.65%,16.50
14,2026-04-01,120.323,11238.25,50.18,-14.57%,139.78%,18.424,5.04%,16.59
15,2026-03-31,120.135,3004.30,48.58,-14.26%,147.30%,18.424,1.35%,16.06
16,2026-03-30,121.264,8039.24,48.94,-15.63%,147.77%,18.424,3.60%,16.18
17,2026-03-27,120.513,5038.13,47.85,-14.47%,151.84%,18.424,2.27%,15.82
18,2026-03-26,120.099,2590.31,45.19,-13.89%,165.76%,18.424,1.17%,14.94
19,2026-03-25,120.403,4422.59,45.77,-14.21%,163.09%,18.424,2.00%,15.13
20,2026-03-24,120.391,5821.09,45.28,-14.13%,165.87%,18.424,2.64%,14.97
21,2026-03-23,118.646,5087.75,43.74,-11.87%,171.26%,18.424,2.34%,14.46
22,2026-03-20,117.703,2630.06,46.28,-10.52%,154.33%,18.424,1.20%,15.30
23,2026-03-19,119.466,2779.25,47.10,-12.68%,153.66%,18.424,1.26%,15.57
24,2026-03-18,120.295,4667.27,47.94,-13.64%,150.91%,18.424,2.13%,15.85
25,2026-03-17,118.011,6435.78,47.94,-10.77%,146.15%,18.424,2.94%,15.85
26,2026-03-16,119.302,6872.39,47.88,-12.32%,149.16%,18.424,3.14%,15.83
27,2026-03-13,120.800,3505.88,47.88,-13.95%,152.28%,18.424,1.57%,15.83
28,2026-03-12,121.807,4760.31,48.34,-15.06%,152.00%,18.424,2.12%,15.98
29,2026-03-11,121.900,5286.72,48.34,-15.10%,152.19%,18.424,2.35%,15.98
30,2026-03-10,121.428,7322.10,48.76,-14.50%,149.03%,18.424,3.28%,16.12
