序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-02-13,166.380,40749.62,135.80,-8.57%,22.52%,2.919,82.43%,18.02
2,2026-02-12,167.553,176114.28,141.75,-8.74%,18.20%,2.919,356.19%,18.81
3,2026-02-11,160.667,28788.59,133.16,-7.68%,20.66%,2.919,60.49%,17.67
4,2026-02-10,161.830,17586.54,131.73,-7.85%,22.85%,2.919,36.75%,17.48
5,2026-02-09,164.206,38699.64,133.38,-8.22%,23.11%,2.919,79.31%,17.70
6,2026-02-06,166.626,97806.00,130.97,-8.57%,27.22%,2.919,198.66%,17.38
7,2026-02-05,179.660,147850.91,140.62,-10.42%,27.76%,2.919,286.40%,18.66
8,2026-02-04,160.981,6628.78,127.81,-7.69%,25.96%,2.919,14.20%,16.96
9,2026-02-03,158.560,5944.84,123.66,-7.30%,28.22%,2.919,12.86%,16.41
10,2026-02-02,156.773,13447.34,121.85,-7.01%,28.66%,2.919,29.17%,16.17
11,2026-01-30,156.195,2991.42,120.42,-6.90%,29.71%,2.919,6.51%,15.98
12,2026-01-29,158.000,3190.67,119.22,-7.18%,32.53%,2.919,6.88%,15.82
13,2026-01-28,158.655,2844.36,120.20,-7.28%,32.00%,2.919,6.15%,15.95
14,2026-01-27,159.142,5099.78,122.61,-7.35%,29.80%,2.919,11.07%,16.27
15,2026-01-26,159.200,6531.29,124.57,-7.36%,27.80%,2.919,13.97%,16.53
16,2026-01-23,162.920,7090.42,126.68,-7.92%,28.61%,2.919,14.82%,16.81
17,2026-01-22,164.800,14503.24,128.11,-8.20%,28.64%,2.919,30.05%,17.00
18,2026-01-21,162.236,5049.01,126.00,-7.81%,28.76%,2.919,10.69%,16.72
19,2026-01-20,161.000,4297.26,124.04,-7.61%,29.80%,2.919,9.10%,16.46
20,2026-01-19,162.300,2737.51,122.83,-7.80%,32.13%,2.919,5.77%,16.30
21,2026-01-16,161.911,3756.83,121.70,-7.73%,33.04%,2.919,7.92%,16.15
22,2026-01-15,162.277,8123.66,122.83,-7.78%,32.11%,2.919,17.21%,16.30
23,2026-01-14,160.992,10585.92,122.16,-7.58%,31.79%,2.919,22.17%,16.21
24,2026-01-13,163.307,14519.57,122.31,-7.92%,33.52%,2.919,30.06%,16.23
25,2026-01-12,164.180,28415.25,121.10,-8.05%,35.57%,2.919,59.04%,16.07
26,2026-01-09,159.750,3935.25,119.89,-7.36%,33.24%,2.919,8.46%,15.91
27,2026-01-08,159.001,3950.84,120.27,-7.23%,32.20%,2.919,8.45%,15.96
28,2026-01-07,159.560,7677.67,120.72,-7.32%,32.17%,2.919,16.52%,16.02
29,2026-01-06,156.800,3800.50,119.29,-6.88%,31.44%,2.919,8.29%,15.83
30,2026-01-05,156.542,13913.38,120.72,-6.83%,29.67%,2.919,30.53%,16.02
