序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-01-16,134.541,4966.65,107.76,-2.90%,24.85%,7.540,4.89%,6.25
2,2026-01-15,134.099,5411.85,107.24,-2.82%,25.04%,7.540,5.36%,6.22
3,2026-01-14,133.800,7294.55,107.41,-2.76%,24.57%,7.540,7.18%,6.23
4,2026-01-13,134.500,5775.70,107.24,-2.89%,25.42%,7.540,5.66%,6.22
5,2026-01-12,136.316,5151.93,108.79,-3.21%,25.30%,7.540,5.02%,6.31
6,2026-01-09,135.255,3759.93,108.97,-3.02%,24.13%,7.540,3.69%,6.32
7,2026-01-08,134.500,5929.16,108.79,-2.88%,23.63%,7.540,5.81%,6.31
8,2026-01-07,134.581,4595.19,108.62,-2.89%,23.90%,7.540,4.53%,6.30
9,2026-01-06,134.525,6618.91,109.14,-2.88%,23.26%,7.540,6.55%,6.33
10,2026-01-05,132.901,4421.30,107.24,-2.58%,23.93%,7.540,4.42%,6.22
11,2025-12-31,131.703,3684.99,107.07,-2.35%,23.01%,7.540,3.71%,6.21
12,2025-12-30,131.455,4408.50,107.41,-2.31%,22.38%,7.540,4.45%,6.23
13,2025-12-29,131.150,5149.65,108.28,-2.25%,21.13%,7.540,5.20%,6.28
14,2025-12-26,132.076,7070.08,109.48,-2.41%,20.64%,7.540,7.06%,6.35
15,2025-12-25,133.367,6135.79,110.35,-2.65%,20.86%,7.540,6.12%,6.40
16,2025-12-24,132.500,3468.47,109.66,-2.49%,20.83%,7.540,3.48%,6.36
17,2025-12-23,132.000,3817.15,110.00,-2.39%,20.00%,7.540,3.84%,6.38
18,2025-12-22,132.314,5030.18,110.69,-2.45%,19.54%,7.540,5.05%,6.42
19,2025-12-19,131.000,4157.54,108.45,-2.20%,20.79%,7.540,4.22%,6.29
20,2025-12-18,130.309,5827.71,106.55,-2.08%,22.30%,7.540,5.93%,6.18
21,2025-12-17,129.909,7298.43,104.66,-2.00%,24.13%,7.540,7.51%,6.07
22,2025-12-16,129.500,5262.72,105.52,-1.92%,22.73%,7.540,5.39%,6.12
23,2025-12-15,130.752,3931.38,109.14,-2.15%,19.80%,7.540,3.99%,6.33
24,2025-12-12,130.820,4006.29,109.48,-2.16%,19.49%,7.540,4.04%,6.35
25,2025-12-11,131.610,6282.29,111.90,-2.30%,17.62%,7.540,6.30%,6.49
26,2025-12-10,133.662,5360.21,114.66,-2.67%,16.58%,7.540,5.33%,6.65
27,2025-12-09,133.025,4773.44,115.00,-2.56%,15.67%,7.540,4.73%,6.67
28,2025-12-08,135.490,5128.00,118.62,-2.99%,14.22%,7.540,5.03%,6.88
29,2025-12-05,134.999,4325.08,118.10,-2.90%,14.31%,7.540,4.26%,6.85
30,2025-12-04,134.166,4480.45,118.62,-2.75%,13.11%,7.540,4.43%,6.88
