序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-04-21,129.889,6483.56,95.91,-18.36%,35.42%,49.975,1.00%,12.67
2,2026-04-20,129.674,11072.62,93.64,-18.16%,38.48%,49.975,1.71%,12.37
3,2026-04-17,128.800,30182.44,92.13,-17.39%,39.81%,49.975,4.66%,12.17
4,2026-04-16,126.652,8148.93,87.36,-15.81%,44.98%,49.975,1.29%,11.54
5,2026-04-15,125.066,6013.81,86.75,-14.61%,44.16%,49.975,0.96%,11.46
6,2026-04-14,125.250,10804.08,86.30,-14.70%,45.14%,49.975,1.74%,11.40
7,2026-04-13,124.460,6118.12,84.48,-14.07%,47.32%,49.975,0.98%,11.16
8,2026-04-10,125.755,8603.40,87.21,-14.90%,44.20%,49.975,1.37%,11.52
9,2026-04-09,125.350,8878.44,84.78,-14.56%,47.85%,49.975,1.41%,11.20
10,2026-04-08,126.118,15737.49,86.68,-15.07%,45.50%,49.975,2.51%,11.45
11,2026-04-07,124.237,12444.35,87.13,-13.67%,42.59%,49.975,2.01%,11.51
12,2026-04-03,122.499,13331.36,84.33,-12.24%,45.26%,49.975,2.19%,11.14
13,2026-04-02,120.741,7227.62,83.57,-10.88%,44.47%,49.975,1.20%,11.04
14,2026-04-01,121.700,11077.65,82.44,-11.57%,47.63%,49.975,1.83%,10.89
15,2026-03-31,119.013,7115.58,80.62,-9.49%,47.62%,49.975,1.19%,10.65
16,2026-03-30,120.572,7679.55,81.83,-10.66%,47.34%,49.975,1.27%,10.81
17,2026-03-27,121.702,6859.56,81.45,-11.42%,49.41%,49.975,1.13%,10.76
18,2026-03-26,121.600,7073.04,80.32,-11.31%,51.40%,49.975,1.16%,10.61
19,2026-03-25,124.061,21307.89,81.76,-13.05%,51.74%,49.975,3.47%,10.80
20,2026-03-24,120.000,15720.40,77.67,-10.06%,54.50%,49.975,2.65%,10.26
21,2026-03-23,118.213,16443.47,77.37,-8.66%,52.80%,49.975,2.79%,10.22
22,2026-03-20,120.599,13995.78,80.62,-9.04%,49.59%,49.975,2.30%,10.65
23,2026-03-19,122.000,12059.59,81.83,-10.07%,49.09%,49.975,1.96%,10.81
24,2026-03-18,127.278,18100.47,86.90,-13.79%,46.46%,49.975,2.89%,11.48
25,2026-03-17,124.666,9586.80,85.77,-11.94%,45.35%,49.975,1.53%,11.33
26,2026-03-16,126.800,14202.70,86.30,-13.39%,46.93%,49.975,2.25%,11.40
27,2026-03-13,127.854,12425.14,87.51,-14.00%,46.10%,49.975,1.94%,11.56
28,2026-03-12,128.909,11701.58,89.18,-14.66%,44.56%,49.975,1.80%,11.78
29,2026-03-11,130.500,18109.13,89.55,-15.65%,45.72%,49.975,2.79%,11.83
30,2026-03-10,130.532,10213.06,89.02,-15.63%,46.63%,49.975,1.57%,11.76
