序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-02-13,185.097,12983.99,152.22,-20.11%,21.60%,2.082,33.36%,28.16
2,2026-02-12,181.850,4950.13,149.73,-19.37%,21.45%,2.082,13.04%,27.70
3,2026-02-11,183.999,7479.74,152.22,-19.82%,20.88%,2.082,19.34%,28.16
4,2026-02-10,187.530,4813.19,152.16,-20.56%,23.24%,2.082,12.32%,28.15
5,2026-02-09,189.999,11818.18,154.11,-21.05%,23.29%,2.082,30.39%,28.51
6,2026-02-06,178.910,3877.78,146.60,-18.57%,22.04%,2.082,10.42%,27.12
7,2026-02-05,179.000,9619.37,147.68,-18.57%,21.21%,2.082,25.66%,27.32
8,2026-02-04,180.800,4365.06,150.54,-18.95%,20.10%,2.082,11.66%,27.85
9,2026-02-03,181.208,8150.94,151.03,-19.02%,19.98%,2.082,21.73%,27.94
10,2026-02-02,176.058,9790.95,147.41,-17.83%,19.44%,2.082,26.22%,27.27
11,2026-01-30,184.406,11948.84,155.46,-19.62%,18.62%,2.082,30.49%,28.76
12,2026-01-29,190.553,8673.75,153.68,-20.89%,24.00%,2.082,21.34%,28.43
13,2026-01-28,195.680,6658.16,161.62,-21.88%,21.07%,2.082,16.36%,29.90
14,2026-01-27,198.363,14714.87,167.19,-22.38%,18.65%,2.082,36.20%,30.93
15,2026-01-26,194.236,11816.54,169.41,-21.55%,14.66%,2.082,29.15%,31.34
16,2026-01-23,199.866,16370.64,177.30,-22.56%,12.73%,2.082,39.15%,32.80
17,2026-01-22,199.385,56869.87,179.35,-22.44%,11.17%,2.082,137.56%,33.18
18,2026-01-21,193.500,19793.13,170.00,-21.28%,13.82%,2.082,49.26%,31.45
19,2026-01-20,189.600,15685.04,166.70,-20.47%,13.74%,2.082,39.51%,30.84
20,2026-01-19,192.637,18057.27,169.03,-21.06%,13.97%,2.082,45.04%,31.27
21,2026-01-16,194.200,65750.57,170.70,-21.29%,13.77%,2.082,162.45%,31.58
22,2026-01-15,184.900,15006.30,161.95,-19.38%,14.17%,2.082,38.26%,29.96
23,2026-01-14,191.300,17704.24,165.51,-20.67%,15.58%,2.082,43.81%,30.62
24,2026-01-13,194.400,21611.45,170.32,-21.25%,14.14%,2.082,52.90%,31.51
25,2026-01-12,196.927,63221.13,175.19,-21.72%,12.41%,2.082,153.95%,32.41
26,2026-01-09,191.000,66791.82,167.51,-20.49%,14.02%,2.082,165.55%,30.99
27,2026-01-08,210.500,278627.47,174.43,-24.07%,20.68%,2.082,656.52%,32.27
28,2026-01-07,177.000,6970.47,158.60,-17.49%,11.61%,2.083,18.82%,29.34
29,2026-01-06,178.501,6342.79,162.16,-17.80%,10.08%,2.083,17.01%,30.00
30,2026-01-05,179.882,10198.74,166.11,-18.08%,8.29%,2.083,27.10%,30.73
