序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-04-09,192.063,0.00,189.33,-105.37%,1.44%,0.004,0.00%,22.72
2,2026-04-08,192.063,0.00,195.92,-105.37%,-1.97%,0.006,0.00%,23.51
3,2026-04-07,192.063,0.00,194.50,-105.37%,-1.25%,0.024,0.00%,23.34
4,2026-04-03,192.063,222297.21,196.42,-105.37%,-2.22%,0.378,2815.93%,23.57
5,2026-04-02,204.869,338715.48,205.67,-114.36%,-0.39%,0.868,1845.43%,24.68
6,2026-04-01,206.280,331987.17,205.50,-114.55%,0.38%,0.914,1730.51%,24.66
7,2026-03-31,203.238,357823.83,197.08,-111.61%,3.12%,0.929,1805.91%,23.65
8,2026-03-30,197.283,332636.18,189.58,-106.45%,4.06%,0.932,1852.81%,22.75
9,2026-03-27,171.463,43583.83,172.33,-82.33%,-0.51%,0.935,272.82%,20.68
10,2026-03-26,167.641,38445.46,168.50,-77.98%,-0.51%,1.098,204.16%,20.22
11,2026-03-25,172.516,31718.20,173.50,-82.22%,-0.57%,1.274,143.62%,20.82
12,2026-03-24,173.942,205385.33,176.08,-83.01%,-1.22%,1.379,860.16%,21.13
13,2026-03-23,160.930,27764.30,161.25,-69.44%,-0.20%,1.489,112.18%,19.35
14,2026-03-20,174.963,34454.91,175.83,-81.76%,-0.49%,1.586,120.56%,21.10
15,2026-03-19,184.293,22613.28,184.00,-89.12%,0.16%,1.673,72.29%,22.08
16,2026-03-18,195.038,46315.04,192.00,-96.63%,1.58%,1.675,143.17%,23.04
17,2026-03-17,191.678,60971.65,190.17,-93.60%,0.79%,1.676,184.81%,22.82
18,2026-03-16,197.161,136559.36,197.08,-96.89%,0.04%,1.681,401.69%,23.65
19,2026-03-13,199.484,185084.78,202.50,-96.60%,-1.49%,1.725,530.29%,24.30
20,2026-03-12,219.423,57150.49,196.92,-107.89%,11.43%,1.874,134.99%,23.63
21,2026-03-11,230.651,111734.55,202.42,-112.98%,13.95%,1.874,255.64%,24.29
22,2026-03-10,228.611,31893.76,197.25,-111.28%,15.90%,1.874,74.31%,23.67
23,2026-03-09,230.547,143176.28,199.17,-111.55%,15.76%,1.874,327.46%,23.90
24,2026-03-06,232.198,282020.01,193.17,-110.32%,20.21%,1.874,639.65%,23.18
25,2026-03-05,216.092,114887.08,175.58,-101.63%,23.07%,1.875,276.01%,21.07
26,2026-03-04,211.096,11869.89,169.17,-98.32%,24.79%,1.875,29.96%,20.30
27,2026-03-03,213.037,16350.16,170.83,-98.80%,24.70%,1.875,40.14%,20.50
28,2026-03-02,219.188,13595.71,178.50,-101.46%,22.79%,1.875,32.98%,21.42
29,2026-02-27,228.836,17265.53,186.92,-104.35%,22.43%,1.875,40.27%,22.43
30,2026-02-26,226.154,9233.17,184.33,-102.50%,22.69%,1.875,21.66%,22.12
