序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-05-21,136.760,2102.72,95.67,-3.76%,42.95%,4.541,3.36%,14.81
2,2026-05-20,137.695,2915.94,97.55,-3.94%,41.16%,4.541,4.67%,15.10
3,2026-05-19,137.998,2889.13,96.32,-4.00%,43.27%,4.541,4.65%,14.91
4,2026-05-18,135.975,3865.64,96.19,-3.59%,41.36%,4.541,6.27%,14.89
5,2026-05-15,135.492,3369.61,95.61,-3.48%,41.72%,4.541,5.45%,14.80
6,2026-05-14,136.778,3780.29,97.74,-3.74%,39.94%,4.541,6.05%,15.13
7,2026-05-13,138.724,3953.53,98.00,-4.13%,41.56%,4.541,6.28%,15.17
8,2026-05-12,138.230,2986.25,98.90,-4.02%,39.76%,4.541,4.73%,15.31
9,2026-05-11,140.112,4196.48,100.32,-4.39%,39.66%,4.541,6.61%,15.53
10,2026-05-08,139.784,3423.46,100.65,-4.32%,38.89%,4.541,5.40%,15.58
11,2026-05-07,139.207,5413.65,98.84,-4.20%,40.84%,4.541,8.57%,15.30
12,2026-05-06,138.132,3712.58,98.26,-3.99%,40.58%,4.541,5.93%,15.21
13,2026-04-30,137.028,3127.88,97.67,-3.75%,40.29%,4.541,5.01%,15.12
14,2026-04-29,137.390,4398.58,97.67,-3.82%,40.66%,4.541,7.05%,15.12
15,2026-04-28,136.750,2468.89,96.38,-3.69%,41.88%,4.541,3.97%,14.92
16,2026-04-27,137.270,3437.21,95.61,-3.79%,43.58%,4.541,5.54%,14.80
17,2026-04-24,136.700,3509.75,94.32,-3.67%,44.94%,4.541,5.68%,14.60
18,2026-04-23,136.368,4157.09,93.41,-3.60%,45.99%,4.541,6.70%,14.46
19,2026-04-22,137.055,3344.12,95.28,-3.73%,43.84%,4.541,5.38%,14.75
20,2026-04-21,136.300,5442.07,94.70,-3.58%,43.92%,4.541,8.77%,14.66
21,2026-04-20,136.139,6104.89,94.51,-3.55%,44.05%,4.541,9.84%,14.63
22,2026-04-17,137.180,6643.24,94.90,-3.74%,44.56%,4.541,10.68%,14.69
23,2026-04-16,135.389,4198.32,93.67,-3.39%,44.54%,4.541,6.85%,14.50
24,2026-04-15,134.760,3903.99,92.44,-3.26%,45.78%,4.541,6.38%,14.31
25,2026-04-14,134.452,3136.10,92.89,-3.19%,44.74%,4.541,5.17%,14.38
26,2026-04-13,133.010,3534.68,92.38,-2.90%,43.99%,4.541,5.85%,14.30
27,2026-04-10,133.926,3942.10,92.89,-3.08%,44.17%,4.541,6.43%,14.38
28,2026-04-09,134.300,8504.80,92.77,-3.15%,44.77%,4.541,13.91%,14.36
29,2026-04-08,136.200,5197.10,94.90,-3.53%,43.52%,4.541,8.46%,14.69
30,2026-04-07,132.660,3743.51,93.09,-2.82%,42.51%,4.541,6.21%,14.41
