序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-05-21,126.999,4147.67,82.86,-14.04%,53.28%,9.999,3.23%,14.16
2,2026-05-20,128.731,7062.01,83.68,-15.40%,53.85%,9.999,5.50%,14.30
3,2026-05-19,129.456,4503.98,83.32,-15.93%,55.37%,9.999,3.50%,14.24
4,2026-05-18,128.742,4502.05,84.61,-15.31%,52.16%,9.999,3.48%,14.46
5,2026-05-15,130.000,4935.15,87.42,-16.15%,48.71%,9.999,3.77%,14.94
6,2026-05-14,131.483,4204.11,87.65,-17.22%,50.00%,9.999,3.18%,14.98
7,2026-05-13,133.788,4145.59,89.70,-18.87%,49.15%,9.999,3.10%,15.33
8,2026-05-12,134.276,3346.77,89.06,-19.16%,50.77%,9.999,2.49%,15.22
9,2026-05-11,135.502,3348.00,91.22,-19.97%,48.54%,9.999,2.47%,15.59
10,2026-05-08,135.395,4185.29,91.93,-19.71%,47.29%,9.999,3.10%,15.71
11,2026-05-07,134.262,2591.90,89.59,-18.85%,49.87%,9.999,1.93%,15.31
12,2026-05-06,134.417,3235.75,90.35,-18.90%,48.78%,9.999,2.41%,15.44
13,2026-04-30,133.100,3967.63,89.18,-17.64%,49.26%,9.999,2.96%,15.24
14,2026-04-29,134.600,3781.26,91.87,-18.63%,46.52%,9.999,2.81%,15.70
15,2026-04-28,132.950,3553.11,89.76,-17.43%,48.12%,9.999,2.67%,15.34
16,2026-04-27,132.488,4076.23,89.41,-17.05%,48.18%,9.999,3.06%,15.28
17,2026-04-24,134.750,3118.52,92.28,-18.45%,46.03%,9.999,2.32%,15.77
18,2026-04-23,133.335,4837.68,90.52,-17.43%,47.30%,9.999,3.61%,15.47
19,2026-04-22,135.205,7654.82,93.33,-18.65%,44.87%,9.999,5.67%,15.95
20,2026-04-21,132.699,5525.26,87.95,-16.89%,50.89%,9.999,4.17%,15.03
21,2026-04-20,132.474,3383.30,87.42,-16.69%,51.54%,9.999,2.54%,14.94
22,2026-04-17,134.141,3702.92,88.77,-17.67%,51.12%,9.999,2.77%,15.17
23,2026-04-16,133.800,5207.28,90.23,-17.39%,48.29%,9.999,3.90%,15.42
24,2026-04-15,131.900,5631.78,89.23,-16.06%,47.81%,9.999,4.28%,15.25
25,2026-04-14,132.000,5641.73,91.16,-16.08%,44.79%,9.999,4.29%,15.58
26,2026-04-13,132.353,3809.98,92.57,-16.27%,42.98%,9.999,2.87%,15.82
27,2026-04-10,133.290,6072.51,93.10,-16.75%,43.18%,9.999,4.52%,15.91
28,2026-04-09,134.300,5731.02,92.80,-17.37%,44.72%,9.999,4.28%,15.86
29,2026-04-08,133.332,6935.71,93.15,-16.69%,43.13%,9.999,5.20%,15.92
30,2026-04-07,130.816,5074.02,91.81,-14.96%,42.49%,9.999,3.88%,15.69
