序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-02-13,129.400,13265.24,129.32,-3.67%,0.06%,8.048,12.61%,8.60
2,2026-02-12,133.790,13116.55,133.99,-4.62%,-0.15%,8.207,11.92%,8.91
3,2026-02-11,132.158,22284.37,132.33,-4.27%,-0.13%,8.315,20.28%,8.80
4,2026-02-10,129.298,25716.87,129.02,-3.64%,0.21%,8.335,23.86%,8.58
5,2026-02-09,133.109,9975.06,130.68,-4.46%,1.86%,8.809,8.47%,8.69
6,2026-02-06,133.514,12077.20,129.47,-4.54%,3.12%,8.809,10.23%,8.61
7,2026-02-05,133.265,15077.64,128.27,-4.48%,3.89%,8.809,12.91%,8.53
8,2026-02-04,134.744,15363.36,133.23,-4.79%,1.13%,8.809,12.85%,8.86
9,2026-02-03,138.070,20327.13,133.38,-5.47%,3.51%,8.810,16.97%,8.87
10,2026-02-02,133.948,21874.27,129.02,-4.61%,3.82%,8.810,18.45%,8.58
11,2026-01-30,138.574,52495.04,136.69,-5.55%,1.38%,8.811,43.07%,9.09
12,2026-01-29,143.600,67028.54,143.91,-6.53%,-0.22%,8.811,52.26%,9.57
13,2026-01-28,146.104,86603.00,146.77,-6.99%,-0.45%,9.479,63.53%,9.76
14,2026-01-27,137.158,18585.47,137.14,-5.25%,0.01%,9.940,13.64%,9.12
15,2026-01-26,139.065,21140.58,138.65,-5.63%,0.30%,9.943,15.16%,9.22
16,2026-01-23,140.415,19016.51,137.74,-5.88%,1.94%,9.943,13.63%,9.16
17,2026-01-22,138.306,14083.60,133.99,-5.46%,3.23%,9.943,10.22%,8.91
18,2026-01-21,139.192,14220.13,133.84,-5.63%,4.00%,9.943,10.23%,8.90
19,2026-01-20,141.283,21218.43,135.79,-6.04%,4.05%,9.943,15.15%,9.03
20,2026-01-19,143.078,27114.97,133.23,-6.38%,7.39%,9.944,19.23%,8.86
21,2026-01-16,138.418,39281.21,129.47,-5.46%,6.91%,9.944,27.63%,8.61
22,2026-01-15,149.727,10548.27,131.28,-7.58%,14.05%,9.944,7.08%,8.73
23,2026-01-14,149.302,16323.17,129.62,-7.50%,15.18%,9.944,10.83%,8.62
24,2026-01-13,152.504,10495.83,131.58,-8.06%,15.90%,9.944,6.94%,8.75
25,2026-01-12,151.764,8809.26,128.72,-7.93%,17.90%,9.944,5.80%,8.56
26,2026-01-09,151.638,8264.32,128.87,-7.89%,17.67%,9.944,5.51%,8.57
27,2026-01-08,149.485,8365.82,126.62,-7.50%,18.06%,9.944,5.60%,8.42
28,2026-01-07,150.080,9645.64,128.57,-7.60%,16.73%,9.944,6.44%,8.55
29,2026-01-06,150.465,10333.26,127.52,-7.66%,17.99%,9.944,6.90%,8.48
30,2026-01-05,147.863,11203.52,125.11,-7.19%,18.18%,9.944,7.61%,8.32
