序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-03-20,153.732,11045.90,137.14,-8.44%,12.10%,5.699,12.51%,13.92
2,2026-03-19,155.469,11244.08,139.41,-8.78%,11.52%,5.699,12.68%,14.15
3,2026-03-18,160.920,9110.61,143.35,-9.83%,12.26%,5.699,10.10%,14.55
4,2026-03-17,155.011,10583.89,139.80,-8.67%,10.88%,5.699,11.77%,14.19
5,2026-03-16,162.930,15707.10,143.45,-10.00%,13.58%,5.699,17.15%,14.56
6,2026-03-13,158.991,9066.00,142.27,-9.22%,11.76%,5.699,9.86%,14.44
7,2026-03-12,163.191,32668.54,143.94,-10.01%,13.37%,5.699,35.09%,14.61
8,2026-03-11,172.235,18771.51,146.21,-11.63%,17.80%,5.699,18.85%,14.84
9,2026-03-10,178.352,19530.17,145.42,-12.65%,22.65%,5.699,19.63%,14.76
10,2026-03-09,168.465,20451.95,140.00,-10.95%,20.33%,5.699,22.06%,14.21
11,2026-03-06,171.684,6493.55,142.27,-11.48%,20.68%,5.699,6.62%,14.44
12,2026-03-05,173.305,19023.52,143.65,-11.75%,20.65%,5.699,18.97%,14.58
13,2026-03-04,170.472,8961.02,138.03,-11.25%,23.50%,5.699,9.24%,14.01
14,2026-03-03,169.863,16921.06,139.70,-11.14%,21.59%,5.699,17.22%,14.18
15,2026-03-02,178.062,14686.87,147.49,-12.52%,20.73%,5.699,14.25%,14.97
16,2026-02-27,182.233,17610.85,151.43,-13.16%,20.34%,5.699,17.05%,15.37
17,2026-02-26,187.469,7385.22,153.20,-13.96%,22.37%,5.699,6.84%,15.55
18,2026-02-25,190.492,7000.38,149.85,-14.41%,27.12%,5.699,6.44%,15.21
19,2026-02-24,189.822,12715.13,149.26,-14.29%,27.17%,5.699,11.69%,15.15
20,2026-02-13,194.859,9073.23,151.92,-14.90%,28.26%,5.699,8.15%,15.42
21,2026-02-12,193.060,4951.60,151.13,-14.63%,27.74%,5.699,4.51%,15.34
22,2026-02-11,189.481,4601.74,148.97,-14.09%,27.20%,5.699,4.22%,15.12
23,2026-02-10,189.775,4653.30,148.28,-14.12%,27.99%,5.699,4.30%,15.05
24,2026-02-09,189.920,7429.55,148.37,-14.13%,28.00%,5.699,6.91%,15.06
25,2026-02-06,185.465,7808.44,145.42,-13.43%,27.54%,5.699,7.42%,14.76
26,2026-02-05,182.100,5661.12,144.93,-12.90%,25.65%,5.699,5.49%,14.71
27,2026-02-04,185.042,5510.66,147.69,-13.34%,25.30%,5.699,5.21%,14.99
28,2026-02-03,188.422,16486.09,146.90,-13.84%,28.27%,5.699,15.66%,14.91
29,2026-02-02,177.990,17286.52,144.43,-12.21%,23.23%,5.699,16.66%,14.66
30,2026-01-30,185.674,16686.80,148.37,-13.38%,25.14%,5.699,15.50%,15.06
