序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-04-21,125.113,6717.30,102.42,-24.09%,22.16%,14.046,3.83%,17.77
2,2026-04-20,125.197,4773.61,101.04,-24.08%,23.91%,14.046,2.72%,17.53
3,2026-04-17,124.770,5477.48,100.23,-23.11%,24.48%,14.046,3.12%,17.39
4,2026-04-16,124.721,6179.45,100.98,-22.91%,23.51%,14.046,3.53%,17.52
5,2026-04-15,124.419,8320.75,100.58,-22.38%,23.71%,14.046,4.75%,17.45
6,2026-04-14,123.907,9227.14,98.33,-21.56%,26.01%,14.046,5.31%,17.06
7,2026-04-13,125.060,6134.72,99.42,-23.01%,25.78%,14.046,3.50%,17.25
8,2026-04-10,126.101,5501.20,102.36,-24.02%,23.19%,14.046,3.11%,17.76
9,2026-04-09,125.675,5280.93,100.40,-23.35%,25.17%,14.046,2.98%,17.42
10,2026-04-08,127.154,6952.72,102.88,-25.12%,23.59%,14.046,3.89%,17.85
11,2026-04-07,125.355,5313.74,101.79,-22.70%,23.15%,14.046,3.02%,17.66
12,2026-04-03,125.175,5157.12,102.77,-22.01%,21.81%,14.046,2.92%,17.83
13,2026-04-02,125.904,8159.02,103.46,-22.83%,21.70%,14.046,4.60%,17.95
14,2026-04-01,126.579,7836.95,104.90,-23.55%,20.67%,14.046,4.41%,18.20
15,2026-03-31,124.803,7014.86,102.48,-21.22%,21.78%,14.046,3.99%,17.78
16,2026-03-30,124.597,7682.14,101.33,-20.86%,22.97%,14.046,4.39%,17.58
17,2026-03-27,124.229,4261.22,101.21,-20.10%,22.74%,14.046,2.44%,17.56
18,2026-03-26,124.317,6928.74,100.52,-20.11%,23.68%,14.046,3.96%,17.44
19,2026-03-25,125.114,7575.78,101.21,-21.00%,23.62%,14.046,4.32%,17.56
20,2026-03-24,123.882,5855.51,99.54,-19.38%,24.46%,14.046,3.38%,17.27
21,2026-03-23,122.364,9235.58,97.87,-17.40%,25.03%,14.046,5.36%,16.98
22,2026-03-20,124.451,6560.54,104.38,-19.71%,19.23%,14.046,3.73%,18.11
23,2026-03-19,125.139,10254.10,104.90,-20.44%,19.29%,14.046,5.84%,18.20
24,2026-03-18,127.117,6551.69,108.07,-22.65%,17.63%,14.046,3.69%,18.75
25,2026-03-17,126.313,11745.78,108.93,-21.62%,15.95%,14.046,6.58%,18.90
26,2026-03-16,128.248,6466.39,109.11,-23.71%,17.54%,14.046,3.59%,18.93
27,2026-03-13,129.870,3782.71,109.91,-25.16%,18.16%,14.046,2.06%,19.07
28,2026-03-12,130.889,4439.43,110.66,-26.12%,18.28%,14.046,2.40%,19.20
29,2026-03-11,131.976,3407.41,111.41,-27.13%,18.46%,14.046,1.84%,19.33
30,2026-03-10,132.593,6220.59,111.18,-27.64%,19.26%,14.046,3.35%,19.29
