序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-02-13,129.499,4525.74,101.58,-39.60%,27.48%,6.520,5.34%,12.85
2,2026-02-12,129.929,3619.40,101.42,-40.00%,28.11%,6.520,4.27%,12.83
3,2026-02-11,129.299,4137.77,101.50,-38.79%,27.39%,6.520,4.90%,12.84
4,2026-02-10,129.991,7188.66,103.64,-39.58%,25.43%,6.520,8.47%,13.11
5,2026-02-09,129.000,9104.82,103.87,-37.85%,24.19%,6.520,10.87%,13.14
6,2026-02-06,125.600,2726.28,88.50,-31.96%,41.92%,6.520,3.34%,12.39
7,2026-02-05,125.450,2794.78,89.93,-31.54%,39.50%,6.520,3.42%,12.59
8,2026-02-04,126.320,3260.27,91.07,-32.68%,38.70%,6.520,3.95%,12.75
9,2026-02-03,126.880,7269.44,90.64,-33.32%,39.98%,6.520,8.88%,12.69
10,2026-02-02,123.986,5394.01,86.00,-28.70%,44.17%,6.520,6.60%,12.04
11,2026-01-30,125.670,8329.97,84.07,-30.73%,49.48%,6.520,10.16%,11.77
12,2026-01-29,125.450,3731.01,80.50,-30.22%,55.84%,6.520,4.56%,11.27
13,2026-01-28,124.524,2123.70,80.36,-28.66%,54.96%,6.520,2.62%,11.25
14,2026-01-27,124.032,3083.41,80.07,-27.75%,54.90%,6.520,3.83%,11.21
15,2026-01-26,123.704,4858.68,78.93,-27.10%,56.73%,6.520,6.00%,11.05
16,2026-01-23,124.300,5114.07,80.21,-27.51%,54.96%,6.520,6.29%,11.23
17,2026-01-22,124.000,12540.47,78.93,-26.91%,57.10%,6.520,15.64%,11.05
18,2026-01-21,119.601,6151.79,77.57,-20.12%,54.18%,6.520,7.92%,10.86
19,2026-01-20,117.700,4772.03,75.57,-17.00%,55.75%,6.520,6.25%,10.58
20,2026-01-19,116.832,3994.37,75.71,-15.50%,54.31%,6.520,5.24%,10.60
21,2026-01-16,117.303,2424.14,75.50,-15.99%,55.37%,6.520,3.16%,10.57
22,2026-01-15,117.280,2089.45,76.79,-15.87%,52.74%,6.520,2.74%,10.75
23,2026-01-14,117.757,4305.21,77.50,-16.53%,51.94%,6.520,5.59%,10.85
24,2026-01-13,117.586,3727.87,78.07,-16.17%,50.61%,6.520,4.84%,10.93
25,2026-01-12,118.253,10673.57,79.50,-17.11%,48.75%,6.520,13.82%,11.13
26,2026-01-09,117.868,5493.62,79.71,-16.25%,47.86%,6.520,7.17%,11.16
27,2026-01-08,116.497,3968.16,77.64,-14.09%,50.04%,6.520,5.23%,10.87
28,2026-01-07,115.860,3774.30,77.00,-13.03%,50.47%,6.520,4.98%,10.78
29,2026-01-06,117.154,4047.70,78.64,-14.93%,48.97%,6.520,5.28%,11.01
30,2026-01-05,117.831,3741.60,80.07,-15.86%,47.16%,6.520,4.87%,11.21
