序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-05-21,140.155,4124.11,90.92,-6.42%,54.15%,3.093,9.39%,7.21
2,2026-05-20,143.391,4251.54,94.70,-7.11%,51.41%,3.093,9.56%,7.51
3,2026-05-19,144.959,5289.10,95.33,-7.43%,52.05%,3.093,11.90%,7.56
4,2026-05-18,143.551,6253.78,98.74,-7.13%,45.38%,3.093,14.05%,7.83
5,2026-05-15,144.301,6799.26,98.11,-7.27%,47.08%,3.093,15.26%,7.78
6,2026-05-14,144.160,9008.90,99.62,-7.23%,44.71%,3.093,20.07%,7.90
7,2026-05-13,145.660,5540.73,101.89,-7.53%,42.96%,3.093,12.18%,8.08
8,2026-05-12,147.552,5016.74,104.79,-7.91%,40.80%,3.093,10.94%,8.31
9,2026-05-11,149.996,12128.94,105.30,-8.39%,42.45%,3.093,26.23%,8.35
10,2026-05-08,151.347,18984.20,107.82,-8.63%,40.37%,3.093,40.81%,8.55
11,2026-05-07,145.926,3079.65,97.98,-7.55%,48.93%,3.094,6.82%,7.77
12,2026-05-06,146.624,3603.89,100.50,-7.68%,45.89%,3.094,7.96%,7.97
13,2026-04-30,145.826,6063.35,100.25,-7.48%,45.46%,3.094,13.44%,7.95
14,2026-04-29,146.469,4345.32,102.02,-7.61%,43.57%,3.094,9.62%,8.09
15,2026-04-28,145.621,6249.79,100.88,-7.43%,44.35%,3.094,13.85%,8.00
16,2026-04-27,146.167,7208.38,101.14,-7.53%,44.53%,3.094,15.98%,8.02
17,2026-04-24,145.389,8775.80,101.01,-7.36%,43.94%,3.094,19.50%,8.01
18,2026-04-23,146.123,7592.76,101.26,-7.50%,44.30%,3.094,16.61%,8.03
19,2026-04-22,150.348,5543.08,108.20,-8.32%,38.96%,3.094,11.90%,8.58
20,2026-04-21,149.504,4067.60,108.20,-8.15%,38.18%,3.094,8.81%,8.58
21,2026-04-20,149.400,7075.57,107.44,-8.13%,39.05%,3.094,15.33%,8.52
22,2026-04-17,147.843,10946.88,104.16,-7.80%,41.94%,3.094,24.02%,8.26
23,2026-04-16,146.670,19541.48,104.29,-7.57%,40.64%,3.094,43.55%,8.27
24,2026-04-15,141.072,4311.86,94.83,-6.42%,48.76%,3.094,9.82%,7.52
25,2026-04-14,141.158,3994.99,96.22,-6.43%,46.71%,3.094,9.20%,7.63
26,2026-04-13,139.877,5930.62,95.46,-6.16%,46.53%,3.094,13.65%,7.57
27,2026-04-10,140.659,8204.49,95.33,-6.31%,47.54%,3.094,18.66%,7.56
28,2026-04-09,142.085,3828.86,94.83,-6.60%,49.83%,3.094,8.71%,7.52
29,2026-04-08,142.953,3537.03,95.84,-6.77%,49.16%,3.094,8.06%,7.60
30,2026-04-07,138.984,3185.63,91.93,-5.94%,51.19%,3.094,7.42%,7.29
