序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-05-21,113.379,7776.41,80.67,-7.77%,40.54%,15.726,4.31%,17.74
2,2026-05-20,115.121,9487.22,83.36,-11.52%,38.11%,15.726,5.24%,18.33
3,2026-05-19,115.607,16899.20,85.04,-12.47%,35.95%,15.726,9.38%,18.70
4,2026-05-18,113.071,6341.17,80.26,-6.93%,40.87%,15.726,3.56%,17.65
5,2026-05-15,113.860,9088.90,83.72,-8.48%,36.00%,15.726,5.07%,18.41
6,2026-05-14,114.575,10643.03,84.49,-9.92%,35.60%,15.726,5.85%,18.58
7,2026-05-13,115.902,12172.33,83.13,-12.56%,39.42%,15.726,6.64%,18.28
8,2026-05-12,118.600,9300.61,92.32,-17.76%,28.47%,15.726,5.01%,20.30
9,2026-05-11,119.650,12072.45,92.50,-19.62%,29.36%,15.726,6.37%,20.34
10,2026-05-08,121.930,4574.96,91.95,-23.34%,32.60%,15.726,2.39%,20.22
11,2026-05-07,122.696,7720.24,92.59,-24.53%,32.52%,15.726,4.05%,20.36
12,2026-05-06,120.553,4866.97,88.40,-20.61%,36.37%,15.726,2.56%,19.44
13,2026-04-30,120.400,10618.50,88.27,-19.58%,36.40%,15.726,5.56%,19.41
14,2026-04-29,123.100,12343.15,92.36,-23.98%,33.28%,15.726,6.36%,20.31
15,2026-04-28,124.327,14280.86,94.04,-25.80%,32.20%,15.726,7.27%,20.68
16,2026-04-27,122.905,3881.71,88.09,-23.37%,39.53%,15.726,2.01%,19.37
17,2026-04-24,122.488,5535.85,88.63,-22.29%,38.20%,15.726,2.87%,19.49
18,2026-04-23,121.800,7245.61,88.22,-21.05%,38.06%,15.726,3.76%,19.40
19,2026-04-22,124.000,8456.49,90.95,-24.39%,36.34%,15.726,4.34%,20.00
20,2026-04-21,124.766,6067.13,93.59,-25.41%,33.31%,15.726,3.09%,20.58
21,2026-04-20,124.800,12280.39,92.18,-25.31%,35.39%,15.726,6.28%,20.27
22,2026-04-17,125.900,6384.34,95.68,-26.49%,31.58%,15.726,3.22%,21.04
23,2026-04-16,126.102,7944.13,98.00,-26.63%,28.68%,15.726,3.99%,21.55
24,2026-04-15,126.195,5806.76,96.09,-26.61%,31.33%,15.726,2.92%,21.13
25,2026-04-14,125.691,4229.59,96.64,-25.75%,30.07%,15.726,2.15%,21.25
26,2026-04-13,124.271,8689.42,93.91,-23.55%,32.34%,15.726,4.43%,20.65
27,2026-04-10,126.580,7006.20,94.82,-26.41%,33.50%,15.726,3.50%,20.85
28,2026-04-09,127.700,8443.15,96.77,-27.80%,31.96%,15.726,4.21%,21.28
29,2026-04-08,126.605,11110.36,95.86,-26.16%,32.07%,15.726,5.57%,21.08
30,2026-04-07,123.186,4617.74,90.04,-21.23%,36.81%,15.726,2.37%,19.80
