序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-01-20,131.002,454.11,72.77,-14.20%,80.02%,2.530,1.37%,4.73
2,2026-01-19,131.233,772.81,72.46,-14.33%,81.11%,2.530,2.33%,4.71
3,2026-01-16,131.174,509.36,72.62,-14.15%,80.64%,2.530,1.53%,4.72
4,2026-01-15,130.811,787.22,73.39,-13.83%,78.25%,2.530,2.38%,4.77
5,2026-01-14,130.974,1597.92,74.92,-13.91%,74.81%,2.530,4.82%,4.87
6,2026-01-13,131.156,3673.28,76.62,-14.01%,71.19%,2.530,11.14%,4.98
7,2026-01-12,128.813,875.50,74.62,-12.16%,72.64%,2.530,2.70%,4.85
8,2026-01-09,127.722,963.66,74.00,-11.19%,72.60%,2.530,3.00%,4.81
9,2026-01-08,126.649,695.38,72.92,-10.30%,73.67%,2.530,2.18%,4.74
10,2026-01-07,125.704,1202.91,71.39,-9.51%,76.09%,2.530,3.77%,4.64
11,2026-01-06,126.861,1313.56,72.77,-10.41%,74.33%,2.530,4.11%,4.73
12,2026-01-05,125.136,988.88,72.31,-8.99%,73.06%,2.530,3.13%,4.70
13,2025-12-31,124.075,831.97,70.15,-7.99%,76.86%,2.530,2.67%,4.56
14,2025-12-30,122.382,527.91,70.77,-6.57%,72.93%,2.530,1.70%,4.60
15,2025-12-29,122.447,781.25,71.23,-6.61%,71.90%,2.530,2.52%,4.63
16,2025-12-26,122.700,1220.23,71.69,-6.76%,71.15%,2.530,3.94%,4.66
17,2025-12-25,121.920,674.53,72.00,-6.09%,69.33%,2.530,2.19%,4.68
18,2025-12-24,121.892,1307.53,71.69,-6.05%,70.02%,2.530,4.24%,4.66
19,2025-12-23,122.028,3062.98,71.85,-6.15%,69.85%,2.530,9.94%,4.67
20,2025-12-22,121.743,1983.40,73.39,-5.89%,65.90%,2.530,6.44%,4.77
21,2025-12-19,121.768,672.69,72.62,-5.86%,67.69%,2.530,2.19%,4.72
22,2025-12-18,121.495,808.08,71.08,-5.62%,70.93%,2.530,2.63%,4.62
23,2025-12-17,121.060,1151.80,70.31,-5.25%,72.19%,2.530,3.78%,4.57
24,2025-12-16,120.613,1153.20,69.85,-4.87%,72.68%,2.530,3.78%,4.54
25,2025-12-15,121.441,1304.60,71.54,-5.53%,69.76%,2.530,4.23%,4.65
26,2025-12-12,122.243,1683.83,71.85,-6.13%,70.15%,2.530,5.40%,4.67
27,2025-12-11,124.668,1110.40,72.46,-8.00%,72.05%,2.530,3.52%,4.71
28,2025-12-10,125.418,1589.94,74.00,-8.54%,69.48%,2.530,4.98%,4.81
29,2025-12-09,128.265,772.72,75.69,-10.60%,69.46%,2.530,2.37%,4.92
30,2025-12-08,128.841,1078.08,76.77,-10.98%,67.83%,2.530,3.31%,4.99
