序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-02-13,135.826,1637.60,75.10,-6.17%,80.86%,3.958,3.04%,5.70
2,2026-02-12,136.200,2463.17,77.34,-6.28%,76.11%,3.958,4.57%,5.87
3,2026-02-11,137.035,2055.34,79.18,-6.54%,73.06%,3.958,3.78%,6.01
4,2026-02-10,137.338,3010.80,79.32,-6.63%,73.16%,3.958,5.54%,6.02
5,2026-02-09,136.509,3546.39,79.45,-6.36%,71.82%,3.958,6.59%,6.03
6,2026-02-06,134.217,1806.80,76.94,-5.60%,74.44%,3.958,3.40%,5.84
7,2026-02-05,134.303,1989.88,77.73,-5.62%,72.77%,3.958,3.75%,5.90
8,2026-02-04,134.911,3121.48,79.05,-5.81%,70.66%,3.958,5.85%,6.00
9,2026-02-03,134.900,3338.78,78.66,-5.80%,71.51%,3.958,6.31%,5.97
10,2026-02-02,132.000,3796.51,75.36,-4.84%,75.15%,3.958,7.23%,5.72
11,2026-01-30,133.999,3890.38,77.47,-5.48%,72.97%,3.958,7.28%,5.88
12,2026-01-29,136.371,3230.73,78.66,-6.23%,73.38%,3.958,5.95%,5.97
13,2026-01-28,136.990,4794.23,78.13,-6.41%,75.34%,3.958,8.90%,5.93
14,2026-01-27,136.671,5528.99,81.16,-6.31%,68.40%,3.958,10.27%,6.16
15,2026-01-26,137.063,5206.50,79.45,-6.42%,72.52%,3.958,9.59%,6.03
16,2026-01-23,138.400,12193.63,84.45,-6.81%,63.88%,3.958,22.26%,6.41
17,2026-01-22,135.900,3353.38,80.37,-6.03%,69.10%,3.958,6.26%,6.10
18,2026-01-21,134.709,2938.34,78.13,-5.65%,72.42%,3.958,5.51%,5.93
19,2026-01-20,133.937,3746.34,77.47,-5.39%,72.89%,3.958,7.05%,5.88
20,2026-01-19,133.370,2865.17,76.81,-5.21%,73.63%,3.958,5.44%,5.83
21,2026-01-16,132.110,2307.79,75.36,-4.78%,75.30%,3.958,4.41%,5.72
22,2026-01-15,132.579,2530.37,77.08,-4.93%,72.01%,3.958,4.82%,5.85
23,2026-01-14,133.000,4053.49,79.45,-5.06%,67.41%,3.958,7.67%,6.03
24,2026-01-13,132.800,4013.28,78.52,-4.99%,69.12%,3.958,7.60%,5.96
25,2026-01-12,134.200,3757.51,78.79,-5.43%,70.33%,3.958,7.09%,5.98
26,2026-01-09,132.500,3138.76,76.68,-4.87%,72.80%,3.958,5.99%,5.82
27,2026-01-08,132.238,3897.95,76.94,-4.78%,71.86%,3.958,7.43%,5.84
28,2026-01-07,132.239,3106.68,74.44,-4.77%,77.64%,3.958,5.94%,5.65
29,2026-01-06,132.300,5245.94,75.76,-4.78%,74.64%,3.958,10.08%,5.75
30,2026-01-05,130.967,3150.02,75.36,-4.35%,73.78%,3.958,6.11%,5.72
