序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-02-13,199.407,10102.97,148.34,-9.34%,34.43%,4.597,10.93%,34.83
2,2026-02-12,205.053,31332.76,156.73,-9.81%,30.83%,4.597,33.26%,36.80
3,2026-02-11,199.082,47650.14,152.90,-9.30%,30.21%,4.597,50.64%,35.90
4,2026-02-10,201.242,18635.74,152.56,-9.48%,31.91%,4.597,20.12%,35.82
5,2026-02-09,200.628,23499.51,152.81,-9.43%,31.29%,4.597,25.99%,35.88
6,2026-02-06,193.464,24114.61,150.85,-8.79%,28.25%,4.597,26.85%,35.42
7,2026-02-05,195.483,35855.33,152.47,-8.96%,28.21%,4.597,39.54%,35.80
8,2026-02-04,209.516,46496.16,162.18,-10.14%,29.19%,4.597,49.83%,38.08
9,2026-02-03,199.014,110036.31,161.46,-9.26%,23.26%,4.597,122.13%,37.91
10,2026-02-02,180.869,81195.58,149.28,-7.61%,21.16%,4.597,93.07%,35.05
11,2026-01-30,183.999,13958.43,145.74,-7.89%,26.25%,4.597,16.43%,34.22
12,2026-01-29,186.889,20624.15,147.15,-8.16%,27.01%,4.598,23.36%,34.55
13,2026-01-28,195.389,73468.29,152.34,-8.92%,28.26%,4.598,79.94%,35.77
14,2026-01-27,192.100,22699.03,146.28,-8.62%,31.32%,4.598,25.84%,34.42
15,2026-01-26,195.333,33622.29,145.26,-8.91%,34.47%,4.598,36.69%,34.18
16,2026-01-23,202.073,60989.04,149.60,-9.47%,35.08%,4.598,66.89%,35.20
17,2026-01-22,190.208,37223.02,152.57,-8.43%,24.67%,4.598,42.33%,35.90
18,2026-01-21,190.058,35513.46,151.38,-8.42%,25.55%,4.598,40.83%,35.62
19,2026-01-20,186.345,94481.15,148.75,-8.07%,25.28%,4.598,108.10%,35.00
20,2026-01-19,195.216,159783.93,143.60,-8.87%,35.94%,4.598,175.85%,33.79
21,2026-01-16,184.876,43546.78,130.56,-7.92%,41.61%,4.598,50.80%,30.72
22,2026-01-15,177.981,31674.91,132.81,-7.26%,34.01%,4.598,39.18%,31.25
23,2026-01-14,173.024,69400.76,127.84,-6.77%,35.35%,4.598,84.70%,30.08
24,2026-01-13,170.887,113426.76,129.37,-6.55%,32.09%,4.598,139.07%,30.44
25,2026-01-12,166.356,7230.83,123.37,-6.08%,34.84%,4.599,9.53%,29.03
26,2026-01-09,162.940,6611.80,123.42,-5.70%,32.02%,4.599,8.77%,29.04
27,2026-01-08,162.506,5197.81,122.61,-5.65%,32.54%,4.599,6.95%,28.85
28,2026-01-07,162.668,10220.05,124.56,-5.67%,30.59%,4.599,13.66%,29.31
29,2026-01-06,160.584,5336.91,121.16,-5.44%,32.53%,4.599,7.22%,28.51
30,2026-01-05,160.239,5227.83,120.40,-5.40%,33.09%,4.599,7.05%,28.33
