序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-02-13,137.044,3138.58,95.66,-13.44%,43.27%,4.279,5.32%,11.01
2,2026-02-12,138.129,4741.42,97.65,-13.98%,41.45%,4.279,8.03%,11.24
3,2026-02-11,137.614,5296.63,96.79,-13.68%,42.18%,4.279,8.98%,11.14
4,2026-02-10,136.265,3488.15,93.22,-12.94%,46.17%,4.279,5.98%,10.73
5,2026-02-09,136.154,4410.64,92.35,-12.85%,47.43%,4.279,7.61%,10.63
6,2026-02-06,134.908,6769.85,90.88,-12.10%,48.45%,4.279,11.75%,10.46
7,2026-02-05,133.093,5317.49,88.53,-11.08%,50.33%,4.279,9.35%,10.19
8,2026-02-04,133.000,2470.80,86.36,-11.01%,54.01%,4.279,4.38%,9.94
9,2026-02-03,132.116,4743.79,86.36,-10.49%,52.98%,4.279,8.48%,9.94
10,2026-02-02,128.808,3864.78,84.19,-8.59%,53.00%,4.279,6.97%,9.69
11,2026-01-30,130.075,4157.33,84.10,-9.26%,54.67%,4.279,7.42%,9.68
12,2026-01-29,132.442,2622.39,83.06,-10.56%,59.46%,4.279,4.62%,9.56
13,2026-01-28,132.200,2372.21,82.80,-10.41%,59.67%,4.279,4.22%,9.53
14,2026-01-27,130.734,2531.93,85.06,-9.57%,53.70%,4.279,4.54%,9.79
15,2026-01-26,130.588,3964.92,85.06,-9.47%,53.53%,4.279,7.07%,9.79
16,2026-01-23,131.568,2928.64,85.75,-9.95%,53.43%,4.279,5.22%,9.87
17,2026-01-22,130.820,2881.83,85.49,-9.52%,53.02%,4.279,5.19%,9.84
18,2026-01-21,129.483,2045.67,84.54,-8.75%,53.17%,4.279,3.71%,9.73
19,2026-01-20,128.536,1604.59,84.10,-8.20%,52.84%,4.279,2.92%,9.68
20,2026-01-19,128.400,1889.90,83.49,-8.10%,53.79%,4.279,3.45%,9.61
21,2026-01-16,127.368,2392.41,81.76,-7.46%,55.79%,4.279,4.39%,9.41
22,2026-01-15,126.600,2097.59,81.15,-7.00%,56.01%,4.279,3.88%,9.34
23,2026-01-14,127.001,2367.35,80.97,-7.22%,56.84%,4.279,4.36%,9.32
24,2026-01-13,126.957,1761.69,81.58,-7.18%,55.62%,4.279,3.23%,9.39
25,2026-01-12,128.357,2012.99,81.58,-7.96%,57.34%,4.279,3.68%,9.39
26,2026-01-09,127.171,1519.91,81.23,-7.24%,56.55%,4.279,2.80%,9.35
27,2026-01-08,126.884,1695.13,81.49,-7.06%,55.70%,4.279,3.11%,9.38
28,2026-01-07,126.709,2248.83,81.06,-6.95%,56.32%,4.279,4.14%,9.33
29,2026-01-06,126.708,2495.58,81.67,-6.93%,55.15%,4.279,4.61%,9.40
30,2026-01-05,125.988,2424.40,82.45,-6.51%,52.81%,4.279,4.51%,9.49
