序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-02-13,126.253,2050.74,73.37,-8.33%,72.07%,7.997,2.03%,15.32
2,2026-02-12,126.212,2774.53,74.19,-8.29%,70.13%,7.997,2.75%,15.49
3,2026-02-11,126.096,2235.37,75.34,-8.22%,67.38%,7.997,2.22%,15.73
4,2026-02-10,126.229,3466.09,75.96,-8.27%,66.18%,7.997,3.42%,15.86
5,2026-02-09,126.421,4344.81,76.63,-8.35%,64.98%,7.997,4.31%,16.00
6,2026-02-06,125.367,5039.44,76.92,-7.76%,62.99%,7.997,5.03%,16.06
7,2026-02-05,124.921,2953.69,76.34,-7.52%,63.64%,7.997,2.96%,15.94
8,2026-02-04,124.893,4570.43,75.62,-7.49%,65.15%,7.997,4.58%,15.79
9,2026-02-03,124.928,3892.26,75.62,-7.49%,65.20%,7.997,3.91%,15.79
10,2026-02-02,123.545,6845.89,74.90,-6.76%,64.94%,7.997,6.92%,15.64
11,2026-01-30,125.131,3977.36,76.77,-7.54%,62.99%,7.997,3.95%,16.03
12,2026-01-29,126.651,2675.42,76.25,-8.30%,66.11%,7.997,2.63%,15.92
13,2026-01-28,127.096,2932.30,76.77,-8.51%,65.55%,7.997,2.89%,16.03
14,2026-01-27,126.461,4243.62,77.97,-8.18%,62.19%,7.997,4.19%,16.28
15,2026-01-26,127.675,5785.88,80.36,-8.76%,58.87%,7.997,5.65%,16.78
16,2026-01-23,128.093,5016.21,81.56,-8.92%,57.05%,7.997,4.92%,17.03
17,2026-01-22,126.100,2448.87,78.64,-7.92%,60.35%,7.997,2.43%,16.42
18,2026-01-21,126.430,4633.99,80.75,-8.07%,56.58%,7.997,4.59%,16.86
19,2026-01-20,126.557,3461.42,80.65,-8.12%,56.92%,7.997,3.43%,16.84
20,2026-01-19,125.322,2601.35,78.31,-7.49%,60.04%,7.997,2.60%,16.35
21,2026-01-16,125.263,3966.27,79.36,-7.42%,57.84%,7.997,3.96%,16.57
22,2026-01-15,124.626,4617.68,79.60,-7.09%,56.57%,7.997,4.61%,16.62
23,2026-01-14,124.761,6090.31,80.41,-7.14%,55.15%,7.997,6.07%,16.79
24,2026-01-13,125.655,4638.30,81.61,-7.58%,53.97%,7.997,4.60%,17.04
25,2026-01-12,126.490,6004.71,79.98,-7.97%,58.15%,7.997,5.92%,16.70
26,2026-01-09,126.378,7285.09,82.62,-7.88%,52.97%,7.997,7.25%,17.25
27,2026-01-08,124.747,13929.11,81.90,-7.06%,52.32%,7.997,13.94%,17.10
28,2026-01-07,124.217,22182.00,78.11,-6.78%,59.02%,7.997,22.31%,16.31
29,2026-01-06,120.897,2233.22,71.03,-5.07%,70.22%,7.997,2.31%,14.83
30,2026-01-05,120.082,4138.77,69.97,-4.64%,71.62%,7.997,4.31%,14.61
