序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-03-20,132.174,10059.13,95.93,-6.48%,37.78%,14.767,5.11%,26.16
2,2026-03-19,133.005,11701.34,95.60,-6.73%,39.13%,14.767,5.92%,26.07
3,2026-03-18,137.344,7976.27,98.46,-8.01%,39.49%,14.767,3.97%,26.85
4,2026-03-17,135.912,8721.33,100.11,-7.58%,35.76%,14.767,4.30%,27.30
5,2026-03-16,138.230,12612.08,103.04,-8.25%,34.15%,14.767,6.19%,28.10
6,2026-03-13,140.141,8560.48,105.72,-8.76%,32.56%,14.767,4.12%,28.83
7,2026-03-12,139.677,9680.86,100.81,-8.62%,38.56%,14.767,4.67%,27.49
8,2026-03-11,143.471,5660.45,101.83,-9.66%,40.89%,14.767,2.69%,27.77
9,2026-03-10,143.153,5844.19,103.63,-9.56%,38.14%,14.767,2.78%,28.26
10,2026-03-09,141.366,9320.32,101.50,-9.06%,39.27%,14.767,4.47%,27.68
11,2026-03-06,144.146,4911.95,105.06,-9.78%,37.20%,14.767,2.32%,28.65
12,2026-03-05,142.715,7325.80,102.60,-9.39%,39.09%,14.767,3.45%,27.98
13,2026-03-04,143.373,10575.73,101.32,-9.55%,41.50%,14.767,5.02%,27.63
14,2026-03-03,143.724,10571.28,101.25,-9.64%,41.95%,14.767,4.97%,27.61
15,2026-03-02,146.258,13065.90,106.23,-10.30%,37.68%,14.767,6.11%,28.97
16,2026-02-27,142.657,11355.91,103.26,-9.31%,38.15%,14.767,5.40%,28.16
17,2026-02-26,144.036,7496.28,102.57,-9.67%,40.43%,14.767,3.51%,27.97
18,2026-02-25,146.698,9538.15,103.63,-10.35%,41.56%,14.767,4.38%,28.26
19,2026-02-24,145.423,4330.54,103.41,-10.01%,40.63%,14.767,2.02%,28.20
20,2026-02-13,144.362,5092.70,101.43,-9.62%,42.33%,14.767,2.38%,27.66
21,2026-02-12,143.865,7934.93,101.91,-9.48%,41.17%,14.767,3.73%,27.79
22,2026-02-11,144.009,5080.39,100.70,-9.50%,43.01%,14.767,2.40%,27.46
23,2026-02-10,142.000,5183.10,96.00,-8.96%,47.91%,14.767,2.49%,26.18
24,2026-02-09,141.059,4894.98,96.26,-8.70%,46.54%,14.767,2.36%,26.25
25,2026-02-06,140.101,11431.50,97.91,-8.42%,43.09%,14.767,5.54%,26.70
26,2026-02-05,138.782,6698.58,97.58,-8.05%,42.22%,14.767,3.27%,26.61
27,2026-02-04,139.587,10544.65,98.13,-8.26%,42.25%,14.767,5.10%,26.76
28,2026-02-03,141.335,19186.17,97.58,-8.72%,44.84%,14.767,9.38%,26.61
29,2026-02-02,134.782,17629.58,95.23,-6.91%,41.53%,14.767,8.74%,25.97
30,2026-01-30,138.959,14077.14,100.99,-8.04%,37.60%,14.767,6.78%,27.54
