序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-02-13,136.899,3921.55,79.64,-14.40%,71.90%,14.916,1.91%,77.49
2,2026-02-12,137.753,3025.35,80.69,-14.78%,70.72%,14.916,1.47%,78.51
3,2026-02-11,137.100,2675.15,79.46,-14.44%,72.55%,14.916,1.30%,77.31
4,2026-02-10,137.610,4378.37,80.10,-14.65%,71.79%,14.916,2.13%,77.94
5,2026-02-09,138.500,5504.99,80.16,-15.04%,72.77%,14.916,2.68%,78.00
6,2026-02-06,136.050,6228.40,78.68,-13.80%,72.91%,14.916,3.08%,76.56
7,2026-02-05,134.711,8157.24,79.63,-13.13%,69.17%,14.916,4.06%,77.48
8,2026-02-04,135.800,4314.65,80.99,-13.63%,67.68%,14.916,2.12%,78.80
9,2026-02-03,138.401,8371.10,83.55,-14.82%,65.66%,14.916,4.11%,81.29
10,2026-02-02,135.029,10115.40,81.99,-13.21%,64.68%,14.916,4.98%,79.78
11,2026-01-30,139.199,9925.24,86.44,-15.08%,61.03%,14.916,4.76%,84.11
12,2026-01-29,141.568,7052.58,86.60,-16.11%,63.48%,14.916,3.32%,84.26
13,2026-01-28,144.497,24842.82,90.35,-17.34%,59.93%,14.916,11.73%,87.91
14,2026-01-27,140.183,14725.23,88.18,-15.43%,58.97%,14.916,7.07%,85.80
15,2026-01-26,139.534,18576.02,86.63,-15.12%,61.07%,14.916,8.83%,84.29
16,2026-01-23,144.688,17149.05,90.36,-17.26%,60.12%,14.916,7.97%,87.92
17,2026-01-22,142.388,14821.35,87.38,-16.26%,62.95%,14.916,6.96%,85.02
18,2026-01-21,141.860,44144.66,88.76,-16.00%,59.83%,14.916,20.84%,86.36
19,2026-01-20,138.820,23594.27,84.33,-14.63%,64.62%,14.916,11.29%,82.05
20,2026-01-19,143.000,24233.54,86.85,-16.43%,64.66%,14.916,11.27%,84.50
21,2026-01-16,144.400,170614.31,88.43,-16.93%,63.30%,14.916,78.12%,86.04
22,2026-01-15,151.339,259341.52,89.10,-19.67%,69.86%,14.917,116.93%,86.69
23,2026-01-14,131.425,0.00,81.00,-11.02%,62.26%,14.920,0.00%,78.81
24,2026-01-13,131.425,0.00,81.00,-11.00%,62.26%,14.920,0.00%,78.81
25,2026-01-12,131.425,0.00,81.00,-10.98%,62.26%,14.920,0.00%,78.81
26,2026-01-09,131.425,0.00,81.00,-10.92%,62.26%,14.920,0.00%,78.81
27,2026-01-08,131.425,0.00,81.00,-10.90%,62.26%,14.920,0.00%,78.81
28,2026-01-07,131.425,0.00,81.00,-10.88%,62.26%,14.920,0.00%,78.81
29,2026-01-06,131.425,0.00,81.00,-10.86%,62.26%,14.920,0.00%,78.81
30,2026-01-05,131.425,0.00,81.00,-10.84%,62.26%,14.920,0.00%,78.81
