序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-03-20,128.374,4812.95,84.42,-2.92%,52.07%,3.596,10.35%,5.31
2,2026-03-19,130.557,4107.48,87.76,-3.52%,48.77%,3.596,8.72%,5.52
3,2026-03-18,133.284,3340.31,90.62,-4.25%,47.08%,3.596,7.06%,5.70
4,2026-03-17,130.951,3464.19,89.19,-3.62%,46.82%,3.596,7.30%,5.61
5,2026-03-16,133.391,3521.43,90.62,-4.27%,47.20%,3.596,7.37%,5.70
6,2026-03-13,133.265,3663.97,91.10,-4.23%,46.29%,3.596,7.61%,5.73
7,2026-03-12,134.224,3633.10,91.10,-4.48%,47.34%,3.596,7.49%,5.73
8,2026-03-11,136.023,3140.40,92.69,-4.94%,46.76%,3.596,6.43%,5.83
9,2026-03-10,136.222,3290.15,93.32,-4.98%,45.97%,3.596,6.73%,5.87
10,2026-03-09,134.777,4435.89,91.73,-4.61%,46.92%,3.596,9.20%,5.77
11,2026-03-06,135.022,4212.11,91.42,-4.66%,47.70%,3.596,8.75%,5.75
12,2026-03-05,133.296,2518.19,87.28,-4.20%,52.72%,3.596,5.24%,5.49
13,2026-03-04,133.114,3290.04,86.96,-4.15%,53.07%,3.596,6.88%,5.47
14,2026-03-03,133.137,5197.40,86.96,-4.15%,53.10%,3.596,10.78%,5.47
15,2026-03-02,135.455,5388.23,89.35,-4.75%,51.60%,3.596,11.08%,5.62
16,2026-02-27,135.639,3404.40,92.37,-4.78%,46.84%,3.596,6.99%,5.81
17,2026-02-26,135.506,3501.37,92.37,-4.74%,46.70%,3.596,7.15%,5.81
18,2026-02-25,136.535,3840.99,93.16,-5.00%,46.55%,3.596,7.78%,5.86
19,2026-02-24,137.040,3784.19,93.32,-5.12%,46.85%,3.596,7.69%,5.87
20,2026-02-13,135.683,3383.82,91.10,-4.73%,48.94%,3.596,6.91%,5.73
21,2026-02-12,136.391,3093.88,92.05,-4.90%,48.17%,3.596,6.30%,5.79
22,2026-02-11,136.537,3827.92,93.16,-4.93%,46.56%,3.596,7.80%,5.86
23,2026-02-10,136.188,3341.81,93.16,-4.84%,46.18%,3.596,6.80%,5.86
24,2026-02-09,136.742,4085.95,93.80,-4.98%,45.78%,3.596,8.33%,5.90
25,2026-02-06,134.879,3951.50,91.73,-4.50%,47.03%,3.596,8.16%,5.77
26,2026-02-05,133.729,3529.11,91.26,-4.20%,46.54%,3.596,7.35%,5.74
27,2026-02-04,134.703,4239.73,92.05,-4.44%,46.34%,3.596,8.79%,5.79
28,2026-02-03,134.739,5660.43,91.89,-4.45%,46.63%,3.596,11.79%,5.78
29,2026-02-02,131.343,3960.06,89.67,-3.58%,46.48%,3.596,8.31%,5.64
30,2026-01-30,133.570,5751.16,92.21,-4.14%,44.85%,3.596,11.98%,5.80
