序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-01-16,127.932,14537.81,82.09,-14.79%,55.85%,24.324,4.64%,130.83
2,2026-01-15,129.256,12172.69,80.61,-15.67%,60.36%,24.324,3.91%,128.47
3,2026-01-14,128.739,11879.29,80.13,-15.27%,60.66%,24.324,3.79%,127.71
4,2026-01-13,128.746,13539.58,79.33,-15.23%,62.30%,24.324,4.35%,128.38
5,2026-01-12,129.424,16297.80,82.52,-15.65%,56.84%,24.324,5.18%,133.55
6,2026-01-09,128.285,9240.12,81.27,-14.74%,57.86%,24.324,2.96%,131.52
7,2026-01-08,127.349,11416.64,81.48,-14.05%,56.30%,24.324,3.67%,131.86
8,2026-01-07,128.315,9409.61,80.03,-14.68%,60.33%,24.324,3.02%,129.52
9,2026-01-06,128.452,16748.54,80.88,-14.73%,58.81%,24.324,5.37%,130.90
10,2026-01-05,126.369,7951.44,79.55,-13.24%,58.86%,24.324,2.60%,128.74
11,2025-12-31,123.496,3261.04,77.79,-11.02%,58.75%,24.324,1.08%,125.90
12,2025-12-30,124.071,5564.73,78.35,-11.40%,58.36%,24.324,1.84%,126.80
13,2025-12-29,123.952,6959.96,78.42,-11.29%,58.06%,24.324,2.30%,126.92
14,2025-12-26,126.834,10701.60,79.61,-11.96%,59.32%,24.324,3.49%,128.84
15,2025-12-25,125.038,7056.67,78.55,-10.66%,59.18%,24.324,2.32%,127.13
16,2025-12-24,124.337,4909.69,78.16,-10.12%,59.07%,24.324,1.63%,126.50
17,2025-12-23,123.816,6198.37,77.35,-9.72%,60.06%,24.324,2.05%,125.19
18,2025-12-22,124.180,7086.17,77.67,-9.96%,59.88%,24.324,2.35%,125.70
19,2025-12-19,123.227,6227.39,76.85,-9.19%,60.34%,24.324,2.08%,124.38
20,2025-12-18,123.210,3075.36,76.00,-9.16%,62.12%,24.324,1.02%,123.00
21,2025-12-17,123.716,3932.20,77.69,-9.50%,59.23%,24.324,1.31%,125.74
22,2025-12-16,123.204,4203.87,77.11,-9.10%,59.77%,24.324,1.40%,124.80
23,2025-12-15,123.940,3089.52,76.82,-9.61%,61.33%,24.324,1.02%,124.33
24,2025-12-12,124.394,7207.25,78.18,-9.86%,59.12%,24.324,2.38%,126.52
25,2025-12-11,123.132,3881.95,75.24,-8.94%,63.65%,24.324,1.29%,121.77
26,2025-12-10,124.126,5537.97,76.43,-9.62%,62.40%,24.324,1.84%,123.70
27,2025-12-09,123.424,3146.29,74.17,-9.10%,66.42%,24.324,1.04%,120.03
28,2025-12-08,124.506,5281.70,74.75,-9.84%,66.56%,24.324,1.74%,120.98
29,2025-12-05,124.091,4233.41,74.14,-9.48%,67.39%,24.324,1.41%,119.98
30,2025-12-04,123.342,3782.10,73.84,-8.93%,67.04%,24.324,1.26%,119.50
