序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-02-13,131.972,5077.62,90.95,-5.02%,45.11%,29.999,1.28%,6.73
2,2026-02-12,132.742,4832.83,92.57,-5.18%,43.40%,29.999,1.22%,6.85
3,2026-02-11,132.778,2547.59,93.11,-5.19%,42.61%,29.999,0.64%,6.89
4,2026-02-10,132.102,3723.85,92.16,-5.04%,43.34%,29.999,0.94%,6.82
5,2026-02-09,132.581,4785.74,92.57,-5.14%,43.23%,29.999,1.21%,6.85
6,2026-02-06,131.050,5326.35,91.89,-4.80%,42.61%,29.999,1.35%,6.80
7,2026-02-05,130.428,6099.56,91.89,-4.66%,41.94%,29.999,1.55%,6.80
8,2026-02-04,131.223,7581.10,92.43,-4.83%,41.97%,29.999,1.93%,6.84
9,2026-02-03,130.504,7656.00,90.54,-4.67%,44.14%,29.999,1.96%,6.70
10,2026-02-02,128.851,11002.79,90.81,-4.31%,41.89%,29.999,2.84%,6.72
11,2026-01-30,130.247,10261.45,93.11,-4.60%,39.89%,29.999,2.61%,6.89
12,2026-01-29,132.923,5867.22,93.51,-5.16%,42.14%,29.999,1.48%,6.92
13,2026-01-28,132.169,6868.75,93.51,-5.00%,41.34%,29.999,1.74%,6.92
14,2026-01-27,131.256,8384.74,91.89,-4.81%,42.84%,29.999,2.13%,6.80
15,2026-01-26,131.494,9007.06,93.78,-4.85%,40.21%,29.999,2.28%,6.94
16,2026-01-23,131.854,6624.44,92.84,-4.92%,42.03%,29.999,1.68%,6.87
17,2026-01-22,131.339,4742.38,92.97,-4.81%,41.27%,29.999,1.20%,6.88
18,2026-01-21,130.300,7835.70,91.76,-4.58%,42.01%,29.999,2.01%,6.79
19,2026-01-20,129.373,6819.45,91.76,-4.38%,41.00%,29.999,1.76%,6.79
20,2026-01-19,129.195,4438.60,91.22,-4.34%,41.64%,29.999,1.15%,6.75
21,2026-01-16,128.423,4372.30,90.14,-4.17%,42.48%,29.999,1.13%,6.67
22,2026-01-15,128.861,3892.65,90.68,-4.26%,42.11%,29.999,1.01%,6.71
23,2026-01-14,128.844,9715.83,90.41,-4.25%,42.52%,29.999,2.51%,6.69
24,2026-01-13,128.491,8583.28,90.81,-4.17%,41.49%,29.999,2.22%,6.72
25,2026-01-12,129.612,8160.11,90.81,-4.41%,42.73%,29.999,2.10%,6.72
26,2026-01-09,128.985,7079.46,89.73,-4.26%,43.75%,29.999,1.83%,6.64
27,2026-01-08,128.304,4384.09,89.60,-4.12%,43.21%,29.999,1.14%,6.63
28,2026-01-07,128.229,7409.08,89.46,-4.10%,43.34%,29.999,1.93%,6.62
29,2026-01-06,127.974,7277.42,90.00,-4.04%,42.19%,29.999,1.89%,6.66
30,2026-01-05,127.880,6156.44,89.46,-4.01%,42.95%,29.999,1.61%,6.62
