序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-01-16,129.663,1920.90,66.67,-5.65%,94.49%,5.998,2.46%,7.38
2,2026-01-15,129.705,2292.94,67.30,-5.66%,92.73%,5.998,2.94%,7.45
3,2026-01-14,128.832,2342.71,65.22,-5.30%,97.53%,5.998,3.02%,7.22
4,2026-01-13,128.557,1395.76,64.77,-5.18%,98.48%,5.998,1.80%,7.17
5,2026-01-12,129.162,1344.17,65.67,-5.42%,96.67%,5.998,1.74%,7.27
6,2026-01-09,128.353,606.38,65.76,-5.06%,95.17%,5.998,0.79%,7.28
7,2026-01-08,127.747,554.61,66.22,-4.81%,92.93%,5.998,0.72%,7.33
8,2026-01-07,127.480,688.94,65.40,-4.69%,94.92%,5.998,0.90%,7.24
9,2026-01-06,127.468,721.05,66.03,-4.68%,93.03%,5.998,0.94%,7.31
10,2026-01-05,126.661,698.62,66.22,-4.34%,91.29%,5.998,0.92%,7.33
11,2025-12-31,125.839,668.44,65.94,-3.97%,90.83%,5.998,0.89%,7.30
12,2025-12-30,126.342,791.23,66.67,-4.17%,89.51%,5.998,1.05%,7.38
13,2025-12-29,126.370,1070.02,67.57,-4.18%,87.02%,5.998,1.42%,7.48
14,2025-12-26,126.187,680.51,67.12,-4.09%,88.01%,5.998,0.90%,7.43
15,2025-12-25,126.333,595.69,67.03,-4.14%,88.48%,5.998,0.79%,7.42
16,2025-12-24,125.963,1793.93,67.93,-3.98%,85.43%,5.998,2.38%,7.52
17,2025-12-23,124.718,2520.06,65.49,-3.46%,90.43%,5.998,3.35%,7.25
18,2025-12-22,124.879,374.66,64.59,-3.52%,93.34%,5.998,0.50%,7.15
19,2025-12-19,124.602,928.23,64.05,-3.39%,94.55%,5.998,1.24%,7.09
20,2025-12-18,123.924,504.71,62.96,-3.11%,96.82%,5.998,0.68%,6.97
21,2025-12-17,123.689,2523.42,63.87,-3.01%,93.67%,5.998,3.39%,7.07
22,2025-12-16,123.203,655.49,62.78,-2.80%,96.24%,5.998,0.89%,6.95
23,2025-12-15,124.084,876.52,65.04,-3.16%,90.78%,5.998,1.18%,7.20
24,2025-12-12,124.899,670.46,64.41,-3.48%,93.92%,5.998,0.90%,7.13
25,2025-12-11,124.811,594.37,65.40,-3.44%,90.84%,5.998,0.79%,7.24
26,2025-12-10,125.183,517.13,66.13,-3.59%,89.31%,5.998,0.69%,7.32
27,2025-12-09,125.270,371.31,67.21,-3.62%,86.39%,5.998,0.49%,7.44
28,2025-12-08,125.841,983.82,67.75,-3.84%,85.74%,5.998,1.30%,7.50
29,2025-12-05,125.000,895.88,66.40,-3.49%,88.27%,5.998,1.20%,7.35
30,2025-12-04,123.693,949.06,64.95,-2.95%,90.44%,5.998,1.28%,7.19
