序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-02-13,129.800,6179.63,90.76,-23.40%,43.01%,29.984,1.59%,50.80
2,2026-02-12,129.650,6255.99,90.10,-23.18%,43.89%,29.984,1.61%,50.43
3,2026-02-11,130.500,8735.92,91.13,-23.84%,43.21%,29.984,2.24%,51.15
4,2026-02-10,129.165,7163.17,92.09,-22.57%,40.26%,29.984,1.85%,51.69
5,2026-02-09,129.320,8611.27,92.14,-22.62%,40.35%,29.984,2.22%,51.72
6,2026-02-06,128.730,13383.74,91.16,-21.85%,41.21%,29.984,3.47%,51.17
7,2026-02-05,128.232,13276.68,92.11,-21.33%,39.22%,29.984,3.45%,51.70
8,2026-02-04,129.160,12202.55,92.46,-22.06%,39.69%,29.984,3.17%,51.90
9,2026-02-03,129.800,19271.79,93.46,-22.54%,38.88%,29.984,4.95%,52.46
10,2026-02-02,129.262,19384.85,93.03,-21.99%,38.94%,29.984,4.98%,52.22
11,2026-01-30,129.660,14748.16,92.09,-22.09%,40.80%,29.984,3.74%,51.69
12,2026-01-29,132.750,10287.60,92.45,-24.57%,43.60%,29.984,2.57%,51.89
13,2026-01-28,134.980,9809.71,94.92,-26.25%,42.20%,29.984,2.42%,53.28
14,2026-01-27,134.901,20568.70,95.71,-26.09%,40.95%,29.984,5.12%,53.72
15,2026-01-26,134.802,16928.93,96.37,-25.92%,39.89%,29.984,4.18%,54.09
16,2026-01-23,136.910,15435.95,98.88,-27.24%,38.46%,29.984,3.75%,55.50
17,2026-01-22,137.172,14004.73,100.50,-27.33%,36.49%,29.984,3.40%,56.41
18,2026-01-21,136.270,22311.93,101.66,-26.57%,34.05%,29.984,5.42%,57.06
19,2026-01-20,136.602,15279.61,102.37,-26.72%,33.44%,29.984,3.74%,57.46
20,2026-01-19,137.333,26611.92,103.08,-27.16%,33.23%,29.984,6.35%,57.86
21,2026-01-16,140.400,29505.05,103.47,-29.05%,35.69%,29.984,7.00%,58.08
22,2026-01-15,138.000,20545.56,102.21,-27.27%,35.02%,29.984,5.01%,57.37
23,2026-01-14,134.520,17532.94,95.46,-24.64%,40.92%,29.984,4.32%,53.58
24,2026-01-13,134.699,21229.58,97.24,-24.69%,38.52%,29.984,5.22%,54.58
25,2026-01-12,136.590,16479.45,98.75,-25.99%,38.31%,29.984,4.03%,55.43
26,2026-01-09,135.910,17565.00,99.15,-25.24%,37.08%,29.984,4.32%,55.65
27,2026-01-08,134.310,16807.78,98.27,-23.99%,36.67%,29.984,4.13%,55.16
28,2026-01-07,137.265,15264.96,102.53,-26.03%,33.88%,29.984,3.71%,57.55
29,2026-01-06,137.680,15970.78,105.51,-26.23%,30.50%,29.984,3.89%,59.22
30,2026-01-05,135.390,18639.57,104.29,-24.53%,29.82%,29.984,4.62%,58.55
