序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-04-21,127.782,1838.63,68.25,-5.03%,87.23%,9.995,1.44%,18.25
2,2026-04-20,127.825,3066.63,68.55,-5.04%,86.47%,9.995,2.40%,18.33
3,2026-04-17,127.729,2644.93,69.15,-4.97%,84.72%,9.995,2.07%,18.49
4,2026-04-16,126.959,3318.18,68.14,-4.61%,86.33%,9.995,2.62%,18.22
5,2026-04-15,126.738,2996.00,67.80,-4.50%,86.93%,9.995,2.36%,18.13
6,2026-04-14,126.599,2476.57,67.88,-4.43%,86.52%,9.995,1.96%,18.15
7,2026-04-13,126.585,4400.01,68.03,-4.42%,86.08%,9.995,3.47%,18.19
8,2026-04-10,126.475,3922.24,64.55,-4.35%,95.94%,9.995,3.09%,17.26
9,2026-04-09,127.382,3099.22,65.89,-4.75%,93.31%,9.995,2.43%,17.62
10,2026-04-08,127.392,3575.81,66.46,-4.75%,91.70%,9.995,2.80%,17.77
11,2026-04-07,125.469,2458.24,64.51,-3.87%,94.50%,9.995,1.96%,17.25
12,2026-04-03,125.418,1246.36,64.32,-3.82%,94.98%,9.995,0.99%,17.20
13,2026-04-02,125.251,2769.27,65.67,-3.74%,90.73%,9.995,2.21%,17.56
14,2026-04-01,125.921,3169.92,66.27,-4.04%,90.02%,9.995,2.52%,17.72
15,2026-03-31,124.504,1594.81,65.41,-3.38%,90.35%,9.995,1.28%,17.49
16,2026-03-30,124.230,1695.91,65.74,-3.25%,88.96%,9.995,1.36%,17.58
17,2026-03-27,125.242,2007.52,65.37,-3.70%,91.59%,9.995,1.60%,17.48
18,2026-03-26,125.241,2144.15,63.99,-3.69%,95.73%,9.995,1.71%,17.11
19,2026-03-25,126.245,1953.85,64.17,-4.14%,96.72%,9.995,1.55%,17.16
20,2026-03-24,125.447,1303.87,63.46,-3.77%,97.67%,9.995,1.05%,16.97
21,2026-03-23,123.760,4699.91,61.07,-3.00%,102.65%,9.995,3.81%,16.33
22,2026-03-20,124.921,2528.32,65.18,-3.51%,91.65%,9.995,2.02%,17.43
23,2026-03-19,125.137,3694.58,66.83,-3.60%,87.25%,9.995,2.96%,17.87
24,2026-03-18,125.782,4243.25,68.25,-3.89%,84.30%,9.995,3.39%,18.25
25,2026-03-17,125.168,4417.60,68.55,-3.61%,82.60%,9.995,3.51%,18.33
26,2026-03-16,126.283,3428.98,68.92,-4.09%,83.22%,9.995,2.73%,18.43
27,2026-03-13,126.985,1982.45,70.76,-4.38%,79.47%,9.995,1.55%,18.92
28,2026-03-12,128.324,2116.63,71.80,-4.95%,78.72%,9.995,1.65%,19.20
29,2026-03-11,128.836,1822.74,71.62,-5.16%,79.90%,9.995,1.42%,19.15
30,2026-03-10,128.858,1891.42,71.62,-5.16%,79.93%,9.995,1.48%,19.15
