序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-04-21,131.410,1917.37,83.33,-10.73%,57.71%,11.274,1.29%,17.19
2,2026-04-20,132.098,4793.24,83.23,-11.04%,58.72%,11.274,3.22%,17.17
3,2026-04-17,132.542,2312.80,82.74,-11.19%,60.18%,11.274,1.55%,17.07
4,2026-04-16,132.000,3809.36,83.86,-10.92%,57.41%,11.274,2.57%,17.30
5,2026-04-15,130.800,3057.17,83.71,-10.33%,56.25%,11.274,2.07%,17.27
6,2026-04-14,130.910,3182.18,83.28,-10.36%,57.20%,11.274,2.17%,17.18
7,2026-04-13,129.848,2245.57,83.08,-9.84%,56.29%,11.274,1.53%,17.14
8,2026-04-10,130.500,3093.50,83.62,-10.10%,56.07%,11.274,2.09%,17.25
9,2026-04-09,130.750,4700.04,82.02,-10.20%,59.42%,11.274,3.18%,16.92
10,2026-04-08,131.895,4062.80,84.05,-10.71%,56.92%,11.274,2.74%,17.34
11,2026-04-07,129.143,2150.46,82.36,-9.40%,56.81%,11.274,1.48%,16.99
12,2026-04-03,128.401,3778.48,81.48,-8.97%,57.58%,11.274,2.60%,16.81
13,2026-04-02,128.900,4236.51,83.52,-9.20%,54.34%,11.274,2.91%,17.23
14,2026-04-01,129.800,7628.01,84.83,-9.61%,53.02%,11.275,5.23%,17.50
15,2026-03-31,126.988,4709.16,82.16,-8.24%,54.56%,11.275,3.27%,16.95
16,2026-03-30,126.752,3239.91,83.62,-8.12%,51.59%,11.275,2.26%,17.25
17,2026-03-27,127.667,5103.33,83.91,-8.51%,52.15%,11.275,3.55%,17.31
18,2026-03-26,126.690,3066.66,81.58,-8.03%,55.29%,11.275,2.14%,16.83
19,2026-03-25,128.989,3789.58,84.15,-9.11%,53.29%,11.275,2.61%,17.36
20,2026-03-24,127.989,4505.19,83.76,-8.62%,52.80%,11.275,3.15%,17.28
21,2026-03-23,126.120,6706.23,82.16,-7.71%,53.50%,11.275,4.72%,16.95
22,2026-03-20,127.001,4334.40,85.89,-8.09%,47.86%,11.275,3.00%,17.72
23,2026-03-19,128.724,5384.89,87.74,-8.89%,46.72%,11.275,3.71%,18.10
24,2026-03-18,130.038,4043.74,89.27,-9.49%,45.68%,11.275,2.77%,18.46
25,2026-03-17,129.900,6684.92,90.76,-9.41%,43.12%,11.275,4.52%,18.77
26,2026-03-16,131.600,5693.52,91.30,-10.16%,44.15%,11.275,3.84%,18.88
27,2026-03-13,131.699,6480.52,90.72,-10.15%,45.18%,11.275,4.35%,18.76
28,2026-03-12,133.200,3867.78,91.10,-10.80%,46.21%,11.275,2.57%,18.84
29,2026-03-11,133.978,5278.06,91.44,-11.12%,46.52%,11.275,3.49%,18.91
30,2026-03-10,134.040,5144.97,92.46,-11.13%,44.98%,11.275,3.41%,19.12
