序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-05-19,156.688,0.00,162.30,-50.35%,-3.46%,0.012,0.00%,22.69
2,2026-05-18,156.688,0.00,163.66,-50.35%,-4.26%,0.016,0.00%,22.88
3,2026-05-15,156.688,0.00,164.74,-50.35%,-4.88%,0.075,0.00%,23.03
4,2026-05-14,156.688,77050.33,157.44,-50.35%,-0.48%,0.129,3769.49%,22.01
5,2026-05-13,153.251,197540.33,153.58,-47.47%,-0.21%,0.827,1574.36%,21.47
6,2026-05-12,138.588,52056.76,139.63,-34.54%,-0.74%,1.148,330.02%,19.52
7,2026-05-11,134.600,36588.13,135.41,-30.46%,-0.60%,1.862,146.47%,18.93
8,2026-05-08,131.280,22197.97,131.40,-26.65%,-0.09%,2.688,62.46%,18.37
9,2026-05-07,130.601,30701.18,130.97,-25.82%,-0.28%,3.049,75.75%,18.31
10,2026-05-06,128.989,26569.81,129.11,-23.99%,-0.10%,3.640,57.32%,18.05
11,2026-04-30,124.744,17050.56,125.11,-18.76%,-0.29%,3.703,36.70%,17.49
12,2026-04-29,126.001,16945.97,126.54,-20.07%,-0.42%,4.428,30.18%,17.69
13,2026-04-28,127.590,38030.36,127.75,-21.69%,-0.13%,4.567,65.90%,17.86
14,2026-04-27,125.647,50976.53,125.82,-19.51%,-0.14%,5.151,79.72%,17.59
15,2026-04-24,122.667,64400.03,122.96,-15.97%,-0.24%,6.867,75.99%,17.19
16,2026-04-23,130.010,26545.73,130.54,-23.70%,-0.41%,7.985,25.10%,18.25
17,2026-04-22,134.400,23855.17,134.76,-27.84%,-0.27%,8.395,21.07%,18.84
18,2026-04-21,137.999,48796.44,140.49,-30.99%,-1.77%,8.701,40.82%,19.64
19,2026-04-20,138.200,49862.83,139.20,-31.04%,-0.72%,9.759,37.13%,19.46
20,2026-04-17,138.080,24708.32,138.84,-30.54%,-0.55%,10.319,17.31%,19.41
21,2026-04-16,138.999,52674.31,140.77,-31.21%,-1.26%,10.818,35.52%,19.68
22,2026-04-15,135.600,11271.30,133.98,-28.13%,1.21%,11.566,7.19%,18.73
23,2026-04-14,135.500,14427.39,132.69,-27.92%,2.12%,11.566,9.26%,18.55
24,2026-04-13,134.330,12514.02,134.48,-26.77%,-0.11%,11.566,8.09%,18.80
25,2026-04-10,134.000,21425.23,132.26,-26.15%,1.32%,11.576,13.65%,18.49
26,2026-04-09,134.580,15048.82,128.26,-26.56%,4.93%,11.576,9.72%,17.93
27,2026-04-08,133.606,10633.26,124.11,-25.59%,7.65%,11.576,6.89%,17.35
28,2026-04-07,131.080,7154.74,120.24,-23.20%,9.01%,11.576,4.71%,16.81
29,2026-04-03,130.907,5378.41,119.31,-22.68%,9.72%,11.576,3.54%,16.68
30,2026-04-02,131.506,5969.03,121.60,-23.14%,8.14%,11.576,3.91%,17.00
