序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-05-21,144.000,50019.67,131.57,-6.11%,9.45%,4.616,72.29%,33.55
2,2026-05-20,148.100,47318.44,141.06,-6.95%,4.99%,4.616,68.20%,35.97
3,2026-05-19,159.292,132387.81,144.16,-9.08%,10.50%,4.616,183.48%,36.76
4,2026-05-18,143.000,20679.91,141.22,-5.89%,1.26%,4.616,31.91%,36.01
5,2026-05-15,140.064,14539.88,132.51,-5.25%,5.70%,4.616,22.48%,33.79
6,2026-05-14,140.000,19182.59,132.20,-5.23%,5.90%,4.616,29.51%,33.71
7,2026-05-13,142.050,31196.68,133.18,-5.66%,6.66%,4.616,46.86%,33.96
8,2026-05-12,143.300,57369.57,131.37,-5.92%,9.08%,4.616,84.11%,33.50
9,2026-05-11,163.581,8585.54,134.12,-9.79%,21.97%,4.616,11.29%,34.20
10,2026-05-08,169.477,8284.61,137.96,-10.77%,22.84%,4.616,10.53%,35.18
11,2026-05-07,169.640,12327.84,138.63,-10.79%,22.37%,4.616,15.72%,35.35
12,2026-05-06,167.000,13487.65,134.24,-10.34%,24.41%,4.616,17.69%,34.23
13,2026-04-30,160.407,6907.01,131.57,-9.14%,21.92%,4.616,9.36%,33.55
14,2026-04-29,159.336,6082.75,128.63,-8.94%,23.87%,4.616,8.28%,32.80
15,2026-04-28,157.500,8014.43,127.33,-8.60%,23.69%,4.616,10.88%,32.47
16,2026-04-27,158.447,13749.30,127.80,-8.77%,23.98%,4.616,18.91%,32.59
17,2026-04-24,160.800,13481.40,130.98,-9.17%,22.77%,4.616,18.36%,33.40
18,2026-04-23,157.300,8387.30,125.61,-8.53%,25.23%,4.616,11.50%,32.03
19,2026-04-22,159.600,9423.55,125.80,-8.94%,26.86%,4.616,12.83%,32.08
20,2026-04-21,157.313,6255.61,125.10,-8.52%,25.75%,4.616,8.60%,31.90
21,2026-04-20,159.249,7096.55,124.35,-8.86%,28.06%,4.616,9.63%,31.71
22,2026-04-17,157.454,4537.47,124.08,-8.52%,26.90%,4.616,6.25%,31.64
23,2026-04-16,156.600,11108.26,122.08,-8.36%,28.28%,4.616,15.51%,31.13
24,2026-04-15,153.863,8521.81,121.77,-7.85%,26.36%,4.616,11.98%,31.05
25,2026-04-14,152.386,11948.18,121.61,-7.56%,25.31%,4.616,17.08%,31.01
26,2026-04-13,153.000,13299.66,122.82,-7.67%,24.57%,4.616,18.96%,31.32
27,2026-04-10,152.603,13423.53,120.00,-7.58%,27.17%,4.616,18.91%,30.60
28,2026-04-09,152.765,16100.06,116.28,-7.61%,31.38%,4.616,22.97%,29.65
29,2026-04-08,149.700,7916.20,110.51,-7.02%,35.46%,4.616,11.49%,28.18
30,2026-04-07,144.051,6692.90,104.63,-5.90%,37.68%,4.616,10.01%,26.68
