序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-02-13,141.790,3322.46,103.47,-26.66%,37.04%,7.179,3.28%,18.50
2,2026-02-12,140.210,1167.63,104.36,-25.54%,34.35%,7.179,1.16%,18.66
3,2026-02-11,140.792,4128.97,106.66,-25.83%,32.01%,7.179,4.08%,19.07
4,2026-02-10,141.203,4082.96,106.77,-26.02%,32.25%,7.179,4.03%,19.09
5,2026-02-09,140.700,4878.73,108.67,-25.61%,29.48%,7.179,4.82%,19.43
6,2026-02-06,140.986,6418.68,109.06,-25.55%,29.27%,7.179,6.39%,19.50
7,2026-02-05,139.303,12992.99,110.46,-24.38%,26.11%,7.179,12.99%,19.75
8,2026-02-04,137.773,7377.31,106.38,-23.28%,29.52%,7.179,7.50%,19.02
9,2026-02-03,134.182,5442.07,99.55,-20.75%,34.79%,7.179,5.67%,17.80
10,2026-02-02,132.300,6453.25,100.11,-19.35%,32.15%,7.179,6.73%,17.90
11,2026-01-30,136.300,3634.48,101.73,-21.94%,33.98%,7.179,3.69%,18.19
12,2026-01-29,138.500,4024.45,103.80,-23.33%,33.43%,7.179,4.03%,18.56
13,2026-01-28,139.992,2274.05,103.41,-24.21%,35.37%,7.179,2.28%,18.49
14,2026-01-27,138.541,2196.08,103.52,-23.21%,33.83%,7.179,2.21%,18.51
15,2026-01-26,139.554,4656.56,106.60,-23.78%,30.91%,7.179,4.65%,19.06
16,2026-01-23,139.528,3047.88,107.33,-23.55%,30.00%,7.179,3.05%,19.19
17,2026-01-22,139.599,4556.36,108.78,-23.52%,28.33%,7.179,4.54%,19.45
18,2026-01-21,138.500,2087.33,106.71,-22.76%,29.79%,7.179,2.10%,19.08
19,2026-01-20,138.464,4217.40,108.11,-22.67%,28.08%,7.179,4.23%,19.33
20,2026-01-19,138.976,5832.88,107.16,-22.92%,29.69%,7.179,5.88%,19.16
21,2026-01-16,137.777,9346.10,106.32,-21.97%,29.59%,7.179,9.48%,19.01
22,2026-01-15,133.468,2702.98,101.11,-19.10%,32.00%,7.179,2.82%,18.15
23,2026-01-14,133.175,4800.04,100.33,-18.85%,32.73%,7.179,5.00%,18.01
24,2026-01-13,134.168,4474.76,102.51,-19.45%,30.89%,7.179,4.59%,18.40
25,2026-01-12,137.150,4217.46,104.01,-21.31%,31.86%,7.179,4.31%,18.67
26,2026-01-09,134.847,3329.38,104.18,-19.67%,29.44%,7.179,3.44%,18.70
27,2026-01-08,133.856,4571.40,103.68,-18.97%,29.11%,7.179,4.75%,18.61
28,2026-01-07,135.000,4983.07,104.74,-19.65%,28.90%,7.179,5.15%,18.80
29,2026-01-06,134.876,6514.31,105.40,-19.51%,27.96%,7.179,6.73%,18.92
30,2026-01-05,133.448,5286.03,104.74,-18.54%,27.41%,7.179,5.55%,18.80
