序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-01-21,125.320,28585.87,93.05,-3.25%,34.68%,89.589,2.55%,10.85
2,2026-01-20,125.170,21918.90,93.83,-3.21%,33.41%,89.589,1.94%,10.94
3,2026-01-19,126.899,25935.59,99.57,-3.59%,27.45%,89.589,2.29%,11.61
4,2026-01-16,127.027,24430.46,99.49,-3.61%,27.68%,89.589,2.14%,11.60
5,2026-01-15,127.310,29518.25,98.97,-3.67%,28.63%,89.589,2.60%,11.54
6,2026-01-14,127.628,35894.90,100.34,-3.74%,27.19%,89.589,3.11%,11.70
7,2026-01-13,128.001,34625.31,100.09,-3.82%,27.89%,89.589,3.01%,11.67
8,2026-01-12,131.000,37018.76,104.46,-4.46%,25.41%,89.589,3.15%,12.18
9,2026-01-09,129.889,34835.39,101.03,-4.21%,28.57%,89.589,3.00%,11.78
10,2026-01-08,130.000,43419.84,103.77,-4.23%,25.27%,89.589,3.73%,12.10
11,2026-01-07,129.950,16696.47,101.80,-4.22%,27.65%,89.591,1.44%,11.87
12,2026-01-06,129.601,23943.78,102.06,-4.14%,26.99%,89.591,2.06%,11.90
13,2026-01-05,128.861,16642.72,99.57,-3.98%,29.42%,89.591,1.45%,11.61
14,2025-12-31,126.920,11908.26,98.20,-3.55%,29.25%,89.591,1.05%,11.45
15,2025-12-30,126.640,13184.19,99.83,-3.48%,26.86%,89.591,1.16%,11.64
16,2025-12-29,126.777,11146.72,100.86,-3.51%,25.70%,89.591,0.98%,11.76
17,2025-12-26,127.787,31656.02,101.37,-3.72%,26.06%,89.591,2.76%,11.82
18,2025-12-25,126.971,15740.92,99.74,-3.54%,27.30%,89.591,1.39%,11.63
19,2025-12-24,126.159,8859.54,98.03,-3.36%,28.70%,89.592,0.78%,11.43
20,2025-12-23,125.977,20816.46,96.06,-3.32%,31.15%,89.592,1.84%,11.20
21,2025-12-22,126.355,9865.37,96.31,-3.40%,31.19%,89.592,0.87%,11.23
22,2025-12-19,125.479,6079.42,95.54,-3.20%,31.34%,89.592,0.54%,11.14
23,2025-12-18,124.999,5882.44,94.60,-3.09%,32.14%,89.592,0.52%,11.03
24,2025-12-17,125.988,13464.18,95.71,-3.31%,31.63%,89.592,1.20%,11.16
25,2025-12-16,124.280,14618.23,93.31,-2.93%,33.19%,89.592,1.32%,10.88
26,2025-12-15,125.001,11605.67,96.74,-3.09%,29.21%,89.592,1.04%,11.28
27,2025-12-12,124.600,17230.96,96.66,-2.99%,28.91%,89.592,1.54%,11.27
28,2025-12-11,123.700,10391.82,95.20,-2.79%,29.94%,89.592,0.94%,11.10
29,2025-12-10,124.359,16272.85,96.91,-2.93%,28.32%,89.592,1.46%,11.30
30,2025-12-09,124.442,16769.13,98.29,-2.95%,26.61%,89.592,1.51%,11.46
