序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-04-21,129.728,4032.39,78.56,-2.59%,65.13%,6.700,4.63%,9.05
2,2026-04-20,129.710,3611.60,77.78,-2.58%,66.77%,6.700,4.14%,8.96
3,2026-04-17,130.113,2964.32,77.26,-2.64%,68.42%,6.700,3.40%,8.90
4,2026-04-16,130.084,1966.89,78.39,-2.63%,65.95%,6.700,2.26%,9.03
5,2026-04-15,129.659,2479.51,78.39,-2.57%,65.41%,6.700,2.85%,9.03
6,2026-04-14,129.431,2417.05,78.82,-2.53%,64.21%,6.700,2.80%,9.08
7,2026-04-13,129.064,2826.69,78.91,-2.47%,63.57%,6.700,3.26%,9.09
8,2026-04-10,129.233,2522.93,78.99,-2.49%,63.60%,6.700,2.90%,9.10
9,2026-04-09,130.235,2279.09,78.56,-2.65%,65.78%,6.700,2.61%,9.05
10,2026-04-08,130.543,3356.29,79.51,-2.69%,64.18%,6.700,3.85%,9.16
11,2026-04-07,128.598,2869.65,78.39,-2.39%,64.06%,6.700,3.33%,9.03
12,2026-04-03,128.155,2338.95,78.04,-2.32%,64.22%,6.700,2.73%,8.99
13,2026-04-02,127.600,1777.85,79.17,-2.23%,61.18%,6.700,2.07%,9.12
14,2026-04-01,128.704,3556.57,79.69,-2.40%,61.51%,6.700,4.14%,9.18
15,2026-03-31,126.663,3548.01,78.47,-2.08%,61.41%,6.700,4.16%,9.04
16,2026-03-30,126.983,3068.39,78.56,-2.13%,61.64%,6.700,3.59%,9.05
17,2026-03-27,127.567,2120.52,78.91,-2.22%,61.67%,6.700,2.47%,9.09
18,2026-03-26,127.886,2620.11,79.43,-2.26%,61.01%,6.700,3.04%,9.15
19,2026-03-25,129.383,3897.50,80.30,-2.49%,61.13%,6.700,4.50%,9.25
20,2026-03-24,128.155,4774.19,77.87,-2.30%,64.59%,6.700,5.62%,8.97
21,2026-03-23,125.702,7227.04,75.26,-1.92%,67.02%,6.700,8.57%,8.67
22,2026-03-20,126.874,3214.90,80.38,-2.10%,57.84%,6.700,3.75%,9.26
23,2026-03-19,128.780,2088.15,82.38,-2.39%,56.33%,6.700,2.41%,9.49
24,2026-03-18,131.201,2070.40,83.85,-2.76%,56.46%,6.700,2.38%,9.66
25,2026-03-17,129.896,2566.97,84.72,-2.52%,53.32%,6.700,2.93%,9.76
26,2026-03-16,131.545,3684.09,85.76,-2.76%,53.38%,6.700,4.21%,9.88
27,2026-03-13,130.418,2246.05,82.38,-2.59%,58.32%,6.700,2.56%,9.49
28,2026-03-12,131.002,2982.64,81.86,-2.68%,60.04%,6.700,3.38%,9.43
29,2026-03-11,133.029,2679.23,83.07,-2.98%,60.14%,6.700,3.02%,9.57
30,2026-03-10,132.410,3026.92,83.16,-2.88%,59.22%,6.700,3.42%,9.58
