序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-03-20,122.413,2140.67,67.79,-1.30%,80.57%,5.825,2.98%,13.45
2,2026-03-19,123.994,1916.77,70.26,-2.34%,76.47%,5.825,2.65%,13.94
3,2026-03-18,125.825,3051.82,72.08,-3.51%,74.57%,5.825,4.20%,14.30
4,2026-03-17,124.207,2168.83,71.42,-2.47%,73.91%,5.825,2.97%,14.17
5,2026-03-16,126.405,2439.16,72.48,-3.86%,74.40%,5.825,3.33%,14.38
6,2026-03-13,126.164,1957.94,71.72,-3.69%,75.90%,5.825,2.65%,14.23
7,2026-03-12,126.665,2018.88,71.98,-3.99%,75.98%,5.825,2.72%,14.28
8,2026-03-11,128.386,1589.94,73.03,-5.03%,75.79%,5.825,2.12%,14.49
9,2026-03-10,128.855,2129.85,74.24,-5.30%,73.56%,5.825,2.85%,14.73
10,2026-03-09,127.582,2394.86,71.88,-4.52%,77.51%,5.825,3.24%,14.26
11,2026-03-06,127.969,1847.31,73.39,-4.72%,74.38%,5.825,2.48%,14.56
12,2026-03-05,127.455,1664.75,71.07,-4.41%,79.34%,5.825,2.23%,14.10
13,2026-03-04,127.235,2628.08,70.57,-4.26%,80.31%,5.825,3.54%,14.00
14,2026-03-03,127.929,2375.48,73.24,-4.67%,74.68%,5.825,3.17%,14.53
15,2026-03-02,128.578,2467.95,73.49,-5.04%,74.96%,5.825,3.29%,14.58
16,2026-02-27,129.443,2487.04,77.12,-5.52%,67.85%,5.825,3.30%,15.30
17,2026-02-26,129.431,3077.03,76.76,-5.50%,68.61%,5.825,4.07%,15.23
18,2026-02-25,129.987,3450.72,76.11,-5.80%,70.79%,5.825,4.54%,15.10
19,2026-02-24,130.175,2713.56,75.96,-5.90%,71.38%,5.825,3.58%,15.07
20,2026-02-13,129.332,2508.00,73.79,-5.29%,75.27%,5.825,3.32%,14.64
21,2026-02-12,129.337,2181.74,74.04,-5.29%,74.68%,5.825,2.89%,14.69
22,2026-02-11,129.674,3767.34,76.01,-5.46%,70.61%,5.825,4.99%,15.08
23,2026-02-10,129.957,2812.99,76.16,-5.61%,70.64%,5.825,3.72%,15.11
24,2026-02-09,130.020,3300.43,76.21,-5.63%,70.61%,5.825,4.36%,15.12
25,2026-02-06,129.661,3061.23,75.66,-5.40%,71.38%,5.825,4.06%,15.01
26,2026-02-05,128.995,3335.75,75.61,-5.02%,70.62%,5.825,4.45%,15.00
27,2026-02-04,128.811,2929.04,76.31,-4.91%,68.80%,5.825,3.91%,15.14
28,2026-02-03,128.516,4209.38,75.76,-4.74%,69.64%,5.825,5.66%,15.03
29,2026-02-02,127.001,4477.52,76.21,-3.87%,66.65%,5.825,6.03%,15.12
30,2026-01-30,128.068,3047.34,74.80,-4.45%,71.22%,5.825,4.07%,14.84
