序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-02-13,141.227,1222.90,98.52,-4.84%,43.35%,2.425,3.57%,10.00
2,2026-02-12,141.709,2037.42,99.02,-4.93%,43.12%,2.425,5.93%,10.05
3,2026-02-11,142.111,2120.24,99.90,-5.00%,42.25%,2.425,6.15%,10.14
4,2026-02-10,141.318,1662.34,99.90,-4.85%,41.46%,2.425,4.84%,10.14
5,2026-02-09,142.168,2454.26,100.49,-5.00%,41.47%,2.425,7.13%,10.20
6,2026-02-06,140.441,1807.87,98.82,-4.67%,42.12%,2.425,5.30%,10.03
7,2026-02-05,139.700,2465.00,98.82,-4.53%,41.37%,2.425,7.29%,10.03
8,2026-02-04,140.400,4082.06,100.30,-4.65%,39.99%,2.425,12.05%,10.18
9,2026-02-03,140.358,7530.40,99.80,-4.64%,40.64%,2.425,22.19%,10.13
10,2026-02-02,136.562,3478.77,96.36,-3.92%,41.73%,2.425,10.40%,9.78
11,2026-01-30,140.042,2632.26,96.95,-4.57%,44.45%,2.425,7.73%,9.84
12,2026-01-29,140.300,2589.13,95.57,-4.62%,46.81%,2.425,7.56%,9.70
13,2026-01-28,140.550,2228.14,96.36,-4.66%,45.87%,2.425,6.55%,9.78
14,2026-01-27,140.119,2709.50,99.02,-4.58%,41.51%,2.425,8.04%,10.05
15,2026-01-26,139.160,4037.78,99.41,-4.39%,39.99%,2.425,11.89%,10.09
16,2026-01-23,140.460,2721.46,100.89,-4.62%,39.23%,2.425,7.98%,10.24
17,2026-01-22,140.099,2451.07,99.51,-4.55%,40.79%,2.425,7.24%,10.10
18,2026-01-21,138.900,3184.62,98.52,-4.33%,40.98%,2.425,9.48%,10.00
19,2026-01-20,138.630,2279.94,98.03,-4.27%,41.42%,2.425,6.80%,9.95
20,2026-01-19,139.500,4354.63,100.20,-4.43%,39.23%,2.425,12.94%,10.17
21,2026-01-16,137.459,4894.86,95.07,-4.04%,44.58%,2.425,14.70%,9.65
22,2026-01-15,135.820,2397.44,92.91,-3.72%,46.19%,2.425,7.29%,9.43
23,2026-01-14,136.120,5886.89,94.19,-3.78%,44.52%,2.425,17.86%,9.56
24,2026-01-13,134.780,4330.98,93.79,-3.52%,43.70%,2.425,13.18%,9.52
25,2026-01-12,137.140,3686.29,95.67,-3.97%,43.35%,2.425,11.11%,9.71
26,2026-01-09,135.306,3644.85,93.30,-3.61%,45.02%,2.425,11.09%,9.47
27,2026-01-08,135.190,5020.15,93.50,-3.58%,44.59%,2.425,15.33%,9.49
28,2026-01-07,133.870,6155.43,90.15,-3.33%,48.50%,2.425,18.85%,9.15
29,2026-01-06,135.897,11238.20,92.71,-3.72%,46.58%,2.425,34.41%,9.41
30,2026-01-05,133.498,18211.83,94.78,-3.25%,40.85%,2.425,56.66%,9.62
