序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-03-20,127.612,6861.14,95.64,-2.84%,33.43%,18.998,2.82%,4.61
2,2026-03-19,127.859,7522.41,95.85,-2.88%,33.39%,18.998,3.09%,4.62
3,2026-03-18,128.886,5903.59,96.47,-3.04%,33.60%,18.998,2.42%,4.65
4,2026-03-17,128.355,7867.67,96.68,-2.95%,32.76%,18.998,3.21%,4.66
5,2026-03-16,129.668,7331.49,96.47,-3.16%,34.41%,18.998,2.99%,4.65
6,2026-03-13,129.292,4597.27,96.68,-3.09%,33.73%,18.998,1.87%,4.66
7,2026-03-12,130.004,4681.40,97.30,-3.20%,33.61%,18.998,1.89%,4.69
8,2026-03-11,131.001,7375.75,96.68,-3.35%,35.50%,18.998,2.97%,4.66
9,2026-03-10,130.017,5626.89,96.06,-3.20%,35.35%,18.998,2.28%,4.63
10,2026-03-09,129.930,9200.32,96.06,-3.18%,35.26%,18.998,3.74%,4.63
11,2026-03-06,129.666,6772.78,95.44,-3.14%,35.87%,18.998,2.76%,4.60
12,2026-03-05,129.372,8521.71,95.23,-3.09%,35.85%,18.998,3.46%,4.59
13,2026-03-04,129.222,7138.47,94.40,-3.07%,36.89%,18.998,2.91%,4.55
14,2026-03-03,130.054,7651.90,95.23,-3.19%,36.57%,18.998,3.09%,4.59
15,2026-03-02,130.485,7893.85,95.64,-3.26%,36.43%,18.998,3.18%,4.61
16,2026-02-27,129.834,4733.54,95.44,-3.15%,36.04%,18.998,1.92%,4.60
17,2026-02-26,129.733,3925.14,94.81,-3.13%,36.83%,18.998,1.59%,4.57
18,2026-02-25,130.165,6041.10,94.61,-3.20%,37.59%,18.998,2.44%,4.56
19,2026-02-24,130.017,5101.32,94.19,-3.18%,38.04%,18.998,2.06%,4.54
20,2026-02-13,129.935,5338.33,93.36,-3.14%,39.17%,18.998,2.16%,4.50
21,2026-02-12,129.648,5529.69,93.98,-3.10%,37.95%,18.998,2.24%,4.53
22,2026-02-11,130.046,7003.55,94.61,-3.16%,37.46%,18.998,2.83%,4.56
23,2026-02-10,129.819,6528.68,94.40,-3.12%,37.52%,18.998,2.64%,4.55
24,2026-02-09,129.893,7706.39,94.81,-3.13%,37.00%,18.998,3.12%,4.57
25,2026-02-06,128.999,7049.89,93.98,-2.99%,37.26%,18.998,2.87%,4.53
26,2026-02-05,128.611,5969.73,94.61,-2.93%,35.94%,18.998,2.44%,4.56
27,2026-02-04,128.630,7747.42,94.40,-2.93%,36.26%,18.998,3.17%,4.55
28,2026-02-03,128.515,6810.16,93.36,-2.91%,37.65%,18.998,2.80%,4.50
29,2026-02-02,127.287,13806.22,93.78,-2.71%,35.74%,18.998,5.68%,4.52
30,2026-01-30,128.343,9510.55,94.81,-2.87%,35.36%,18.998,3.89%,4.57
