序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-03-20,128.845,5615.91,79.61,-4.15%,61.84%,4.994,8.66%,9.41
2,2026-03-19,130.707,5730.09,82.40,-4.84%,58.62%,4.994,8.76%,9.74
3,2026-03-18,132.895,7640.31,83.76,-5.63%,58.67%,4.994,11.61%,9.90
4,2026-03-17,130.899,6396.19,82.15,-4.90%,59.34%,4.994,9.66%,9.71
5,2026-03-16,133.881,7798.06,85.20,-5.96%,57.15%,4.994,11.73%,10.07
6,2026-03-13,133.281,7847.91,84.60,-5.73%,57.54%,4.994,11.72%,10.00
7,2026-03-12,135.074,8544.71,87.56,-6.35%,54.26%,4.994,12.56%,10.35
8,2026-03-11,137.402,7534.66,90.19,-7.14%,52.35%,4.994,10.96%,10.66
9,2026-03-10,138.275,9860.62,91.62,-7.42%,50.92%,4.994,14.30%,10.83
10,2026-03-09,137.101,10757.16,91.29,-7.02%,50.19%,4.994,15.85%,10.79
11,2026-03-06,137.604,11915.76,91.71,-7.16%,50.04%,4.994,17.35%,10.84
12,2026-03-05,137.778,50442.92,94.16,-7.21%,46.32%,4.994,72.41%,11.13
13,2026-03-04,137.377,16204.47,88.49,-7.06%,55.24%,4.994,23.66%,10.46
14,2026-03-03,137.182,20592.98,89.26,-6.99%,53.70%,4.994,29.69%,10.55
15,2026-03-02,140.388,23549.33,92.81,-8.04%,51.27%,4.994,33.72%,10.97
16,2026-02-27,142.322,39184.39,100.59,-8.62%,41.48%,4.994,54.94%,11.89
17,2026-02-26,145.342,116648.83,107.02,-9.55%,35.81%,4.994,158.20%,12.65
18,2026-02-25,146.749,294793.16,109.73,-9.96%,33.74%,4.994,388.67%,12.97
19,2026-02-24,148.038,227981.76,108.71,-10.33%,36.17%,4.994,307.67%,12.85
20,2026-02-13,144.575,393014.68,98.82,-9.16%,46.31%,4.994,536.63%,11.68
21,2026-02-12,138.914,104357.76,89.85,-7.38%,54.61%,4.995,148.90%,10.62
22,2026-02-11,139.936,314480.35,95.43,-7.70%,46.64%,4.995,431.26%,11.28
23,2026-02-10,145.020,465531.15,92.72,-9.26%,56.40%,4.995,609.58%,10.96
24,2026-02-09,146.894,315633.78,84.26,-9.81%,74.33%,4.997,433.53%,9.96
25,2026-02-06,131.220,2707.75,76.57,-4.77%,71.38%,4.998,4.13%,9.05
26,2026-02-05,130.649,3455.62,76.57,-4.56%,70.64%,4.998,5.28%,9.05
27,2026-02-04,131.376,3559.68,76.57,-4.81%,71.59%,4.998,5.43%,9.05
28,2026-02-03,131.645,3986.06,78.09,-4.89%,68.59%,4.998,6.10%,9.23
29,2026-02-02,129.273,5098.34,76.40,-4.06%,69.21%,4.998,7.83%,9.03
30,2026-01-30,131.365,6194.44,78.68,-4.77%,66.96%,4.998,9.38%,9.30
