序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-05-21,142.162,9021.49,99.81,-4.11%,42.43%,3.380,18.66%,10.57
2,2026-05-20,145.413,3916.56,107.08,-4.63%,35.80%,3.380,7.94%,11.34
3,2026-05-19,148.087,3333.53,109.16,-5.05%,35.66%,3.380,6.72%,11.56
4,2026-05-18,145.480,4874.35,108.59,-4.64%,33.97%,3.380,9.89%,11.50
5,2026-05-15,145.884,3936.87,109.54,-4.69%,33.18%,3.380,7.96%,11.60
6,2026-05-14,145.886,5496.60,107.37,-4.69%,35.88%,3.380,11.06%,11.37
7,2026-05-13,148.148,5549.37,108.22,-5.04%,36.90%,3.380,11.09%,11.46
8,2026-05-12,147.707,4842.89,109.73,-4.97%,34.61%,3.380,9.66%,11.62
9,2026-05-11,149.766,4449.52,110.10,-5.28%,36.02%,3.380,8.78%,11.66
10,2026-05-08,149.385,4012.53,111.05,-5.21%,34.52%,3.380,7.98%,11.76
11,2026-05-07,148.720,4014.71,108.31,-5.11%,37.31%,3.380,7.98%,11.47
12,2026-05-06,148.904,3781.04,110.48,-5.13%,34.78%,3.380,7.54%,11.70
13,2026-04-30,147.475,4257.72,110.48,-4.89%,33.48%,3.380,8.51%,11.70
14,2026-04-29,147.730,2815.45,110.48,-4.93%,33.71%,3.380,5.62%,11.70
15,2026-04-28,148.176,6832.77,111.24,-5.00%,33.21%,3.380,13.55%,11.78
16,2026-04-27,148.985,5466.78,110.48,-5.12%,34.85%,3.380,10.91%,11.70
17,2026-04-24,146.889,4062.69,108.78,-4.78%,35.03%,3.380,8.17%,11.52
18,2026-04-23,147.799,7856.68,109.25,-4.92%,35.28%,3.380,15.67%,11.57
19,2026-04-22,148.000,4853.20,109.25,-4.95%,35.46%,3.380,9.66%,11.57
20,2026-04-21,147.028,3102.16,106.80,-4.80%,37.67%,3.380,6.24%,11.31
21,2026-04-20,147.244,4510.00,106.89,-4.83%,37.75%,3.380,9.06%,11.32
22,2026-04-17,147.169,11232.16,106.99,-4.81%,37.56%,3.380,22.73%,11.33
23,2026-04-16,144.900,14379.55,105.10,-4.45%,37.87%,3.380,29.60%,11.13
24,2026-04-15,139.762,4369.92,95.56,-3.62%,46.25%,3.380,9.26%,10.12
25,2026-04-14,139.405,5460.31,95.18,-3.56%,46.46%,3.380,11.63%,10.08
26,2026-04-13,140.473,3173.73,99.81,-3.73%,40.74%,3.380,6.67%,10.57
27,2026-04-10,141.904,3723.20,101.89,-3.96%,39.27%,3.380,7.71%,10.79
28,2026-04-09,142.926,6613.54,101.32,-4.12%,41.06%,3.380,13.70%,10.73
29,2026-04-08,142.059,6917.54,101.42,-3.98%,40.07%,3.380,14.44%,10.74
30,2026-04-07,138.880,5445.06,98.68,-3.46%,40.74%,3.380,11.61%,10.45
