序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-01-20,130.559,8815.70,111.99,-20.98%,16.58%,14.046,4.80%,19.43
2,2026-01-19,132.275,7532.19,114.29,-22.35%,15.73%,14.046,4.07%,19.83
3,2026-01-16,130.607,6427.63,109.51,-20.72%,19.26%,14.046,3.50%,19.00
4,2026-01-15,129.769,4388.26,108.07,-19.93%,20.08%,14.046,2.41%,18.75
5,2026-01-14,130.266,6555.42,108.01,-20.28%,20.60%,14.046,3.58%,18.74
6,2026-01-13,129.087,5129.50,106.80,-19.21%,20.87%,14.046,2.82%,18.53
7,2026-01-12,130.099,5472.20,106.86,-20.00%,21.75%,14.046,3.00%,18.54
8,2026-01-09,129.107,6963.14,105.94,-18.95%,21.87%,14.046,3.84%,18.38
9,2026-01-08,128.231,5124.88,104.55,-18.14%,22.65%,14.046,2.83%,18.14
10,2026-01-07,128.399,6125.51,104.44,-18.22%,22.94%,14.046,3.40%,18.12
11,2026-01-06,127.625,6878.13,103.98,-17.50%,22.74%,14.046,3.85%,18.04
12,2026-01-05,125.928,5362.44,102.36,-15.97%,23.02%,14.046,3.03%,17.76
13,2025-12-31,125.087,4569.36,101.56,-14.97%,23.17%,14.046,2.60%,17.62
14,2025-12-30,125.001,5291.21,102.19,-14.85%,22.32%,14.046,3.02%,17.73
15,2025-12-29,124.937,4459.36,101.44,-14.74%,23.16%,14.046,2.53%,17.60
16,2025-12-26,126.348,5114.82,104.44,-15.80%,20.98%,14.046,2.88%,18.12
17,2025-12-25,126.562,5165.86,104.04,-15.92%,21.65%,14.046,2.90%,18.05
18,2025-12-24,126.008,4662.42,103.57,-15.40%,21.66%,14.046,2.63%,17.97
19,2025-12-23,126.014,4827.83,103.29,-15.36%,22.01%,14.046,2.72%,17.92
20,2025-12-22,126.620,6155.04,104.21,-15.81%,21.51%,14.046,3.46%,18.08
21,2025-12-19,126.893,5970.26,106.34,-15.88%,19.33%,14.046,3.34%,18.45
22,2025-12-18,126.630,7518.06,105.19,-15.61%,20.39%,14.046,4.22%,18.25
23,2025-12-17,125.845,3544.46,101.96,-14.92%,23.43%,14.046,2.01%,17.69
24,2025-12-16,125.307,4483.34,100.06,-14.43%,25.23%,14.046,2.55%,17.36
25,2025-12-15,125.370,2995.92,100.00,-14.44%,25.37%,14.046,1.70%,17.35
26,2025-12-12,125.155,3061.11,99.54,-14.12%,25.73%,14.046,1.74%,17.27
27,2025-12-11,125.589,3187.13,99.14,-14.43%,26.68%,14.046,1.80%,17.20
28,2025-12-10,126.215,1695.29,100.58,-14.89%,25.49%,14.046,0.96%,17.45
29,2025-12-09,125.684,1957.69,100.52,-14.41%,25.04%,14.046,1.10%,17.44
30,2025-12-08,126.438,3723.95,100.69,-14.97%,25.57%,14.046,2.09%,17.47
