序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-05-21,218.200,22275.99,201.76,-21.25%,8.15%,3.106,31.82%,62.00
2,2026-05-20,230.000,120895.36,214.12,-22.85%,7.41%,3.106,166.46%,65.80
3,2026-05-19,218.408,24813.17,205.63,-21.24%,6.21%,3.106,37.65%,63.19
4,2026-05-18,208.229,20708.08,197.59,-19.73%,5.38%,3.106,31.99%,60.72
5,2026-05-15,204.144,24134.65,194.57,-19.05%,4.92%,3.106,37.87%,59.79
6,2026-05-14,201.849,17361.63,190.30,-18.67%,6.07%,3.106,27.26%,58.48
7,2026-05-13,209.942,19623.52,197.14,-19.89%,6.50%,3.106,29.49%,60.58
8,2026-05-12,218.600,9524.10,194.73,-21.13%,12.26%,3.106,13.89%,59.84
9,2026-05-11,223.100,13249.98,192.09,-21.73%,16.14%,3.106,19.01%,59.03
10,2026-05-08,221.000,7540.32,186.92,-21.38%,18.23%,3.106,10.93%,57.44
11,2026-05-07,222.463,7330.33,185.45,-21.56%,19.96%,3.106,10.61%,56.99
12,2026-05-06,224.000,21761.59,187.57,-21.75%,19.42%,3.106,31.63%,57.64
13,2026-04-30,213.702,19100.97,188.22,-20.20%,13.54%,3.106,28.26%,57.84
14,2026-04-29,215.702,16894.38,179.95,-20.46%,19.86%,3.106,25.16%,55.30
15,2026-04-28,218.500,5905.73,179.69,-20.84%,21.60%,3.106,8.60%,55.22
16,2026-04-27,224.745,18774.10,185.71,-21.67%,21.02%,3.106,26.68%,57.07
17,2026-04-24,221.000,4432.08,181.78,-21.10%,21.58%,3.106,6.45%,55.86
18,2026-04-23,222.333,6871.29,183.79,-21.27%,20.97%,3.106,9.96%,56.48
19,2026-04-22,222.220,7948.97,185.49,-21.23%,19.80%,3.106,11.52%,57.00
20,2026-04-21,219.700,6602.65,184.54,-20.87%,19.05%,3.106,9.73%,56.71
21,2026-04-20,221.000,13590.30,184.02,-21.03%,20.09%,3.106,19.78%,56.55
22,2026-04-17,216.922,13387.79,181.94,-20.41%,19.23%,3.106,20.27%,55.91
23,2026-04-16,207.976,10574.71,176.54,-19.10%,17.81%,3.106,16.39%,54.25
24,2026-04-15,204.655,12755.66,177.45,-18.59%,15.33%,3.106,19.80%,54.53
25,2026-04-14,211.498,19546.12,185.42,-19.58%,14.06%,3.106,30.31%,56.98
26,2026-04-13,202.550,7201.03,174.29,-18.24%,16.21%,3.106,11.33%,53.56
27,2026-04-10,210.600,5429.78,178.56,-19.38%,17.95%,3.106,8.21%,54.87
28,2026-04-09,213.199,11755.90,180.96,-19.73%,17.81%,3.106,17.60%,55.61
29,2026-04-08,219.600,16337.03,180.67,-20.61%,21.55%,3.106,24.18%,55.52
30,2026-04-07,204.497,5813.21,172.60,-18.43%,18.48%,3.106,9.11%,53.04
