序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-01-20,135.168,3364.19,87.14,-5.98%,55.12%,4.998,4.97%,10.30
2,2026-01-19,134.762,3106.47,87.39,-5.84%,54.20%,4.998,4.61%,10.33
3,2026-01-16,134.777,6025.11,87.90,-5.82%,53.33%,4.998,8.98%,10.39
4,2026-01-15,135.111,4537.49,90.78,-5.92%,48.84%,4.998,6.73%,10.73
5,2026-01-14,135.574,11852.09,92.30,-6.06%,46.88%,4.998,17.31%,10.91
6,2026-01-13,135.000,7875.75,89.76,-5.87%,50.40%,4.998,11.54%,10.61
7,2026-01-12,136.291,7361.55,91.71,-6.28%,48.61%,4.998,10.87%,10.84
8,2026-01-09,133.208,5932.43,87.82,-5.26%,51.69%,4.998,8.92%,10.38
9,2026-01-08,131.604,4621.92,84.60,-4.72%,55.56%,4.998,7.02%,10.00
10,2026-01-07,130.873,4191.05,84.43,-4.47%,55.00%,4.998,6.39%,9.98
11,2026-01-06,131.810,5930.43,86.63,-4.78%,52.15%,4.998,8.99%,10.24
12,2026-01-05,130.841,11669.51,84.86,-4.45%,54.19%,4.998,18.01%,10.03
13,2025-12-31,127.000,1428.22,79.19,-3.12%,60.38%,4.998,2.25%,9.36
14,2025-12-30,126.393,2151.95,77.92,-2.90%,62.21%,4.998,3.41%,9.21
15,2025-12-29,125.909,1589.81,77.41,-2.73%,62.65%,4.998,2.52%,9.15
16,2025-12-26,126.462,2354.37,77.58,-2.91%,63.01%,4.998,3.72%,9.17
17,2025-12-25,126.760,2888.58,77.67,-3.01%,63.21%,4.998,4.56%,9.18
18,2025-12-24,126.145,1769.11,77.07,-2.79%,63.67%,4.998,2.81%,9.11
19,2025-12-23,125.412,1577.55,75.89,-2.53%,65.26%,4.998,2.51%,8.97
20,2025-12-22,126.142,1299.02,77.07,-2.78%,63.67%,4.998,2.06%,9.11
21,2025-12-19,125.884,1089.68,77.07,-2.68%,63.33%,4.998,1.73%,9.11
22,2025-12-18,125.456,1144.01,75.80,-2.53%,65.50%,4.998,1.82%,8.96
23,2025-12-17,125.179,1384.32,75.64,-2.43%,65.51%,4.998,2.22%,8.94
24,2025-12-16,124.862,931.78,75.55,-2.32%,65.27%,4.998,1.49%,8.93
25,2025-12-15,125.501,948.28,77.07,-2.54%,62.83%,4.998,1.51%,9.11
26,2025-12-12,126.135,1053.16,78.00,-2.75%,61.70%,4.998,1.67%,9.22
27,2025-12-11,126.207,1284.76,78.60,-2.77%,60.58%,4.998,2.03%,9.29
28,2025-12-10,126.558,1662.00,79.95,-2.89%,58.30%,4.998,2.63%,9.45
29,2025-12-09,126.458,3023.16,80.63,-2.85%,56.85%,4.998,4.77%,9.53
30,2025-12-08,126.838,2104.33,80.03,-2.97%,58.48%,4.998,3.31%,9.46
