序号,日期,收盘价,成交额(万元),转股价值,到期税前收益率,转股溢价率,剩余规模(亿元),换手率,正股价
1,2026-02-13,120.675,1922.77,98.87,-9.18%,22.06%,8.036,1.98%,4.37
2,2026-02-12,120.618,1861.51,98.42,-9.04%,22.56%,8.036,1.92%,4.35
3,2026-02-11,121.047,2134.55,100.91,-9.65%,19.96%,8.036,2.19%,4.46
4,2026-02-10,120.973,2314.46,101.36,-9.49%,19.35%,8.036,2.38%,4.48
5,2026-02-09,120.632,2472.05,100.68,-8.92%,19.82%,8.036,2.56%,4.45
6,2026-02-06,119.700,2595.89,97.96,-7.39%,22.19%,8.036,2.70%,4.33
7,2026-02-05,119.631,3441.55,97.74,-7.25%,22.40%,8.036,3.57%,4.32
8,2026-02-04,120.305,4768.82,98.87,-8.21%,21.68%,8.036,4.95%,4.37
9,2026-02-03,119.617,4787.37,96.83,-7.15%,23.53%,8.036,4.98%,4.28
10,2026-02-02,119.186,3729.24,96.61,-6.47%,23.37%,8.036,3.87%,4.27
11,2026-01-30,120.899,5479.27,98.42,-8.86%,22.84%,8.036,5.64%,4.35
12,2026-01-29,121.393,3954.81,96.83,-9.52%,25.36%,8.036,4.05%,4.28
13,2026-01-28,121.520,4860.58,97.96,-9.65%,24.05%,8.036,4.98%,4.33
14,2026-01-27,121.560,6570.33,101.36,-9.66%,19.93%,8.036,6.72%,4.48
15,2026-01-26,123.059,6142.66,104.53,-11.66%,17.73%,8.036,6.21%,4.62
16,2026-01-23,122.973,5044.37,103.39,-11.38%,18.94%,8.036,5.11%,4.57
17,2026-01-22,122.226,5455.21,101.81,-10.33%,20.05%,8.036,5.56%,4.50
18,2026-01-21,121.700,5065.02,100.23,-9.57%,21.43%,8.036,5.17%,4.43
19,2026-01-20,121.900,22585.38,103.39,-9.79%,17.90%,8.036,22.84%,4.57
20,2026-01-19,121.650,12964.39,100.23,-9.41%,21.38%,8.036,13.24%,4.43
21,2026-01-16,123.720,58927.49,109.05,-11.97%,13.45%,8.036,58.46%,4.82
22,2026-01-15,123.982,64142.11,108.60,-12.24%,14.17%,8.037,63.88%,4.80
23,2026-01-14,121.500,7226.72,98.64,-9.00%,23.17%,8.037,7.41%,4.36
24,2026-01-13,120.330,4046.86,98.64,-7.42%,21.99%,8.037,4.17%,4.36
25,2026-01-12,121.251,3432.86,100.45,-8.59%,20.70%,8.037,3.53%,4.44
26,2026-01-09,120.766,3683.37,100.68,-7.85%,19.95%,8.037,3.81%,4.45
27,2026-01-08,119.779,4336.91,98.64,-6.53%,21.43%,8.037,4.49%,4.36
28,2026-01-07,120.123,4395.58,100.23,-6.95%,19.85%,8.037,4.55%,4.43
29,2026-01-06,119.800,3485.92,100.00,-6.50%,19.80%,8.037,3.63%,4.42
30,2026-01-05,118.749,2916.19,97.96,-5.10%,21.22%,8.037,3.06%,4.33
